nuts,Annual Fire Weather Index (-) ensemble median - RCP4.5 - (2071 - 2100)
UKC1,3.7811857983061796
UKC2,3.345965958110265
UKD1,2.6461069081139255
UKD3,3.6568443599821796
UKD4,2.888858589255355
UKD6,4.265650835192952
UKD7,3.81625543775224
UKE1,6.114468527492776
UKE2,4.576138725427404
UKE3,6.082122979542584
RO41,12.077165230059956
RO42,8.848004307141494
RS11,12.747805008500066
TR41,22.99214124111178
TR42,13.745617962225175
TR51,27.200582727433474
TR52,31.401449158517146
TR61,24.981339124031756
TR62,24.967988842987
TR63,30.055793064243463
TR71,30.70388900336311
TR72,27.043991268237086
TR81,11.72305813228984
UKK1,6.9543313870521075
UKK2,6.13982194597741
UKK3,5.063220402513438
UKK4,5.11322584732736
UKL1,3.6268620549654886
UKL2,4.267101236760363
UKM5,2.68845151525486
UKM7,2.6697530300604253
UKM8,2.5687540909749167
UKM9,2.8275671808897
UKN0,2.7751531365245863
SE21,5.775514528875501
SE22,5.511521741493223
SE23,4.667208392695306
SE31,4.3842368586322715
SE32,3.370747637649302
SE33,2.9204487780104045
SI03,7.016765346514131
SI04,6.197993696529198
SK01,11.232652868829721
SK02,9.731948218459733
SK03,5.585878303709532
SK04,5.976922726364494
TR10,17.04979289113046
TR21,20.959308459814487
UKE4,4.852919156544538
UKF1,6.341908451570627
UKF2,7.150696786273729
UKF3,7.203562522973674
UKG1,6.529463555885648
UKG2,5.4365043408588445
UKG3,6.516602494886957
UKH1,7.054491357337165
UKH2,7.670365809425165
UKH3,7.470358417505989
UKI3,7.787183251537464
UKI4,7.6352530353283194
UKI5,7.577910543598982
UKI6,7.417031136377007
UKI7,7.651639311273729
UKJ1,7.39359452910836
UKJ2,7.569636550341516
UKJ3,7.262839231535343
UKJ4,7.240092743016529
NO09,4.319470028364413
NO0A,2.1139379152074254
NO0B,0.0
HR05,9.448699896001973
HR06,9.244038271442399
NO02,3.477559840985901
NO06,2.3854491148031185
NO07,2.352067375281353
NO08,4.3262482728885105
