nuts,Winter Fire Weather Index (-) ensemble median - RCP4.5 - (2071 - 2100)
DE50,0.44578010303582716
DE60,0.3316226348455179
DE71,0.5232058816080908
DE72,0.3809607659159448
DE73,0.42592347752203447
DE80,0.39206629229804774
DE91,0.49639931500161866
BG41,2.2509291836990966
BG42,2.7724055061538335
CH01,0.5781908367063903
AT32,0.38682172009434374
AT33,0.4396688006809049
AT34,0.593124353497293
BE10,1.044939085896383
BE23,0.9436056734565669
BE24,0.9867242902217157
BE25,0.8967129510460651
BE31,1.0147448235853012
BE32,0.8200353708995186
BE33,0.7505598318979713
BE34,0.6262246955138511
BE35,0.6931623818717237
BG31,3.0476795604724862
BG32,2.872056116833923
BG33,3.098694836777224
BG34,2.7947936521427357
DE92,0.48142858098506924
DE93,0.3864438642964437
DE94,0.5332571250074277
CZ07,0.5681988718762846
CZ08,0.7361813298250169
AL01,1.357695976121265
AL02,1.870094891670971
AL03,1.796268967816655
AT11,1.9084674691868662
AT12,1.310313865959328
AT13,1.8779616685244456
AT21,0.7335467706637893
AT22,0.9515989273802323
AT31,0.5494120428748372
DK05,0.4855411893882468
BE21,0.8447555171982057
BE22,0.912232877401724
ES43,5.694913464962611
ES51,5.735352935129104
ES52,10.578518933610978
ES53,7.176674584675651
ES61,8.40356137877992
ES62,12.19620729619011
ES63,0.0
ES64,0.0
CH02,0.5267587516432795
CH03,0.5042816334803866
CH04,0.5539040030067046
CH05,0.5361433466675557
CH06,0.47761503711575076
CH07,0.927419407362849
CY00,8.591083595033577
CZ01,1.0662954958119122
CZ02,0.9497445172020388
CZ03,0.8004875202066406
CZ04,0.8156510181911375
CZ05,0.5684775627810525
CZ06,0.9831815417149671
DE40,0.6328059532083289
EL53,1.9358134100145106
EL54,1.834496836867338
EL61,2.1982269549304694
EL62,0.0
EL63,2.1867597556065332
ES70,0.0
ITC1,1.6590128609878547
ITC2,0.7556077369906472
DE11,0.6096172799848094
DE12,0.6119549209992412
DE13,0.580923335256323
DE14,0.6819776965099762
DE21,0.7214104434111518
DE22,0.6549434672751794
DE23,0.6282945714242514
DE24,0.45218996899023967
DE25,0.6567230354402384
