nuts,Spring Fire Weather Index (-) ensemble median - RCP8.5 - (2011 - 2040)
DE25,4.761884745572622
DE26,4.623174683352193
DE27,3.4506171065176288
DE30,6.442689698396221
EL42,13.632215159494194
LV00,5.499832607579842
ME00,3.7687048780479326
MK00,7.876270973366359
MT00,0.0
NL11,4.794734714642323
NL12,4.626017585969482
EL64,13.595576714300682
EL65,14.376673741501424
ES11,4.833966912953177
ES12,3.026009148613872
ES13,3.3270584033152883
ES21,4.1330451666583565
ES22,9.569535714989657
ES23,8.690355920763976
ES24,17.30588218924427
ES30,15.597628061641949
IE05,3.2844448342788906
IE06,3.357869725401667
IS00,0.838936373505905
ITC3,4.353183898155009
FI19,4.830512273930499
FI1B,5.495658417683199
FI1C,5.103613387608249
DEA1,4.893327982974039
DEA2,4.118421521640582
DEA3,5.157067042690107
DEA4,4.459318483477847
DEA5,4.2945295924622355
DEB1,4.243931868101663
DEB2,3.8997597853928943
DEB3,5.164677244468088
DEC0,4.3733720480518805
DED2,5.0628594870940535
DED4,4.2140715871619205
DED5,5.846440367186349
DEE0,5.74668679094228
DEF0,4.742557268207873
DEG0,4.391529310707444
DK01,5.6298811162326166
DK02,4.712555186316157
DK03,4.959225296068
DK04,4.721208472547136
ES41,11.292947858583181
ES42,18.480597927858902
HU23,9.328820449103102
HU31,10.327674499981308
HU32,10.70337791645799
HU33,10.344646471394528
IE04,2.888334228204659
EE00,5.079327356187079
EL30,21.928653954299246
EL41,11.892318997202914
EL43,21.181614736929884
EL51,8.73813657774226
EL52,9.072699397871506
FI20,3.808433379569128
FR10,5.464496221318478
FRB0,5.694020873390459
FRC1,4.587947455127502
FRC2,3.8507544901186423
FRD1,4.727804372678924
FRD2,4.808514134706962
FRE1,4.752136538981531
FRE2,4.761484338155221
FRF1,4.376847943338042
NL13,5.159645154713292
NL21,5.371061287459326
NL22,5.273147949258359
NL23,5.130584026815167
NL31,5.141839363437664
NL32,4.689689714794273
ITG2,12.655935276128695
ITH1,1.4149029593801927
ITH2,2.3771773778010923
FRI3,5.993331499698409
FRJ1,9.391195792649123
FRJ2,4.785088449887419
FRK1,4.295509615949148
FRK2,4.589217321216361
FRL0,9.36776773420834
FRM0,6.897422557401022
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,14.549266330895803
TR32,17.147906196377118
TR33,15.443648204632206
HR03,5.320828912253079
HR02,7.482714507891845
HU11,9.48957071237085
HU12,9.69857354126545
HU21,9.162757370920811
HU22,9.116056119198841
PT16,12.446563841218806
PT17,15.351020699867407
FRF2,4.404275449011531
FRF3,4.366744245393376
FRG0,5.758309436826011
FRH0,5.059240183587449
FRI1,5.357120048337015
FRI2,4.448371818805818
ITC4,5.836589809439185
ITF1,5.735195048299464
ITF2,8.313788935955719
ITF3,8.009545008757227
ITF4,14.300555009896218
ITF5,11.832301205193478
ITF6,8.318115004585524
ITG1,16.61816348220453
LT01,5.203190322214486
LT02,5.442155067496152
LU00,3.9520966191062272
PL22,5.304548814220076
PL41,7.233683770429653
PL42,5.64525540578036
PT18,17.68947874865416
PT20,0.0
PT30,0.0
RO11,5.594903791934538
RO12,4.0811492491248655
RO21,7.732534958915375
RO22,11.424462628810584
RO31,9.926389312489095
RO32,10.490004394540911
ITH3,5.149987835679
ITH4,3.730019583156171
ITH5,7.463056390671964
ITI1,6.751340081505669
ITI2,7.566116596511983
ITI3,6.5173219320766345
ITI4,6.974263599147302
LI00,1.7583360383481559
FI1D,3.0246041440179847
TR82,8.026180937345995
TR83,8.09550586854594
TR90,2.8506874308343577
TRA1,5.059284762920175
TRA2,1.4870899443358663
PL43,6.992922106264256
PL51,5.866943455132682
PL52,6.087757770151753
PL61,6.340702250980637
PL62,5.290416183354646
PL63,5.393583709389748
PL71,6.79946039521648
PL72,6.116468994131173
PL81,5.838919212660511
PL82,4.867706464768203
PL84,5.8744245539208055
PL91,6.209288377037991
PL92,6.069027790672357
PT11,8.519102174609564
PT15,20.422935172737173
TRB1,11.748834527350859
TRB2,6.361618806360467
TRC1,20.034384098916902
RS12,10.987875444113767
RS21,6.501250701423977
RS22,7.313039033916421
SE11,5.322042610195243
SE12,5.567428781802758
NL33,4.7455499867691175
NL34,5.0519264717786
NL41,5.172595949478695
NL42,4.9607661633242754
PL21,4.367904150351779
UKM6,1.945638037239166
TR22,12.471262596063092
TRC2,23.360117060581008
TRC3,23.77043548940117
UKC1,3.2314882111857273
UKC2,3.0019755466712805
UKD1,2.479316666375421
UKD3,3.3716165545083365
UKD4,2.8129618989876732
UKD6,3.6131278722890703
UKD7,3.549124494459582
UKE1,4.903776773074697
UKE2,3.7310828369863356
UKE3,4.7408218228104815
RO41,8.312695353063685
RO42,6.712470665206208
RS11,9.417639501252575
TR41,13.88373626898691
TR42,6.4771763542465886
TR51,16.557888208245586
TR52,20.09921268090248
TR61,13.060450387026643
TR62,12.722207648566025
TR63,15.284901768972373
TR71,18.048767293142582
TR72,11.010079898918933
TR81,4.872612859660395
UKK1,4.812717830703665
UKK2,4.418100546761758
UKK3,4.111362943116691
UKK4,3.8290374134057927
UKL1,2.9070868040823727
UKL2,3.2774625707946266
UKM5,2.242789973714183
UKM7,2.444198098604873
UKM8,2.5600132986105253
UKM9,2.588227049401148
UKN0,2.725805260802999
SE21,5.9569271941663295
SE22,5.348690708108008
SE23,5.04326644928057
SE31,4.542232864670841
SE32,3.4274962319843634
SE33,2.8479122142493076
SI03,5.290377217901012
SI04,4.036556258768594
SK01,9.223598968364294
SK02,7.896927047327025
SK03,4.928203449268237
SK04,5.379967701348299
TR10,8.707926038753039
TR21,10.880362516398394
UKE4,3.9980183990598097
UKF1,4.842475900983456
UKF2,5.400616910581308
UKF3,5.616988112541343
UKG1,4.792414358369707
UKG2,4.137780694868613
UKG3,4.853510490101393
UKH1,5.524138465112716
UKH2,5.7995490790826665
UKH3,5.635766635397748
UKI3,5.837621171985422
UKI4,5.751455777595887
UKI5,5.697703240438653
UKI6,5.650651964504132
UKI7,5.711326533749376
UKJ1,5.410984538801316
UKJ2,5.4585301696333834
UKJ3,5.216551270821561
UKJ4,5.365583915610971
NO09,3.3112624189938
NO0A,1.5536204814254657
NO0B,0.0
HR05,6.410589273932783
HR06,6.913134323836993
NO02,2.7632855424223597
NO06,1.8395422853650256
NO07,0.9976272317910398
NO08,3.564298405900291
