nuts,March Fire Weather Index (-) ensemble median - RCP4.5 - (2071 - 2100)
DK03,1.3068754808911818
DK04,1.3882077736504073
ES41,9.932545188352325
ES42,14.924596406116521
HU23,4.133087904797584
HU31,4.92292747775706
HU32,5.041854631215931
HU33,4.337709590171628
IE04,1.0058392284698372
EE00,2.291077272511301
EL30,12.873650890565976
EL41,6.12610668520653
EL43,11.269741063210605
EL51,5.825295733484331
EL52,6.2438721114724
FI20,1.0292558570882415
FR10,2.201787115462375
FRB0,2.770780545402952
FRC1,2.0896691230281284
FRC2,1.9873149692504877
FRD1,2.1838954130057453
FRD2,1.9097108844921507
FRE1,1.9219859736927856
FRE2,1.7432948660980028
FRF1,1.551520316480969
NL13,1.5033763797577773
NL21,1.3865218069999348
NL22,1.3950798975482415
NL23,1.4414136345334339
NL31,1.495283242803553
NL32,1.4744880461952201
ITG2,9.311021547520063
ITH1,1.4648167057483807
ITH2,2.521724110231389
FRI3,3.3757926779008227
FRJ1,8.438852493285028
FRJ2,3.9364336981341883
FRK1,3.007181101589235
FRK2,3.4222586389807077
FRL0,8.003160505609207
FRM0,5.457357459217736
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,6.217421032298478
TR32,7.11378769715395
TR33,6.647986766427595
HR03,3.096060219211247
HR02,3.8814245889272296
HU11,4.927155520602537
HU12,4.965327354000624
HU21,4.460027708123827
HU22,4.842707912659895
PT16,12.78186001169603
PT17,14.20109525579373
FRF2,1.5927551932759751
FRF3,1.3730190598396983
FRG0,3.1328455888528834
FRH0,2.7474810051342335
FRI1,4.070959007835166
FRI2,3.417020110568511
ITC4,4.268876074480714
ITF1,3.9368005442975784
ITF2,5.017043095693269
ITF3,3.7824562345553328
ITF4,8.510832799181712
ITF5,6.84381581705397
ITF6,5.026944465916043
ITG1,10.00317911519951
LT01,1.2645184811890489
LT02,1.3327277168739609
LU00,1.0351970175670557
PL22,2.425475146512332
PL41,1.9971642004009158
PL42,1.394975212278407
PT18,16.508786959021716
PT20,0.0
PT30,0.0
RO11,2.4167653612087654
RO12,2.151619177190237
RO21,4.590962931407064
RO22,7.1636855838584
RO31,6.336691167726789
RO32,6.356758123183842
ITH3,3.5157759985363493
ITH4,2.3289983855973055
ITH5,5.702169097392072
ITI1,4.192556208322456
ITI2,4.286776346263503
ITI3,5.171688420445867
ITI4,3.662232603246128
LI00,1.3069543042883331
FI1D,0.2058478579341194
TR82,4.398820733762814
TR83,4.6152473484524705
TR90,1.8471067788449615
TRA1,1.9574145569420138
TRA2,0.26886559036048163
PL43,1.8143057064311683
PL51,1.838926303063339
PL52,2.540787704681685
PL61,1.8323787763027064
PL62,1.5785540623898235
PL63,1.477863429884988
PL71,2.304984596061276
PL72,2.2847479600932363
PL81,2.0447950712533913
PL82,1.9347451300400689
PL84,1.663358233065422
PL91,1.9246677203906528
PL92,1.9626797159843694
PT11,8.312992413124489
PT15,17.39319219195801
TRB1,4.400669749196416
TRB2,1.69499195239046
TRC1,7.136235851202134
RS12,4.866651633916591
RS21,4.245562226656834
RS22,4.924055057080134
SE11,1.5142595482846142
SE12,1.7351846542281109
NL33,1.4711517339259759
NL34,1.8882219685221056
NL41,1.487674323431397
NL42,1.3978565229225846
PL21,2.2051291377752804
UKM6,0.7305238442559538
TR22,5.34642121180225
TRC2,10.523993216118926
TRC3,11.143304596093964
UKC1,2.0493155714826212
UKC2,1.9169672158340127
UKD1,0.8438535454454031
UKD3,1.2691139271977234
UKD4,1.0308516029280483
UKD6,1.4354916432520572
UKD7,1.4255323850712083
UKE1,3.3127000236522606
UKE2,2.2992741285725855
UKE3,2.7292594423813807
RO41,6.133903951418205
RO42,3.343904554747836
RS11,5.531144239704964
TR41,6.381409342786689
TR42,3.1110013230972284
TR51,7.518454732855999
TR52,10.418919955597593
TR61,6.1631202424324005
TR62,5.9811151111365835
TR63,6.1373722847479115
TR71,8.59167910870799
TR72,6.546249595465783
TR81,2.598152976211108
UKK1,2.5080589086510376
UKK2,2.182164402972707
UKK3,1.862534371565492
UKK4,1.9469222360391079
UKL1,1.0887387275139646
UKL2,1.3562965002290954
UKM5,1.3419640181143253
UKM7,1.1362852501756902
UKM8,0.9863966935219954
UKM9,1.1589556029844683
UKN0,1.0112699841059165
SE21,2.3116546454997327
SE22,1.6693326008024134
SE23,1.3083883478104315
SE31,1.2791689450490855
SE32,0.3397817008270517
SE33,0.20600422000373822
SI03,3.379759592760418
SI04,2.598201153476744
SK01,5.023148727411528
SK02,4.258418503645881
SK03,2.6967932283417415
SK04,2.5869335003790277
TR10,3.7898515777065906
TR21,6.317654930485031
UKE4,1.9748586994988397
UKF1,2.5813045583305514
UKF2,2.85400834841901
UKF3,3.400444756019752
UKG1,2.4328273577306567
UKG2,1.8609898719855646
UKG3,2.3216295033269327
UKH1,3.2777022521614136
UKH2,3.029891321187278
UKH3,3.137482492247863
UKI3,2.7222393182070657
UKI4,2.7642800019208305
UKI5,2.7447098669472316
UKI6,2.649649925877887
UKI7,2.685930811546922
UKJ1,2.8214957201116966
UKJ2,2.6730386167461466
UKJ3,2.625199766298119
UKJ4,2.71772029263135
NO09,0.7090855648380968
NO0A,0.31319350338820723
NO0B,0.0
HR05,3.5928528956412578
HR06,3.7843545465509116
NO02,0.40887781049304794
NO06,0.23844127033710552
NO07,0.1667396382412501
NO08,0.8736611484591472
