nuts,October Fire Weather Index (-) ensemble median - RCP8.5 - (2011 - 2040)
DE50,2.4568181475094772
DE60,2.7584856859263303
DE71,3.961766255112943
DE72,2.8765431112362916
DE73,2.8979303399128513
DE80,3.3212938779740466
DE91,3.246565478821639
BG41,8.750030446146097
BG42,11.488874173868703
CH01,2.2446358976456104
AT32,2.318169371294661
AT33,2.193441411228405
AT34,1.8749718306069523
BE10,4.427624857748324
BE23,4.148693816710797
BE24,4.449980148936339
BE25,4.204810871364322
BE31,4.404379012591236
BE32,4.122798805840991
BE33,3.305089240731151
BE34,3.278756918087658
BE35,3.443246386891112
BG31,10.105248925312312
BG32,9.942727516957904
BG33,10.372224523789564
BG34,11.014387528036211
DE92,3.0571504576836843
DE93,2.839222448654115
DE94,2.8596772244475117
CZ07,5.414865358575722
CZ08,4.579912267567449
AL01,7.235888328652556
AL02,9.428056276345622
AL03,9.795282294340048
AT11,6.657980328092613
AT12,6.6231309021260465
AT13,8.310857119670812
AT21,2.6469692627570502
AT22,3.272335579353457
AT31,3.5354969539194934
DK05,2.7462015954944885
BE21,4.268218160123324
BE22,4.311087925124479
ES43,21.167909195592255
ES51,11.210597037594878
ES52,18.00414411760254
ES53,11.944961745278103
ES61,22.234155952304988
ES62,20.1166670759135
ES63,0.0
ES64,0.0
CH02,2.520200297038646
CH03,2.9026921011521036
CH04,2.687289613078391
CH05,2.366368216236017
CH06,1.8146135082174144
CH07,2.4707604801889507
CY00,30.18128899486564
CZ01,5.315028252984097
CZ02,5.1524629891232605
CZ03,4.533085389985529
CZ04,4.7447480691823065
CZ05,4.0838644695482165
CZ06,6.585313151095155
DE40,4.07949924242597
EL53,12.354397298325585
EL54,10.462146074214274
EL61,12.290058848334262
EL62,0.0
EL63,14.39799302663795
ES70,0.0
ITC1,4.964425048380302
ITC2,2.6934322499226226
DE11,3.9336265966626835
DE12,4.049638339029481
DE13,3.4211040118915963
DE14,2.76711563958211
DE21,2.9586168068405327
DE22,3.7711997325911484
DE23,3.803649637138414
DE24,3.6626495412929936
DE25,4.187355737939738
DE26,3.7579797292590333
DE27,2.7599889766226653
DE30,4.523929325491545
EL42,20.871274996085976
LV00,2.325782638859278
ME00,6.341311545583804
MK00,11.642485860203404
MT00,0.0
NL11,3.0696439421200172
NL12,2.9119123251983674
EL64,15.957752354201299
EL65,18.691950187833054
ES11,8.728075749275776
ES12,5.006697126292712
ES13,5.985151449868367
ES21,8.242519967279446
ES22,13.55048892535562
ES23,13.73410841403368
ES24,17.908472662414994
ES30,20.010419173131645
IE05,2.015749169912525
IE06,2.102081132222302
IS00,0.5340371737211631
ITC3,5.145282781038401
FI19,1.153966404570891
FI1B,2.0300770107762247
FI1C,1.7006244012270675
DEA1,3.3245860645310983
DEA2,3.1134649172537
DEA3,3.185786636174734
DEA4,2.91595435760584
DEA5,2.6062300343767584
DEB1,3.5083623290102985
DEB2,3.493271773553977
DEB3,4.610171333801805
DEC0,3.8188010051437042
DED2,3.9704579311294257
DED4,3.741808790771391
DED5,4.853076897375388
DEE0,4.470452302248146
DEF0,2.7988237072402637
DEG0,4.10337682230601
DK01,3.5782811751288355
DK02,3.6699361288947587
DK03,2.781336186590766
DK04,2.751276721254734
ES41,16.145141757501925
ES42,21.26573802768294
HU23,8.25215398610953
HU31,9.383685274728187
HU32,10.640948523939723
HU33,10.608809157657607
IE04,1.6084311452187383
EE00,2.2803989288416204
EL30,25.236311651145428
EL41,22.661586720866612
EL43,26.625616271522187
EL51,14.500536170289504
EL52,11.611948007577551
FI20,3.1299768339012597
FR10,6.139956057480487
FRB0,7.166011276893862
FRC1,5.178114558436284
FRC2,4.410712708311164
FRD1,4.590855737569528
FRD2,4.702265376085188
FRE1,4.958693788318818
FRE2,5.181026074037956
FRF1,4.031503194430222
NL13,3.003527606775696
NL21,3.019715074977039
NL22,3.258226191274968
NL23,2.885492460033992
NL31,3.1074442111135347
NL32,2.903006321135681
ITG2,14.007575381189902
ITH1,2.8810851957625183
ITH2,3.22892073814936
FRI3,8.059963384087334
FRJ1,10.124503492153158
FRJ2,7.565722205062438
FRK1,6.124299315645381
FRK2,5.426535378134408
FRL0,9.399785439354224
FRM0,8.160359894041983
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,24.123609311013475
TR32,25.48198275510274
TR33,23.23372485304584
HR03,5.588420231536602
HR02,6.739267548246302
HU11,9.748140745003077
HU12,10.305449454423714
HU21,8.921260688325905
HU22,8.040723406356873
PT16,17.92113250544516
PT17,17.71873638602081
FRF2,4.897167093882887
FRF3,4.248432158909573
FRG0,7.23057444380043
FRH0,5.558630315025859
FRI1,8.03160961383089
FRI2,5.987132694394305
ITC4,5.275064847913719
ITF1,6.714262032460999
ITF2,9.920430886177984
ITF3,9.942836080330926
ITF4,13.28088419711291
ITF5,12.62287048144832
ITF6,8.9582330333337
ITG1,12.815049790437188
LT01,2.7000627371370527
LT02,2.636623012383134
LU00,3.634091515200297
PL22,4.975406928386037
PL41,5.071534654803048
PL42,3.647241565901361
PT18,21.462137134574213
PT20,0.0
PT30,0.0
RO11,5.3832519542345025
RO12,4.486457464281555
RO21,6.748786300926471
RO22,9.934029293822746
RO31,9.002887787234537
RO32,8.653662526996186
ITH3,5.489811889201014
ITH4,3.918431290576827
ITH5,7.019501345620984
ITI1,6.761729871022322
ITI2,7.546293959181371
ITI3,7.145808167595104
ITI4,6.731601544353058
LI00,1.731630419365159
FI1D,0.5327988459340901
TR82,15.242213474244425
TR83,16.240818351688045
TR90,8.670308021811435
TRA1,16.28300003940949
TRA2,7.057674900035054
PL43,4.709764532875919
PL51,4.554187091158554
PL52,5.441687674555294
PL61,4.810196296070756
PL62,3.3668874688772688
PL63,3.5716165879651465
PL71,5.216076557433979
PL72,4.731390675750484
PL81,4.186360398379488
PL82,3.9906454202456265
PL84,3.535957135500899
PL91,4.178076414197314
PL92,4.134331225733728
PT11,13.05985236167514
PT15,21.958369972707246
TRB1,25.763313320289985
TRB2,22.95239459802419
TRC1,32.70445304741074
RS12,11.584277786182025
RS21,7.808893474853982
RS22,9.43049621405299
SE11,2.669782549734135
SE12,2.5836841697089468
NL33,3.2656620729922166
NL34,4.04894508614987
NL41,3.882025924153325
NL42,4.0219559865904255
PL21,3.7631558524109208
UKM6,1.1866594595276718
TR22,19.599094987961053
TRC2,35.836760474733026
TRC3,37.07030989823047
UKC1,3.2317963456368837
UKC2,2.6670740820030594
UKD1,1.2732957574067818
UKD3,2.3015295577489248
UKD4,1.5955994428984468
UKD6,2.547163581329247
UKD7,2.303053713109064
UKE1,5.521288892047304
UKE2,3.6154685351297844
UKE3,4.86552140671277
RO41,8.989708375783204
RO42,7.67692994119298
RS11,11.153197599252158
TR41,21.376519196396856
TR42,11.117645797014871
TR51,25.424404633261286
TR52,29.274937093859453
TR61,23.026936659397755
TR62,24.573591944765585
TR63,27.35627009584338
TR71,27.96040288192789
TR72,24.331494762333158
TR81,10.034780873629552
UKK1,4.464972238868462
UKK2,3.941854373854498
UKK3,3.172375988876639
UKK4,3.3226477296834527
UKL1,1.9120606870480261
UKL2,2.3897180256646675
UKM5,1.9631827567429048
UKM7,1.499068059553416
UKM8,1.1429896589899937
UKM9,1.6449752552535777
UKN0,1.6150625986035014
SE21,2.8404901938072746
SE22,2.7213168560910073
SE23,2.260988227276947
SE31,1.62999473585794
SE32,0.8437307811543231
SE33,0.613838401093578
SI03,4.474548997287609
SI04,3.731806766362859
SK01,9.41547067235457
SK02,8.024999228512977
SK03,4.803108538267404
SK04,4.827552431302192
TR10,14.806316048470316
TR21,17.00802830769216
UKE4,3.5628059517566313
UKF1,4.986865149772661
UKF2,5.6043270730742885
UKF3,6.390493077808897
UKG1,4.435818548461617
UKG2,3.6077449661793204
UKG3,4.71358486983558
UKH1,6.319147413858621
UKH2,5.786246597063724
UKH3,6.307974106169609
UKI3,5.686091308325546
UKI4,5.767428090331898
UKI5,5.693419637024318
UKI6,5.330818675646246
UKI7,5.461694170812847
UKJ1,5.104534937233159
UKJ2,5.480317672355553
UKJ3,4.965594548247664
UKJ4,5.604900087610403
NO09,1.0322570588099793
NO0A,0.5008471848382094
NO0B,0.0
HR05,5.500965965542504
HR06,5.875663916692527
NO02,0.6503128401171562
NO06,0.7453307705224689
NO07,0.41343201105879596
NO08,1.0811113833529375
