nuts,Winter Fire Weather Index (-) ensemble median - RCP8.5 - (2071 - 2100)
ITF1,2.0857816197689023
ITF2,2.4450628679244817
ITF3,1.8315849777819526
ITF4,4.151216317734797
ITF5,3.2940000836569743
ITF6,2.6649968063007115
ITG1,5.3932943671331905
LT01,0.18492901160468628
LT02,0.29588673679939725
LU00,0.4463946400120938
PL22,0.8850732625560153
PL41,0.7167686494462423
PL42,0.4740981104375515
PT18,8.722140231774384
PT20,0.0
PT30,0.0
RO11,0.7952464293835152
RO12,1.1555342447134596
RO21,2.1450152532418336
RO22,3.5066432923988815
RO31,2.8863996958029117
RO32,2.8735288052774637
ITH3,2.0965769419971685
ITH4,1.486786086211203
ITH5,2.6622698960242164
ITI1,1.8634788702373895
ITI2,1.8925851627447456
ITI3,2.2430157676048808
ITI4,1.9608471392409799
LI00,0.7748107263548877
FI1D,0.08270607990332683
TR82,3.87091699856078
TR83,3.745452821245001
TR90,1.5919815219209545
TRA1,2.740241196223071
TRA2,1.6422458540757008
PL43,0.6100600145442809
PL51,0.8882325283453083
PL52,0.950925580641884
PL61,0.5847056062140701
PL62,0.5118978346890793
PL63,0.6071989961927753
PL71,0.834648649657941
PL72,0.8773362083407042
PL81,0.6148164631275801
PL82,0.7917534032163919
PL84,0.5370955661306831
PL91,0.5663633276385835
PL92,0.625314810687786
PT11,2.7128402904682276
PT15,11.66169541644323
TRB1,5.243209874772863
TRB2,4.287664691469308
TRC1,7.888470215458257
RS12,1.7860141713698043
RS21,1.5737347514469473
RS22,1.9642296673719306
SE11,0.42071627213709945
SE12,0.38659004315783396
NL33,0.7925965075476861
NL34,0.8357306716056083
NL41,0.7473190408046769
NL42,0.7059750700340578
PL21,0.7984657053171882
UKM6,0.45507527757939437
TR22,4.07303479254388
TRC2,8.580650135009122
TRC3,9.456338192199468
UKC1,0.7265660622903893
UKC2,0.7168840724816098
UKD1,0.3542433417551234
UKD3,0.5632058547884036
UKD4,0.5029621116392209
UKD6,0.6398970085499667
UKD7,0.7296810650372293
UKE1,1.3832280464038187
UKE2,0.883637256559615
UKE3,1.1412361933936852
RO41,2.5314310391349846
RO42,1.3392049135531678
RS11,1.784717041433394
TR41,4.563827732282852
TR42,2.746621487891126
TR51,5.808616390432496
TR52,8.102440476876446
TR61,5.681298401790664
TR62,8.205397312441143
TR63,8.448962545570948
TR71,7.58915560853793
TR72,7.100484516465668
TR81,1.9128869935776265
UKK1,0.9728601309396426
UKK2,0.9702885578303672
UKK3,1.1243019986539884
UKK4,1.01729081660243
UKL1,0.5210257508340391
UKL2,0.5344838932151849
UKM5,0.534930744838177
UKM7,0.3589276395719522
UKM8,0.25466683481904157
UKM9,0.4546408761434999
UKN0,0.5285409457554255
SE21,0.43304886778839413
SE22,0.4260323300268005
SE23,0.2363411009811549
SE31,0.1621433896698837
SE32,0.10417728774241168
SE33,0.0974280309676562
SI03,1.4933022363138577
SI04,1.2850723812312004
SK01,1.7530542182750546
SK02,1.3140360782228462
SK03,0.721939958943121
SK04,0.6271881012023611
TR10,2.833168520268599
TR21,3.545994699859602
UKE4,0.8545285806552857
UKF1,1.118345897420067
UKF2,1.2351309579533323
UKF3,1.5144861492946844
UKG1,0.8677217263281833
UKG2,0.755104668300972
UKG3,0.8822900216762235
UKH1,1.3029729943913337
UKH2,1.2647025941093886
UKH3,1.3246870832750708
UKI3,0.8931898269605181
UKI4,1.089065396891179
UKI5,1.104055525447469
UKI6,1.0019356243010253
UKI7,0.970152227172094
UKJ1,1.105486758353501
UKJ2,1.021640964696055
UKJ3,0.9907887369291255
UKJ4,1.1525757686617717
NO09,0.20756456167511855
NO0A,0.18576699311551106
NO0B,0.0
HR05,1.2875058036704485
HR06,1.5026062682769086
NO02,0.08582397737297975
NO06,0.16105963962332276
NO07,0.12103768319523778
NO08,0.1537726650278129
