nuts,May Fire Weather Index (-) ensemble median - RCP8.5 - (2071 - 2100)
FRJ1,16.355570718157086
FRJ2,11.008836818372759
FRK1,8.075915502898644
FRK2,8.989473623378016
FRL0,18.90480137903711
FRM0,14.49246664057288
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,36.89835113981111
TR32,39.99352010012286
TR33,35.84769261676439
HR03,10.060649820835737
HR02,12.293873153257573
HU11,15.010668215744115
HU12,15.32003468937378
HU21,13.265448946205376
HU22,12.725141641231358
PT16,24.553884940660044
PT17,27.28544085934604
FRF2,8.357745227242228
FRF3,8.296269034055625
FRG0,10.643927712631708
FRH0,7.889593168360901
FRI1,10.434966033592419
FRI2,8.69885947473191
ITC4,11.49053883082311
ITF1,12.9744443168713
ITF2,18.26997838898152
ITF3,18.4025186162763
ITF4,28.457429903572148
ITF5,24.474175581939637
ITF6,19.093242446186146
ITG1,31.928452359612724
LT01,7.002159033293698
LT02,7.636771655641828
LU00,7.286292513000194
PL22,7.454456869212455
PL41,10.511258896361594
PL42,8.95220166171349
PT18,30.016215529327436
PT20,0.0
PT30,0.0
RO11,8.508270405531446
RO12,7.094877065254311
RO21,10.741682827604707
RO22,17.48115126105489
RO31,17.63687960382607
RO32,18.239820071825193
ITH3,11.134832828988126
ITH4,6.624082111188601
ITH5,15.467353433058106
ITI1,15.57521228322088
ITI2,16.99345674436952
ITI3,14.248949289467577
ITI4,16.635628656520513
LI00,2.417586913203727
FI1D,4.171165566341858
TR82,15.705083604208083
TR83,15.043935348627238
TR90,9.510527016600289
TRA1,16.689417044880507
TRA2,15.227822421490988
PL43,11.32428148761319
PL51,8.309145177333065
PL52,8.071584871905918
PL61,9.59180437125641
PL62,8.05994059505669
PL63,8.418162842149476
PL71,10.059866938462509
PL72,8.23222565227501
PL81,8.391216001156154
PL82,6.577435484613504
PL84,7.878032093873561
PL91,9.424435679247967
PL92,8.808231621282806
PT11,18.984456470499094
PT15,30.75413166056733
TRB1,32.73987308081599
TRB2,26.322269018811784
TRC1,42.295635201809375
RS12,18.281851732102513
RS21,11.656435972459617
RS22,14.154959799302668
SE11,7.991050569894962
SE12,8.018969496797466
NL33,7.879262889654705
NL34,8.103418388748864
NL41,8.250178950237697
NL42,7.995111330133593
PL21,5.561764079741642
UKM6,3.0220741515840617
TR22,30.082374675989115
TRC2,48.11337959201027
TRC3,49.68757120350671
UKC1,4.601307174560918
UKC2,4.256690131245957
UKD1,3.871209677968915
UKD3,4.745600473953611
UKD4,3.813320150697543
UKD6,5.035390119447026
UKD7,5.008464933046599
UKE1,6.265722178133156
UKE2,5.089810231223843
UKE3,6.312481847502469
RO41,16.555711359194422
RO42,11.078665585001284
RS11,16.953012269249413
TR41,29.990763075504177
TR42,15.079892180855794
TR51,33.658911305018506
TR52,38.32095199835103
TR61,32.62204425500141
TR62,26.74784317066309
TR63,32.20936927730856
TR71,34.892883554166986
TR72,22.643438780489348
TR81,10.410217616626564
UKK1,6.7342203787527035
UKK2,6.508883234358489
UKK3,6.599153853161053
UKK4,5.715057897736577
UKL1,4.320770358439969
UKL2,4.629782500159239
UKM5,3.2412253688565675
UKM7,3.954179279240496
UKM8,4.540523252397606
UKM9,4.191534612323866
UKN0,4.116301437046198
SE21,8.375152865814714
SE22,7.541453258472784
SE23,7.630849136641505
SE31,7.6285237145683675
SE32,5.9306660303512055
SE33,5.391573949851122
SI03,7.847914403623074
SI04,7.0964503091209785
SK01,14.373610926322378
SK02,12.788375634104714
SK03,8.26268928272587
SK04,8.326434217290187
TR10,19.622701947800078
TR21,25.84516008761499
UKE4,5.399015407477942
UKF1,6.225211995793741
UKF2,7.04473079696126
UKF3,7.225878029799415
UKG1,6.280157773027228
UKG2,5.448875954217103
UKG3,6.449681481569976
UKH1,6.892740489857413
UKH2,7.589254486598928
UKH3,7.030075756355939
UKI3,8.65441402703206
UKI4,8.348372137118773
UKI5,8.14575810760662
UKI6,8.151244062128338
UKI7,8.309573466696168
UKJ1,7.472224641293176
UKJ2,7.844670621503988
UKJ3,7.462479072724267
UKJ4,7.47073895871828
NO09,9.690965996257152
NO0A,5.712159225431589
NO0B,0.0
HR05,9.936743803021415
HR06,10.27259670031829
NO02,5.383275362337679
NO06,5.841191823882011
NO07,5.430578834997428
NO08,7.81074149811098
