nuts,February Fire Weather Index (-) ensemble median - RCP4.5 - (2071 - 2100)
DE50,0.6255775571447523
DE60,0.4610483636323922
DE71,0.9391284847581611
DE72,0.8530751613791775
DE73,0.7414976738932693
DE80,0.5198146376776807
DE91,0.6781379733426801
BG41,2.921020082015923
BG42,3.7373257072131847
CH01,0.6896198077816185
AT32,0.36542386658300724
AT33,0.4455168142855893
AT34,0.8430306265590237
BE10,1.4735327914716012
BE23,1.2797952762424962
BE24,1.28481612084176
BE25,1.33869096889682
BE31,1.378860655361723
BE32,1.3011618746563256
BE33,1.0892135121194813
BE34,0.767041439073119
BE35,1.0234120197094956
BG31,3.8043156001485583
BG32,3.454979761772637
BG33,3.793480016979123
BG34,3.480686119412065
DE92,0.6443978324369132
DE93,0.5247680747167712
DE94,0.7678967952591604
CZ07,0.8453903537414639
CZ08,0.895246194313988
AL01,1.699276588801083
AL02,2.432875077824408
AL03,2.2034380894887304
AT11,2.293100221188409
AT12,1.9535287319347896
AT13,2.3927392607079
AT21,1.1061958023271616
AT22,1.2620620736587278
AT31,0.6283189388077022
DK05,0.606145043781922
BE21,1.1537119009459667
BE22,1.115760492750522
ES43,6.752584439004839
ES51,7.150445452373663
ES52,12.255730746522644
ES53,7.737462836227703
ES61,9.3022908734512
ES62,14.505004177036342
ES63,0.0
ES64,0.0
CH02,0.8756963234615812
CH03,0.8403471160019472
CH04,0.9579244033006191
CH05,0.7110705986604704
CH06,0.6315304114490554
CH07,1.2809426214325859
CY00,8.781473301830665
CZ01,1.2946684677145484
CZ02,1.1603906732626894
CZ03,1.198840005616039
CZ04,1.076943920594902
CZ05,0.6761913898202843
CZ06,1.545631438303003
DE40,0.9605847002415975
EL53,2.313114615451083
EL54,2.015883874872607
EL61,2.6155862434346697
EL62,0.0
EL63,2.506848796832863
ES70,0.0
ITC1,2.595833891242099
ITC2,0.9463748629585214
DE11,1.1477657118391986
DE12,1.1001927973904349
DE13,1.1583140400795588
DE14,1.268480990115422
DE21,0.9321800589726256
DE22,0.7755298509254437
DE23,0.8904695201348249
DE24,0.7969769776750028
DE25,1.039824427749499
DE26,0.9243867005173656
DE27,1.3945148578139421
DE30,1.0203473716540563
EL42,5.914594103924783
LV00,0.2663740625349954
ME00,1.6559928530770331
MK00,2.63435013727806
MT00,0.0
NL11,0.9849940605904192
NL12,0.92706059365734
EL64,2.7842816853016785
EL65,3.562939846708843
ES11,1.9104732310651127
ES12,1.9122555826981709
ES13,2.570548714620123
ES21,2.69764957749877
ES22,4.09371630741415
ES23,3.8587297069350806
ES24,9.31650896477562
ES30,5.502463247220028
IE05,0.7736289993563583
IE06,0.9184320241097823
IS00,0.2480922040230361
ITC3,3.3491307226626694
FI19,0.1420945234700124
FI1B,0.1342325795279035
FI1C,0.12409174431800067
DEA1,0.950984151022167
DEA2,0.9564222908289728
DEA3,0.7867207017259725
DEA4,0.6713191523518383
DEA5,0.7293498276204704
DEB1,0.8301785225638842
DEB2,0.8533713679593717
DEB3,1.1323637970154579
DEC0,0.7948610103683352
DED2,1.0537915555963964
DED4,1.2927312324393032
DED5,1.662544829188455
DEE0,1.190426101955573
DEF0,0.4998218010408389
DEG0,1.136807695035065
DK01,0.7005160501031731
DK02,0.7354273042585556
DK03,0.589808714490654
DK04,0.5976610594703698
ES41,3.7679525026524483
ES42,8.481153554758874
HU23,2.0245196874028295
HU31,1.5007912755749593
HU32,1.4503761841519534
HU33,1.7671130710545169
IE04,0.6738748355314058
EE00,0.19705616175648333
EL30,5.165648290910797
EL41,4.768451657056911
EL43,6.6771319697439475
EL51,3.393709983245402
EL52,3.3930864212743104
FI20,0.9766064188612033
FR10,1.304075903161085
FRB0,1.3789366161962777
FRC1,1.246308796414168
FRC2,1.1559925183715682
FRD1,1.0552031871204344
FRD2,1.119657004195088
FRE1,1.3116381194245537
FRE2,1.0977389613096098
FRF1,1.056483555458561
NL13,0.912895894919875
NL21,0.8818504600743263
NL22,0.859689004630782
NL23,0.9057307231495877
NL31,0.9069625815747859
NL32,1.0123236882657207
ITG2,5.281209200350849
ITH1,0.9626893970098649
ITH2,2.148433828332567
FRI3,1.878413481861379
FRJ1,4.384717352796487
FRJ2,2.454821773789348
FRK1,2.1137253405056757
FRK2,1.7006475737357336
FRL0,4.313978571249248
FRM0,3.506365188859645
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,3.4038329099914515
TR32,4.421394815145897
TR33,3.833231360951932
HR03,1.9303247120405136
HR02,1.6962649922574509
HU11,1.7794319071304103
HU12,1.8285919737649956
HU21,2.1280310448960336
HU22,2.487289528931525
PT16,5.861093924542126
PT17,7.079771227979693
FRF2,1.1387290550987623
FRF3,1.0900832792295654
FRG0,1.3739903524664805
FRH0,1.3994018610070718
FRI1,2.550535078608854
FRI2,2.141310026682028
ITC4,2.6362917834798294
ITF1,2.555408445534834
ITF2,3.027432203271715
ITF3,2.2674165771243637
ITF4,5.508485143640079
ITF5,4.131446814096139
ITF6,3.1510346921112866
ITG1,5.273592353119353
LT01,0.30922605037972783
LT02,0.4347824671390181
LU00,0.7707809880420282
PL22,0.939214746319252
PL41,0.8166944962662985
PL42,0.5519861017765003
PT18,8.12346114990928
PT20,0.0
PT30,0.0
RO11,0.8052831579195622
RO12,1.027428118409685
RO21,2.074426598407327
RO22,3.7697442603918074
RO31,3.448170751929238
RO32,3.570041876652722
ITH3,2.352346345654285
ITH4,1.6799846341014693
ITH5,3.044298319282427
ITI1,2.6042258239332177
ITI2,2.4774984778962827
ITI3,2.9013587660710476
ITI4,2.4097889033777244
LI00,0.9058755524225236
FI1D,0.10618226101347104
TR82,2.6161988091427326
TR83,2.6458817892769266
TR90,0.9992052059661091
TRA1,0.8316871800506191
TRA2,0.09627749977010938
PL43,0.8831317353909545
PL51,1.0307237119931516
PL52,1.205244230544765
PL61,0.6962821215541123
PL62,0.6234773023337362
PL63,0.6477746660171279
PL71,0.844791373747749
PL72,0.8578321509646605
PL81,0.7807207771306132
PL82,0.6803270036291287
PL84,0.6600204725408553
PL91,0.6204284640450536
PL92,0.6779437982586428
PT11,2.5413116917202845
PT15,9.471792431189183
TRB1,4.080931600277237
TRB2,0.4995567123322681
TRC1,4.597785844147195
RS12,1.9453943378554388
RS21,1.728984033839765
RS22,2.244730777513535
SE11,0.5393008477761466
SE12,0.49493269880624235
NL33,1.0686667849540712
NL34,1.2045458691495152
NL41,1.028492265077304
NL42,1.063730765912763
PL21,0.765638633002546
UKM6,0.46604970549915387
TR22,3.1471159634984174
TRC2,5.937662057179087
TRC3,6.900657730555134
UKC1,1.115438655927296
UKC2,0.9780492140227399
UKD1,0.4559914966125427
UKD3,0.9323498776191821
UKD4,0.7099005300127832
UKD6,1.0672804840727346
UKD7,1.09626507824198
UKE1,2.189801155979496
UKE2,1.370432752979054
UKE3,1.700044718862374
RO41,3.0940945940008824
RO42,1.3306619930914567
RS11,1.9051184744040912
TR41,3.4447914837455946
