nuts,Annual Fire Weather Index (-) ensemble median - RCP8.5 - (2041 - 2070)
PL91,6.837521135294916
PL92,6.719344637099497
PT11,17.628184645534162
PT15,27.98418738564087
TRB1,31.978495969604406
TRB2,29.83090477909604
TRC1,35.852593029655715
RS12,13.960945344744754
RS21,11.28121792053852
RS22,13.230094594280393
SE11,5.504337200509198
SE12,5.470954987674387
NL33,6.236621629218326
NL34,6.793768489697319
NL41,6.9074768513297276
NL42,6.599604493223391
PL21,5.213219798261213
UKM6,2.008860833262408
TR22,25.370311204881148
TRC2,39.957613913391654
TRC3,40.31029402433996
UKC1,4.247917073085756
UKC2,3.816518444152607
UKD1,2.7734734586210696
UKD3,3.956444506250755
UKD4,3.179259192714026
UKD6,4.445956427337049
UKD7,4.027630523450632
UKE1,6.388371936208755
UKE2,4.880264336085575
UKE3,6.25897896932746
RO41,12.756173332821408
RO42,9.585961748905843
RS11,13.781545555494196
TR41,23.680157141034634
TR42,14.89375563628205
TR51,27.79542785025987
TR52,30.78115554128813
TR61,25.43182805381723
TR62,24.691222557557474
TR63,30.259323919978222
TR71,30.176748881691832
TR72,26.92412882715142
TR81,13.731648263223232
UKK1,7.212633618541388
UKK2,6.691525537764772
UKK3,5.458024232000121
UKK4,5.556348687890248
UKL1,3.8545852856305793
UKL2,4.585375129962782
UKM5,2.961894382476953
UKM7,2.7961822752186993
UKM8,2.64703037588718
UKM9,2.9378743974282617
UKN0,2.8851485296094395
SE21,6.296962851902864
SE22,6.001505098263869
SE23,5.12458257846319
SE31,4.4673226057072295
SE32,3.402062726223114
SE33,3.0131286628049665
SI03,6.884525978493473
SI04,6.1452106920028395
SK01,11.010538100043066
SK02,9.781218869916755
SK03,6.125264710144342
SK04,6.373683040595221
TR10,18.282659800163916
TR21,22.462125054093104
UKE4,5.122678044610651
UKF1,6.686813320365829
UKF2,7.650510719363351
UKF3,7.6357128010448125
UKG1,6.788795091764441
UKG2,5.618683652572914
UKG3,6.626117935748592
UKH1,7.467380349743595
UKH2,8.177331839129167
UKH3,7.9638982655555886
UKI3,8.10231094898277
UKI4,8.086483180248509
UKI5,8.024281370324097
UKI6,7.709287931261636
UKI7,8.014038138818279
UKJ1,7.76366918767976
UKJ2,7.72797917329826
UKJ3,7.721124889867028
UKJ4,7.405122103541599
NO09,4.3295577636321845
NO0A,2.38889805845363
NO0B,0.0
HR05,9.28718885531331
HR06,9.197451825248203
NO02,3.09214565345347
NO06,2.2294723069239097
NO07,1.9140600619257135
NO08,4.370915958356864
