nuts,December Fire Weather Index (-) ensemble median - RCP4.5 - (2071 - 2100)
HU31,0.9454110493427239
HU32,0.8998087210282543
HU33,1.1694928735767134
IE04,0.2858262165814685
EE00,0.12724134787055968
EL30,5.242458501610021
EL41,4.711594409004804
EL43,7.665801784549654
EL51,2.861440436440208
EL52,1.9432055687942889
FI20,0.49760192017943655
FR10,0.535423368289726
FRB0,0.6955655751351051
FRC1,0.4348281931290491
FRC2,0.5625737423528349
FRD1,0.5656781391635399
FRD2,0.5685885215164714
FRE1,0.4959865123118889
FRE2,0.4212113106462407
FRF1,0.392399916658281
NL13,0.44724654034737904
NL21,0.41282879425980573
NL22,0.42267723950184755
NL23,0.4587079646549563
NL31,0.4423113507994714
NL32,0.5924696622697846
ITG2,4.261405426519792
ITH1,1.2462265970061273
ITH2,1.2097160829091775
FRI3,0.944874887112805
FRJ1,3.6826390499137784
FRJ2,1.9048421639331348
FRK1,0.8018901048011376
FRK2,0.9458446252934273
FRL0,3.7158335857111586
FRM0,2.6880094723234342
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,4.176287185566851
TR32,5.4822811377288625
TR33,5.938914197352878
HR03,1.0570303775924508
HR02,0.8655861539378766
HU11,0.9668307399494354
HU12,1.0599817861006258
HU21,1.3306353965296676
HU22,1.5175141210815415
PT16,4.634431439341395
PT17,6.807751034798436
FRF2,0.4448699935695537
FRF3,0.3581353037194671
FRG0,0.8211218946064633
FRH0,0.8654701032773833
FRI1,1.616870739664059
FRI2,1.0642706190660562
ITC4,1.4375796096876654
ITF1,1.425252023657767
ITF2,2.2512075469457944
ITF3,1.5754943222526467
ITF4,4.107460956901876
ITF5,3.1130205217179614
ITF6,2.4256299756903728
ITG1,4.999965459939674
LT01,0.10149826220308988
LT02,0.1169508807074774
LU00,0.17756098927624123
PL22,0.7409852078851267
PL41,0.5196193937900586
PL42,0.3000970309263187
PT18,8.746398695430495
PT20,0.0
PT30,0.0
RO11,0.7000576728241112
RO12,0.9518394883004768
RO21,1.90188174945262
RO22,3.4467280803610114
RO31,2.196569816548971
RO32,2.1398018235460294
ITH3,1.9851026721627836
ITH4,1.1320914954165935
ITH5,2.081977358554705
ITI1,1.558582407410774
ITI2,1.2139386155383072
ITI3,1.573332427495354
ITI4,1.59594262841291
LI00,0.5637686079801969
FI1D,0.06759751599746051
TR82,2.7611703619780976
TR83,2.605940763240164
TR90,1.9906375590854857
TRA1,3.8512266945726075
TRA2,2.227188554708586
PL43,0.6348757767505493
PL51,0.6219970377804854
PL52,0.7582888765406748
PL61,0.39287093686247476
PL62,0.21255117450658426
PL63,0.28285591457639925
PL71,0.6754941322447526
PL72,0.7596117265341177
PL81,0.5374633946505376
PL82,0.7652544267450914
PL84,0.16528025046112987
PL91,0.3759357520941998
PL92,0.3448099601646507
PT11,2.5483524383982505
PT15,11.280447400278128
TRB1,5.080708723435177
TRB2,4.227767559099557
TRC1,7.098452081825487
RS12,1.4495657515919673
RS21,1.138025197499188
RS22,1.6317061828328838
SE11,0.18984141607936725
SE12,0.1405673565858992
NL33,0.6034114256787464
NL34,0.5909224517964737
NL41,0.5521995682163194
NL42,0.518525512524361
PL21,0.6115719594992576
UKM6,0.30712789331113755
TR22,3.8315070942231064
TRC2,8.296608102077274
TRC3,9.039283085000122
UKC1,0.42002265997648114
UKC2,0.45843368409271845
UKD1,0.1917957625960277
UKD3,0.2186781333172164
UKD4,0.3031966911187631
UKD6,0.33518094046549746
UKD7,0.4678733546429649
UKE1,0.9072418993118342
UKE2,0.46019235829709043
UKE3,0.6776655379758076
RO41,2.049436556831891
RO42,1.0646724068344278
RS11,1.397052444492333
TR41,4.873993355824461
TR42,2.035485521896471
TR51,4.147152734332705
TR52,7.217370369560109
TR61,4.935552994503857
TR62,6.762386254601903
TR63,6.372337525838066
TR71,6.52244943005778
TR72,4.865537991409174
TR81,1.7863737611279247
UKK1,0.7598716353816406
UKK2,0.785027432202545
UKK3,1.0134107163007244
UKK4,0.7683250477808232
UKL1,0.3692874220855711
UKL2,0.37672303735086493
UKM5,0.4004138315859366
UKM7,0.25373465880837337
UKM8,0.10828376776435529
UKM9,0.31057124510484857
UKN0,0.3039801888398792
SE21,0.17656488711277268
SE22,0.2517055064094387
SE23,0.13984039062984177
SE31,0.10278272467246848
SE32,0.07549443208300789
SE33,0.07700641825111736
SI03,0.7942768117790627
SI04,0.7228028147999713
SK01,1.1020357441304647
SK02,0.8187218214081504
SK03,0.3124580325602898
SK04,0.42874266272327277
TR10,2.5958398399465756
TR21,3.3814229929692483
UKE4,0.4953657650084944
UKF1,0.7620088852121016
UKF2,1.0192965642173883
UKF3,1.1640326445194105
UKG1,0.7197483122127883
UKG2,0.5402094301966118
UKG3,0.5352811965660653
UKH1,1.2780543810499088
UKH2,1.152116408561528
UKH3,1.3101215326497415
UKI3,0.4734786109821539
UKI4,0.5164510575142244
UKI5,0.773024702905517
UKI6,0.880424639368892
UKI7,1.0350798448757936
UKJ1,0.8791502266950918
UKJ2,0.9671332341564427
UKJ3,0.7733801465733153
UKJ4,1.2881296750124547
NO09,0.13746390606185527
NO0A,0.13587601314239875
NO0B,0.0
HR05,0.7796004475751217
HR06,0.9031928510416921
NO02,0.05821894108363138
NO06,0.11525539146100627
NO07,0.10294478822976569
NO08,0.08651559962061522
