nuts,September Fire Weather Index (-) ensemble median - RCP8.5 - (2071 - 2100)
DE50,7.620172506380685
DE60,9.190493486385545
DE71,14.807124612172865
DE72,11.942492395763574
DE73,10.750861463158156
DE80,10.04384627321369
DE91,10.281620411092613
BG41,18.318937692006127
BG42,23.39830347650314
CH01,8.300775704771988
AT32,5.220340013404703
AT33,5.769039308493515
AT34,5.903817567809584
BE10,14.109541723057937
BE23,13.468411503678643
BE24,14.383538132614316
BE25,13.813657339040736
BE31,14.483965839480135
BE32,14.584138106908842
BE33,12.267137492328892
BE34,12.651551256893748
BE35,13.329280753947533
BG31,21.683571479567547
BG32,20.926816584950824
BG33,22.568498007213407
BG34,23.377385228734873
DE92,9.863263335681872
DE93,9.752614459263654
DE94,9.61833259428871
CZ07,10.418536127313544
CZ08,9.968605090753632
AL01,22.14012536687305
AL02,26.579410193264465
AL03,26.851041980002996
AT11,12.399612766847818
AT12,10.698956054998995
AT13,14.224113354319766
AT21,6.35191104951722
AT22,6.748792289190216
AT31,6.654638121159017
DK05,5.849300852849328
BE21,13.528588766713623
BE22,13.887522242067151
ES43,39.51562582115596
ES51,17.440705189349018
ES52,28.29779605047551
ES53,23.939736611539406
ES61,37.255139608711275
ES62,33.79453959504496
ES63,0.0
ES64,0.0
CH02,8.967873091391859
CH03,9.845767139939129
CH04,9.470567426432407
CH05,7.699574029589665
CH06,6.935061457408407
CH07,7.6035565327122185
CY00,42.51434003527846
CZ01,12.141310576510664
CZ02,12.04973980915435
CZ03,9.28197834841357
CZ04,11.063238917419048
CZ05,11.011601794728822
CZ06,11.285331198530612
DE40,11.716249080515052
EL53,26.466315496242473
EL54,27.45220262917015
EL61,26.60635531156813
EL62,0.0
EL63,31.74985787574672
ES70,0.0
ITC1,11.6663587357954
ITC2,9.388385226255298
DE11,12.073380056486585
DE12,12.790148090356745
DE13,11.489551259967058
DE14,10.230724120120374
DE21,8.09525823863114
DE22,9.089284826656776
DE23,9.928484648501705
DE24,11.042418115811598
DE25,11.775839370778797
DE26,12.281308684837246
DE27,9.588652449335434
DE30,12.386004052072078
EL42,34.15542051955577
LV00,6.101577614080044
ME00,18.737372918597398
MK00,24.840682311849758
MT00,0.0
NL11,7.832096067608142
NL12,6.813232296228312
EL64,32.58519347565542
EL65,36.79034485669845
ES11,22.405065433017867
ES12,12.671272261463738
ES13,13.057369364418701
ES21,16.495654291058024
ES22,21.91020856454647
ES23,24.829613827463103
ES24,25.74340811287106
ES30,34.714032990174864
IE05,6.666031077774741
IE06,6.358577138673253
IS00,2.2641298448087745
ITC3,13.345216337422459
FI19,3.4278916690546124
FI1B,4.509181129300039
FI1C,3.7898157568436424
DEA1,11.508949309621713
DEA2,11.738925861074916
DEA3,11.267870431003306
DEA4,9.820855187628606
DEA5,9.8681393791054
DEB1,13.333692103679699
DEB2,13.894824634954425
DEB3,15.023488671006836
DEC0,14.302964636224003
DED2,10.901382338781072
DED4,9.964368887537505
DED5,13.612094275965092
DEE0,12.12606253434608
DEF0,8.455298437006288
DEG0,11.514014904479735
DK01,7.5873335695805695
DK02,8.241976833073334
DK03,6.391100435176407
DK04,5.369371689781902
ES41,31.0543733882539
ES42,35.61714907373299
HU23,15.64330191649504
HU31,16.497286049659134
HU32,18.236397418483186
HU33,18.67452354297424
IE04,5.482712275478042
EE00,4.304179191541815
EL30,45.48214498310943
EL41,43.7579912756065
EL43,43.83934110950628
EL51,30.379695318474432
EL52,24.216617041635786
FI20,6.15357474110475
FR10,20.292634660081966
FRB0,21.997153603179857
FRC1,17.72223955823971
FRC2,15.516544107109517
FRD1,16.11549590230654
FRD2,16.171550682924885
FRE1,15.133005187026017
FRE2,17.257209115397988
FRF1,13.44240728107304
NL13,9.106224580155004
NL21,9.465880758871377
NL22,10.529097919212534
NL23,8.305330913823155
NL31,10.03184894849352
NL32,7.66313973701558
ITG2,30.882611374498776
ITH1,7.5712747983023965
ITH2,8.074704381196984
FRI3,22.184659551224918
FRJ1,21.762390396622788
FRJ2,17.976358316198336
FRK1,16.020616471994344
FRK2,14.1535757234431
FRL0,20.105055004714227
FRM0,20.91938370406096
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,45.79429954514428
TR32,43.714263539330744
TR33,41.78275610128374
HR03,19.828334108520938
HR02,15.071321070467897
HU11,16.96437864149874
HU12,17.54945953921038
HU21,16.679595998297188
HU22,14.678639411506651
PT16,33.40297326029535
PT17,32.2844731781774
FRF2,16.979389515233485
FRF3,15.167478372431908
FRG0,21.52185240787497
FRH0,17.769978376557596
FRI1,17.737208546766464
FRI2,17.122097509760586
ITC4,11.260850034631941
ITF1,17.12761622010775
ITF2,23.573354742596905
ITF3,22.95380304989958
ITF4,30.655743709813898
ITF5,27.21907925031877
ITF6,22.006342574983147
ITG1,30.813190933367157
LT01,7.210425793995901
LT02,7.245948152026031
LU00,13.416950622336593
PL22,10.608832094471474
PL41,12.027795925832647
PL42,9.380996802772056
PT18,35.788400363496685
PT20,0.0
PT30,0.0
RO11,12.575192485349776
RO12,10.845104010478822
RO21,14.254175894078736
RO22,21.58906308332111
RO31,19.192949686564024
RO32,18.96490613082755
ITH3,12.104002148942405
ITH4,10.247622572896834
ITH5,16.42461158051715
ITI1,18.890755861766646
ITI2,22.00049235774014
ITI3,19.856326400971078
ITI4,20.17558465553012
LI00,7.071773546677887
FI1D,2.3444761379113817
TR82,28.994590383341574
TR83,29.17530906422314
TR90,17.085479431969294
TRA1,34.52224113962718
TRA2,20.639358475426196
PL43,12.241214269272604
PL51,11.42317141968553
PL52,11.453997507733739
PL61,10.721726976250366
PL62,7.772246545554191
PL63,8.01241623491699
PL71,11.69995423505872
PL72,11.868313023500189
PL81,11.493082137075634
PL82,10.198917984409249
PL84,8.904302583569171
PL91,10.539676020147972
PL92,10.223417910825534
PT11,28.99270751511246
PT15,37.6908596812437
TRB1,48.21184778057391
TRB2,48.0865672926498
TRC1,51.95218859548404
RS12,21.411004106657458
RS21,19.38463189850474
RS22,22.273952513221133
SE11,5.783034686165571
SE12,5.543035731212682
NL33,9.978848146949549
NL34,12.645773113735908
NL41,12.565902363349057
NL42,13.250161529833953
PL21,8.860337634059427
UKM6,2.5607283715662676
TR22,42.103274694981934
TRC2,57.206782820884165
TRC3,58.79583667970033
UKC1,6.649005610199438
UKC2,5.264999524526743
UKD1,3.0423735161499352
UKD3,5.001204836722435
UKD4,3.934746494294869
UKD6,5.963200151654065
UKD7,5.424098454356369
UKE1,11.15779239215363
UKE2,8.027412911970872
UKE3,9.124512314129712
RO41,18.958748022595024
RO42,16.061695696968993
RS11,22.15245289264618
TR41,37.41454575699155
TR42,24.650837439149935
TR51,41.76567634821371
TR52,45.467085204711324
TR61,38.8889113816004
TR62,38.529206405577604
TR63,44.72363632859076
TR71,45.57423500134653
TR72,42.93082674047465
TR81,23.14921460169335
UKK1,11.979161661116782
UKK2,11.736001654285838
UKK3,9.633831815335556
UKK4,10.188346974471182
UKL1,5.466257408938455
UKL2,6.66734970613631
UKM5,3.9067705842522886
UKM7,3.560562769436091
UKM8,3.1103259151085165
UKM9,3.7973560704853133
UKN0,3.628060839136134
SE21,5.592453533326999
