nuts,May Fire Weather Index (-) ensemble median - RCP4.5 - (2041 - 2070)
UKC1,4.905596506745979
UKC2,4.5107284196299675
UKD1,4.112609264101806
UKD3,5.18591508152149
UKD4,4.288225959186809
UKD6,5.800785217297852
UKD7,5.573061079045211
UKE1,6.672056827275267
UKE2,5.2135729673278295
UKE3,7.092092000765353
RO41,11.963062761199222
RO42,8.217557051133156
RS11,11.125013100502217
TR41,22.53725112529681
TR42,10.584861348802868
TR51,26.456586451797513
TR52,28.598480126258746
TR61,22.69206750479613
TR62,19.02750999435248
TR63,24.71366292333391
TR71,26.268496818667337
TR72,18.842301696544048
TR81,8.229023190327021
UKK1,7.895960128668097
UKK2,7.087484903493409
UKK3,6.0170968459256935
UKK4,5.727740323911299
UKL1,4.679252566668941
UKL2,5.199717693610071
UKM5,3.4363916398260286
UKM7,3.6730171248683243
UKM8,3.94301093320849
UKM9,4.047489586384648
UKN0,3.753381881690081
SE21,8.871756124446204
SE22,8.264491895927826
SE23,7.517196458761655
SE31,6.817176402606181
SE32,6.028590050852794
SE33,4.712385270845131
SI03,5.431385486501845
SI04,4.821943400463488
SK01,11.806526423689741
SK02,9.921591814152913
SK03,6.288269464043554
SK04,7.06859828474702
TR10,14.292007398398807
TR21,18.326640745183298
UKE4,5.879040180295046
UKF1,7.393726879644058
UKF2,8.50947386805062
UKF3,8.416179058070002
UKG1,7.548797621313528
UKG2,6.50401462222186
UKG3,7.798233461558512
UKH1,8.23788077117019
UKH2,8.605858280748018
UKH3,8.159056075324004
UKI3,9.50575903526244
UKI4,8.9105906531956
UKI5,8.70354001435345
UKI6,9.044276649678425
UKI7,9.112429182523318
UKJ1,8.217152898344224
UKJ2,9.055574887243205
UKJ3,8.776039554853385
UKJ4,7.891926779483166
NO09,4.983147245541327
NO0A,3.16491737462629
NO0B,0.0
HR05,7.503517960199164
HR06,7.880447484963887
NO02,5.2871910742744594
NO06,4.012723843435816
NO07,2.894003341898931
NO08,5.855318981919702
