nuts,December Fire Weather Index (-) ensemble median - RCP4.5 - (2041 - 2070)
RS22,1.9013013347250205
SE11,0.21291127746898128
SE12,0.16486040715851427
NL33,0.4824867690628264
NL34,0.5200488328345274
NL41,0.4310497700216686
NL42,0.4232186768920472
PL21,0.6531187302668975
UKM6,0.2682018776102818
TR22,3.61276517504992
TRC2,7.102635934192919
TRC3,8.240340437108667
UKC1,0.35958471511656465
UKC2,0.3878542170717714
UKD1,0.16716768774208743
UKD3,0.22595118481637624
UKD4,0.2876620529511292
UKD6,0.31161823625892937
UKD7,0.4225572033115714
UKE1,0.8744777407411732
UKE2,0.47875484677891916
UKE3,0.6578713775099173
RO41,1.8110834471867148
RO42,1.2451515604819845
RS11,1.4052169249003932
TR41,3.8509468883890006
TR42,2.142276363652613
TR51,4.426438952172632
TR52,6.957612966188367
TR61,5.265606977679348
TR62,5.9978378556642165
TR63,5.773245932501844
TR71,5.154664192422932
TR72,4.060496957880806
TR81,1.7348316092700786
UKK1,0.6142352892466558
UKK2,0.6791201995063102
UKK3,1.0149912654974187
UKK4,0.7464202969653967
UKL1,0.3658509214983531
UKL2,0.3234232396468636
UKM5,0.42715844961167615
UKM7,0.24726311621161032
UKM8,0.11197579030884701
UKM9,0.3003294791691007
UKN0,0.2758741581156867
SE21,0.21168744363947636
SE22,0.26871248017494004
SE23,0.156893343712932
SE31,0.10351449579148247
SE32,0.07487867664383231
SE33,0.07846660233042778
SI03,0.7631563128657509
SI04,0.7634774727756067
SK01,1.0714798543440276
SK02,0.7860592371748046
SK03,0.4212976479659132
SK04,0.4821893559886725
TR10,2.5279937275563573
TR21,3.1402394388333947
UKE4,0.4221529923117601
UKF1,0.7323540989764543
UKF2,0.7059911901371598
UKF3,0.945072633777101
UKG1,0.48936553810781924
UKG2,0.4080441295616491
UKG3,0.4496720855001723
UKH1,0.8780879584846164
UKH2,0.8119117225994646
UKH3,0.8848447186473872
UKI3,0.4408616064546019
UKI4,0.4807447227903882
UKI5,0.6268588880281851
UKI6,0.5372296930665365
UKI7,0.5014237117007174
UKJ1,0.6254610364881072
UKJ2,0.6871479864323079
UKJ3,0.6451026039335973
UKJ4,0.8518496370559477
NO09,0.1604305818746732
NO0A,0.11818193385549276
NO0B,0.0
HR05,0.6879090451202354
HR06,0.8962897720872443
NO02,0.05817063318766309
NO06,0.11166383646829324
NO07,0.10931345190407625
NO08,0.09162924757904599
