nuts,January Fire Weather Index (-) ensemble median - RCP8.5 - (2011 - 2040)
DEB1,0.20180112713767356
DEB2,0.15840029391992372
DEB3,0.2819889901004824
DEC0,0.2137712212469399
DED2,0.36055339941367254
DED4,0.3478324114036088
DED5,0.5063950005896471
DEE0,0.4151791842277559
DEF0,0.2617102469720253
DEG0,0.36613518709019216
DK01,0.3892755972337592
DK02,0.46900980007723725
DK03,0.32875714420671365
DK04,0.3638873908004365
ES41,1.9970413484954295
ES42,4.979635629261365
HU23,0.9562540007081196
HU31,0.770538659547146
HU32,0.8212599820917078
HU33,0.9375613962073713
IE04,0.3395200560290664
EE00,0.12093055181445309
EL30,3.698245486584177
EL41,2.8396521017098104
EL43,5.014224415342169
EL51,1.724900320312395
EL52,1.553067838489266
FI20,0.6041718978949763
FR10,0.4561908272838711
FRB0,0.5761336138273799
FRC1,0.4269989174201555
FRC2,0.42181150395726696
FRD1,0.547743964229785
FRD2,0.5700036478755878
FRE1,0.539332096035113
FRE2,0.4775977470810306
FRF1,0.2750422269659419
NL13,0.3379204279165735
NL21,0.3235516497721508
NL22,0.2907169504882254
NL23,0.3600263502581478
NL31,0.3335780316594861
NL32,0.4498620474259768
ITG2,3.9317098807057813
ITH1,0.45166630960981385
ITH2,0.9892881152375265
FRI3,0.6350101064562617
FRJ1,2.7182099054668094
FRJ2,1.025783344224209
FRK1,0.6120875335127979
FRK2,0.7924742014428342
FRL0,2.711882289346235
FRM0,2.7030610183922343
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,1.8290388378262383
TR32,2.267235728057196
TR33,1.9303466329157102
HR03,0.9476452618780778
HR02,0.6828928946343248
HU11,0.903732621876309
HU12,1.0112953560979094
HU21,0.9609371222850305
HU22,1.083579858486825
PT16,3.2632293832240493
PT17,4.629851452572151
FRF2,0.3453648913826888
FRF3,0.2892472346315915
FRG0,0.6912838356449391
FRH0,0.7284020892912993
FRI1,0.8461201205854526
FRI2,0.5600687398942289
ITC4,1.5252218735359047
ITF1,1.3236097454109164
ITF2,1.672441247981802
ITF3,1.131164972973498
ITF4,3.431012414558591
ITF5,2.629246074844031
ITF6,1.768064881724983
ITG1,3.8416836041798175
LT01,0.10833024475550457
LT02,0.1377287086623846
LU00,0.16470188838626187
PL22,0.4695989194540158
PL41,0.33738780919538963
PL42,0.2334661276651541
PT18,5.183937910753578
PT20,0.0
PT30,0.0
RO11,0.2964230517137658
RO12,0.3731912415726283
RO21,1.2407029272362813
RO22,1.8012552522164842
RO31,1.5496111378572963
RO32,1.4937151525746857
ITH3,1.3231416950064097
ITH4,0.9336787405392736
ITH5,1.6114092571906
ITI1,1.3353721620341
ITI2,1.0590790232617417
ITI3,1.4821348539794934
ITI4,1.3201733091790304
LI00,0.2178856979660109
FI1D,0.07254851071773849
TR82,1.3136316397787904
TR83,1.601626997551391
TR90,0.7430325098931596
TRA1,0.3076683209572141
TRA2,0.08174747848685145
PL43,0.3198967298247182
PL51,0.45403236192043017
PL52,0.5022184344056119
PL61,0.29477779831607775
PL62,0.15921706302938435
PL63,0.23939466246924743
PL71,0.3704168244413423
PL72,0.5041361024843991
PL81,0.346107779603972
PL82,0.36924094224613746
PL84,0.17018480091735314
PL91,0.2684276739014704
PL92,0.2781753083708759
PT11,1.2539152553134703
PT15,6.772225625906892
TRB1,0.9204432379444847
TRB2,0.2527987757973887
TRC1,2.506106486490063
RS12,0.8888562563008885
RS21,0.6019894764960336
RS22,0.7910531089608585
SE11,0.3022089002058821
SE12,0.21823320798963664
NL33,0.45049614236498847
NL34,0.5015146782520253
NL41,0.40668880756044556
NL42,0.369469085592442
PL21,0.4776918363384503
UKM6,0.2795428254334126
TR22,1.8843482522007728
TRC2,3.126282910048278
TRC3,3.8782646667513774
UKC1,0.5361731933217964
UKC2,0.548493145975743
UKD1,0.1749817508289888
UKD3,0.2942800127807459
UKD4,0.2896048168296973
UKD6,0.34719242360147706
UKD7,0.41895698093046424
UKE1,0.8373766766455772
UKE2,0.5260694161306118
UKE3,0.5865482761292656
RO41,1.732926905763709
RO42,0.49269624847665106
RS11,0.7726505367351049
TR41,1.8911122336749762
TR42,0.8851280466892913
TR51,2.200305254120507
TR52,3.0239414704597265
TR61,1.8949560595379646
TR62,2.9096943453685107
TR63,2.334429306674102
TR71,3.0779299299239335
TR72,2.5515089019834645
TR81,0.743849603279178
UKK1,0.60899059317189
UKK2,0.7093046632717204
UKK3,0.893609542070571
UKK4,0.6747340685489148
UKL1,0.3388539451121071
UKL2,0.3097835913489951
UKM5,0.41600934643160337
UKM7,0.26893230334066043
UKM8,0.12950345093661306
UKM9,0.32021424919966374
UKN0,0.33145293123806513
SE21,0.22868354908879532
SE22,0.23969730616849835
SE23,0.16245352182135808
SE31,0.13198600116493062
SE32,0.09236919907954942
SE33,0.08583851608819178
SI03,0.7810779450383641
SI04,0.7654927388327564
SK01,1.0816253304833316
SK02,0.703102787649405
SK03,0.2618643600596746
SK04,0.19490242373033717
TR10,1.6958063125474216
TR21,2.0957346071647045
UKE4,0.4688815764866934
UKF1,0.6213664893995149
UKF2,0.7277783518565646
UKF3,0.8571180513114998
UKG1,0.5785940968245488
UKG2,0.43316690188461937
UKG3,0.5390176383870953
UKH1,0.8643206858715373
UKH2,0.786326434497312
UKH3,0.8540693935319518
UKI3,0.5326114198932949
UKI4,0.6903478816087101
UKI5,0.7173195594020549
UKI6,0.6961063250336053
UKI7,0.6114233571630591
UKJ1,0.6850658948187321
UKJ2,0.792237774426224
UKJ3,0.6804459351926472
UKJ4,0.8557549044208113
NO09,0.1296319571885688
NO0A,0.1673052798434969
NO0B,0.0
HR05,0.6201145236615888
HR06,0.789199567187495
NO02,0.06829596397154118
NO06,0.18279975182131167
NO07,0.11810969088836369
NO08,0.10005293068044181
