nuts,Spring Fire Weather Index (-) ensemble median - RCP4.5 - (2041 - 2070)
IE04,2.6535867175088246
EE00,5.344756024777297
EL30,22.820325362733335
EL41,14.98526810575661
EL43,22.51963063284994
EL51,10.00752251174994
EL52,10.47553094246853
FI20,3.769616969541769
FR10,6.608576641286681
FRB0,6.326889829088991
FRC1,5.218262110592557
FRC2,4.29344266363769
FRD1,5.4631800528313645
FRD2,5.7258177067237
FRE1,5.252802664483918
FRE2,5.553884071148357
FRF1,4.873452250133571
NL13,5.66671442961887
NL21,5.846517292107177
NL22,5.7542959109805745
NL23,5.812525133833166
NL31,5.803654280082446
NL32,5.384125845974811
ITG2,12.888747315194818
ITH1,1.6997693492638668
ITH2,2.732322382201321
FRI3,6.563112832886608
FRJ1,9.76530879070596
FRJ2,5.456489831667682
FRK1,4.933166293055278
FRK2,5.092526920243645
FRL0,9.874653156008037
FRM0,7.121708495755965
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,16.736469765465227
TR32,18.939961511036877
TR33,17.547557783156158
HR03,5.436187557159439
HR02,6.543512850020342
HU11,9.310410236373974
HU12,9.46201675279884
HU21,8.498265723023977
HU22,8.176911288488368
PT16,13.728251738048709
PT17,16.662447443301165
FRF2,5.230745654907063
FRF3,4.948269160696309
FRG0,6.3362162167113745
FRH0,5.512876466905833
FRI1,6.063312248694675
FRI2,5.099670056990912
ITC4,6.53922303747372
ITF1,5.921848580608263
ITF2,8.325793668940996
ITF3,7.666319000252162
ITF4,14.363266399162283
ITF5,11.852725453235344
ITF6,8.674989982534216
ITG1,18.191625596183453
LT01,5.401874775375676
LT02,5.621268823973656
LU00,4.28358589422223
PL22,5.487293361240777
PL41,7.040741631707143
PL42,5.95257101189762
PT18,18.989417295111117
PT20,0.0
PT30,0.0
RO11,5.534540070110904
RO12,4.602434328355109
RO21,7.125740438439343
RO22,10.45342263880788
RO31,9.558128770147716
RO32,10.253873242361209
ITH3,5.317664616953779
ITH4,3.753539357360441
ITH5,7.499970416506934
ITI1,7.099491466566655
ITI2,7.9007315204492325
ITI3,6.624011423920973
ITI4,6.860316825931001
LI00,1.9819427367820923
FI1D,3.0589273672340607
TR82,8.821661324804097
TR83,9.26207423938512
TR90,3.594604823280197
TRA1,6.41382649574741
TRA2,2.359615834411894
PL43,6.838824817971671
PL51,5.527773529058694
PL52,5.945356433791511
PL61,6.724213598655677
PL62,5.563148671925717
PL63,5.744895212960788
PL71,7.0913761185219
PL72,6.244500236494376
PL81,6.2948716644299045
PL82,5.180509786421772
PL84,5.815733075713383
PL91,6.491759552275012
PL92,6.279341288643034
PT11,9.41173910218883
PT15,20.942044333868022
TRB1,14.329323498118388
TRB2,7.928177881936009
TRC1,22.7214102224465
RS12,9.73894040446332
RS21,6.482680481270831
RS22,7.7017374143199095
SE11,5.293009203674869
SE12,5.403648363161634
NL33,5.525136111398604
NL34,5.749158131306544
NL41,5.812655981888353
NL42,5.373191999370948
PL21,4.482133577116349
UKM6,1.9846200635656173
TR22,14.173547571516425
TRC2,26.818333534160217
TRC3,27.371068177161707
UKC1,3.495718938409019
UKC2,3.1644051606273687
UKD1,2.6327109213492146
UKD3,3.4596783176162855
UKD4,2.821098365077983
UKD6,3.812566343952558
UKD7,3.6620123105603333
UKE1,4.9645661546993365
UKE2,3.9713648896434135
UKE3,4.955016716745547
RO41,9.00110124996612
RO42,6.310013022685611
RS11,8.81890892292827
TR41,16.069261208126843
TR42,8.020738327504482
TR51,17.91298693526728
TR52,20.604216661036343
TR61,15.141277631955175
TR62,12.798370986890125
TR63,17.074142065929692
TR71,18.761104904415326
TR72,12.669851338028746
TR81,5.71110963898247
UKK1,5.3716087921876445
UKK2,4.900889659149623
UKK3,4.102566627857851
UKK4,4.069759402059855
UKL1,3.0281962819978925
UKL2,3.5004370443352455
UKM5,2.3009833200089216
UKM7,2.3845760974452737
UKM8,2.5201573524936216
UKM9,2.7859079226876218
UKN0,2.5512699695223655
SE21,6.2313218765185745
SE22,5.685067989580382
SE23,5.227386239756361
SE31,4.849287022187792
SE32,3.6519511580552253
SE33,2.834054918988119
SI03,5.133581347977977
SI04,4.201901002007079
SK01,9.484841938162974
SK02,8.04337477036166
SK03,4.992115535436835
SK04,5.359236468081406
TR10,9.659712209404718
TR21,12.313283842754355
UKE4,4.130161629043765
UKF1,5.129388315367304
UKF2,5.8763725398196325
UKF3,5.9022688598709205
UKG1,5.134767871249451
UKG2,4.381025116144868
UKG3,5.293221332854319
UKH1,5.806191454822061
UKH2,6.098226711356439
UKH3,5.955316236944513
UKI3,6.638864951436879
UKI4,6.512762817154218
UKI5,6.378771684863935
UKI6,6.3037088805483625
UKI7,6.44610437120651
UKJ1,5.8809205170111785
UKJ2,6.0735336577474595
UKJ3,5.929343588777736
UKJ4,5.732457944382401
NO09,3.269696956525186
NO0A,1.6077182798522713
NO0B,0.0
HR05,6.056135699635418
HR06,6.373217980552577
NO02,3.3801224375571897
NO06,2.234398205211299
NO07,1.3094838370038686
NO08,3.6858317146781823
