nuts,Summer Fire Weather Index (-) ensemble median - RCP4.5 - (2071 - 2100)
HU21,17.980522999346274
HU22,16.24934834730239
PT16,35.1681856881378
PT17,36.1725600130974
FRF2,13.51403086425199
FRF3,13.07838095281367
FRG0,16.91298767434778
FRH0,13.589284872669852
FRI1,15.930491313308835
FRI2,14.03309643692558
ITC4,13.570686858924523
ITF1,20.79631120474985
ITF2,26.31453168906093
ITF3,28.130750805798076
ITF4,37.55139908920088
ITF5,34.2480837687108
ITF6,26.326789296359934
ITG1,38.579472708244964
LT01,8.57158098701942
LT02,8.759019798356103
LU00,10.918876127038965
PL22,9.520340260382799
PL41,13.393945447261574
PL42,9.57394556641753
PT18,41.016836466371295
PT20,0.0
PT30,0.0
RO11,10.914313615810487
RO12,9.176651695802175
RO21,13.269876204078196
RO22,22.610999054519006
RO31,18.732251703200784
RO32,18.527921805712623
ITH3,12.678058695240226
ITH4,9.321840719058637
ITH5,19.291610554653897
ITI1,22.302101980462165
ITI2,25.776038903372722
ITI3,21.527143074613196
ITI4,25.683917189326003
LI00,4.481037040760233
FI1D,4.789966644574301
TR82,27.176291235918175
TR83,29.171380956270045
TR90,13.815987613951837
TRA1,28.48215359939528
TRA2,10.840204674602079
PL43,13.396985682368527
PL51,10.808537402878184
PL52,10.902288030520474
PL61,10.727568778284212
PL62,8.783282720659912
PL63,7.757211563646477
PL71,12.028750533012978
PL72,10.199064783856947
PL81,10.977829317423506
PL82,8.840852915996642
PL84,10.690778857688517
PL91,11.067924180494852
PL92,10.959991228965556
PT11,28.055107611085646
PT15,41.6151405832191
TRB1,48.06317031096021
TRB2,43.48299671658188
TRC1,55.2979286812504
RS12,19.945528027025297
RS21,16.942201631154532
RS22,20.760492486098972
SE11,8.75293907215931
SE12,8.65389057395465
NL33,9.483893186776143
NL34,9.582485678096676
NL41,10.928514777312664
NL42,10.879799693125873
PL21,7.000203966722521
UKM6,3.1806911221963734
TR22,41.27311607735479
TRC2,61.32315677434054
TRC3,62.02407288501697
UKC1,5.965060303906569
UKC2,5.372387736127304
UKD1,4.058959714901313
UKD3,6.133469425422871
UKD4,4.789167394810354
UKD6,7.289283749726852
UKD7,6.1719086957645715
UKE1,8.88616808919732
UKE2,6.944750903718079
UKE3,9.472777624105666
RO41,19.03298259162949
RO42,14.331224564395946
RS11,19.67796109342461
TR41,36.447600031300915
TR42,22.90225035244627
TR51,42.21935034443657
TR52,46.392150588545704
TR61,39.394197852926354
TR62,36.89372855859946
TR63,46.404294862985545
TR71,47.00695188677926
TR72,42.681156257029684
TR81,19.90865188420975
UKK1,11.623403893467446
UKK2,10.07638444328575
UKK3,8.19202471292052
UKK4,8.471027210636347
UKL1,6.101704282656457
UKL2,7.0621379239003375
UKM5,4.338872236404705
UKM7,4.120590209826161
UKM8,3.7356097604931873
UKM9,4.1656542583168905
UKN0,4.211342392198692
SE21,8.715385438036014
SE22,8.31246336009179
SE23,7.4879093144472595
SE31,7.003068078891572
SE32,5.176068765767226
SE33,5.275823975945648
SI03,10.493380744081549
SI04,9.66716253754657
SK01,17.79678925529558
SK02,15.592466561651815
SK03,9.113754749426022
SK04,9.685757064621919
TR10,29.346214114586655
TR21,35.00494814672907
UKE4,7.693613566100462
UKF1,9.921802184444429
UKF2,11.372273764290169
UKF3,10.857460982331363
UKG1,10.981521859008623
UKG2,9.012084967009
UKG3,10.652716064665919
UKH1,10.949833036757724
UKH2,12.345911517812869
UKH3,11.691691609228327
UKI3,11.930882116385556
UKI4,11.967744134470024
UKI5,11.943933432844853
UKI6,11.431198563064829
UKI7,11.931338061438662
UKJ1,12.206940067915012
UKJ2,11.731899312283801
UKJ3,11.548343579745092
UKJ4,11.133928955537767
NO09,6.639839515159236
NO0A,4.390509660057178
NO0B,0.0
HR05,14.1096825925221
HR06,14.087029722152225
NO02,5.247371607204791
NO06,3.5417921583440672
NO07,5.034222880562109
NO08,6.437534196005351
