nuts,August Fire Weather Index (-) ensemble median - RCP8.5 - (2011 - 2040)
FRI3,15.74487403898
FRJ1,23.628323055959914
FRJ2,14.107654238038076
FRK1,11.717182075039677
FRK2,12.852550127093277
FRL0,24.28509687213698
FRM0,23.427157794676564
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,46.33421504695681
TR32,44.37175876662385
TR33,42.08539669533618
HR03,19.095024674967604
HR02,16.59337764524575
HU11,17.833850641877714
HU12,18.18621579398843
HU21,18.378217798034893
HU22,17.648147349230157
PT16,36.455983586978775
PT17,36.82667576289709
FRF2,11.869590316983032
FRF3,11.263796102507394
FRG0,15.408455507187815
FRH0,11.698125918693776
FRI1,13.41468414853532
FRI2,10.961354604677824
ITC4,13.415396591129575
ITF1,21.567856131241243
ITF2,26.601375458887674
ITF3,28.59478614134999
ITF4,36.02096086417099
ITF5,33.24909523886369
ITF6,24.62944678826958
ITG1,35.54035629544967
LT01,8.093561679206655
LT02,8.228411460011172
LU00,9.371990908453494
PL22,10.435133436766474
PL41,13.29375629934389
PL42,10.767836511876663
PT18,42.102325748956076
PT20,0.0
PT30,0.0
RO11,11.091814595694935
RO12,8.369282184683595
RO21,12.876338510657032
RO22,20.412118797211722
RO31,18.279330696170675
RO32,18.34636502954128
ITH3,12.979739575434047
ITH4,9.584738514359378
ITH5,18.52966997848931
ITI1,21.449086635133686
ITI2,25.82006061234772
ITI3,21.84980977767471
ITI4,25.49713554906048
LI00,3.4318015313107026
FI1D,4.594693505436592
TR82,30.168935275541628
TR83,31.87534686631889
TR90,14.190103972984392
TRA1,29.631423549127547
TRA2,12.090724153132705
PL43,13.947908866318294
PL51,11.092202233372394
PL52,11.255790623392757
PL61,10.945315587306016
PL62,9.103554657990292
PL63,8.594492687275682
PL71,13.329046980041104
PL72,13.188913350012266
PL81,12.203319425339744
PL82,9.897769672009984
PL84,10.63206755610135
PL91,12.095046770209667
PL92,12.022953284827624
PT11,27.91798801909317
PT15,43.02363914925503
TRB1,49.513045593832096
TRB2,45.504859138427285
TRC1,55.661456558094564
RS12,20.315652636625003
RS21,17.260004747680785
RS22,20.14617542687622
SE11,7.129131577279995
SE12,7.147234738438087
NL33,7.904706422601524
NL34,9.212032038968134
NL41,9.431288645386564
NL42,9.10275507649704
PL21,8.448055178584085
UKM6,2.3677305350432354
TR22,41.666361797196394
TRC2,61.65353788656029
TRC3,62.07089553535018
UKC1,6.669122569512462
UKC2,5.482706924467641
UKD1,3.9080678151971813
UKD3,5.170314188484632
UKD4,4.32296714335677
UKD6,6.00383284615632
UKD7,5.16514277343133
UKE1,9.9969596314267
UKE2,7.702017018973595
UKE3,9.174578520895565
RO41,17.360180172730168
RO42,14.560176702682584
RS11,20.87382061725146
TR41,37.43017074736653
TR42,24.271319030479713
TR51,43.86265801931816
TR52,47.38680136122014
TR61,39.063458620598226
TR62,37.707691178138795
TR63,47.512158655038405
TR71,48.7347674111494
TR72,44.036904650754934
TR81,22.608317561904983
UKK1,9.460539150205078
UKK2,9.106987861166616
UKK3,7.388609890148393
UKK4,7.638483004646865
UKL1,5.253960490715231
UKL2,6.39502635285311
UKM5,3.576512799735985
UKM7,3.91705389714948
UKM8,3.560503966774786
UKM9,3.901260399828715
UKN0,3.532759638334168
SE21,8.020556030187672
SE22,8.375629479228598
SE23,7.481431453616908
SE31,6.182004463848972
SE32,5.025321975692332
SE33,4.824995574495537
SI03,11.308613404468057
SI04,9.673613761091467
SK01,18.581721502462777
SK02,15.86340734116138
SK03,9.109435358460805
SK04,9.562439223503345
TR10,31.62972789096578
TR21,36.475326416696724
UKE4,7.3144528073558845
UKF1,9.428527307498628
UKF2,10.933306651837531
UKF3,11.059857019108543
UKG1,9.285925296980173
UKG2,7.847435029910165
UKG3,9.119999769803599
UKH1,11.430831592556407
UKH2,11.678238196469563
UKH3,11.483907076994495
UKI3,10.789663103005802
UKI4,10.874891693161043
UKI5,10.85967467128195
UKI6,10.217994171817878
UKI7,10.693222210877476
UKJ1,10.341235456255493
UKJ2,10.766027238554262
UKJ3,10.454791013334274
UKJ4,10.61784395651925
NO09,6.3798065561190205
NO0A,2.786363053186889
NO0B,0.0
HR05,16.361769092177067
HR06,15.761143508893776
NO02,4.618624465732338
NO06,2.4104004523280063
NO07,2.661351634551184
NO08,6.255972069402825
