nuts,Annual Fire Weather Index (-) ensemble median - RCP8.5 - (2071 - 2100)
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,31.881128296584865
TR32,31.603998403420114
TR33,29.149655793952846
HR03,13.739631410180833
HR02,11.72340974823856
HU11,13.16384876174679
HU12,13.353309566278536
HU21,12.837771330587163
HU22,12.178453883924654
PT16,24.021075177260045
PT17,24.120084653895905
FRF2,10.784694917394328
FRF3,10.51200704376973
FRG0,13.015849135526029
FRH0,11.177810879949936
FRI1,11.762408966104864
FRI2,10.959071690264139
ITC4,10.335938538914018
ITF1,14.781220796018154
ITF2,18.68764695041554
ITF3,19.042222866029494
ITF4,25.196106801657063
ITF5,22.84945503490015
ITF6,18.23985696929693
ITG1,26.661160111019534
LT01,6.519745379683337
LT02,6.355203632586363
LU00,9.262141360368512
PL22,7.929871291931804
PL41,8.95028290971403
PL42,7.063582620745514
PT18,27.78113710432511
PT20,0.0
PT30,0.0
RO11,8.839883939444828
RO12,8.113938745186212
RO21,10.832026135523492
RO22,15.975607069108262
RO31,13.475913918654198
RO32,13.136860924847277
ITH3,9.905965934148213
ITH4,7.968877883725698
ITH5,13.93169660545956
ITI1,14.92405776970626
ITI2,17.42381359649654
ITI3,15.89135403483365
ITI4,16.685891983759973
LI00,4.856403873395251
FI1D,2.7935065837577113
TR82,19.690313866377238
TR83,20.475565216793846
TR90,12.107399843621119
TRA1,24.0511919637146
TRA2,14.605220509396611
PL43,9.054781291164788
PL51,8.293807121888516
PL52,8.897111350895917
PL61,7.776577787044993
PL62,6.343920543419782
PL63,5.838485393352099
PL71,9.137414895822577
PL72,7.910571868528885
PL81,7.807727755374301
PL82,6.945219693586855
PL84,7.627714706692112
PL91,8.06891107891772
PL92,7.8985993625388575
PT11,19.32337360982357
PT15,29.825102766801372
TRB1,35.299627684366435
TRB2,35.832669380260214
TRC1,38.14986104089861
RS12,14.707584064868197
RS21,12.561810694165176
RS22,14.942675523480963
SE11,5.521569926600183
SE12,5.543887325128248
NL33,6.613504330540062
NL34,7.224828721495932
NL41,7.7426441584068755
NL42,7.839394621647859
PL21,6.393411392617535
UKM6,1.8534301056349503
TR22,27.81677026258166
TRC2,42.24886321516413
TRC3,43.08857037377902
UKC1,4.647073210318291
UKC2,3.9143052759261967
UKD1,2.848044687993149
UKD3,3.8803244083243555
UKD4,2.984337699425832
UKD6,4.7126754440382985
UKD7,4.067118166390197
UKE1,6.9627365736633875
UKE2,5.265128125945242
UKE3,6.897152828122863
RO41,14.09248787063299
RO42,10.56066130872394
RS11,14.485232353704651
TR41,25.40538267262833
TR42,16.11423127521603
TR51,29.31297368551348
TR52,32.86816081359961
TR61,27.735695633828225
TR62,27.589894079091437
TR63,32.62296539748193
TR71,32.38107688508874
TR72,29.946251243561534
TR81,14.250495432065316
UKK1,8.241070410938322
UKK2,7.854270269428459
UKK3,6.924355906983429
UKK4,6.798542218075885
UKL1,4.00929763362303
UKL2,4.924302844887163
UKM5,2.5339745414730404
UKM7,2.719277216294009
UKM8,2.590237323678325
UKM9,3.015001380562808
UKN0,2.556613837908272
SE21,6.212391944047052
SE22,5.689296994004962
SE23,5.149117478672525
SE31,4.52772425188436
SE32,3.3983125763224793
SE33,2.9942612245227043
SI03,8.613433287182744
SI04,8.023223885735753
SK01,12.704617305497994
SK02,11.612538865196758
SK03,7.54035110913886
SK04,7.917555421748724
TR10,18.995159122703576
TR21,23.203262806211676
UKE4,5.457384778512976
UKF1,7.5303151199887575
UKF2,8.751949267067088
UKF3,8.334027207323448
UKG1,7.638690096948343
UKG2,6.221457004974204
UKG3,7.665621561269037
UKH1,8.256714182792786
UKH2,8.904606313346447
UKH3,8.753527708381322
UKI3,9.219663209388612
UKI4,9.093835247715832
UKI5,9.09855282525089
UKI6,9.158437141421276
UKI7,8.879762493826233
UKJ1,8.696553151020431
UKJ2,9.253455275733968
UKJ3,8.74134530551269
UKJ4,8.98397874338967
NO09,4.611737242964165
NO0A,2.6697187870544616
NO0B,0.0
HR05,10.729663036135625
HR06,10.798665417531971
NO02,3.181544747054189
NO06,2.0701449337831357
NO07,2.2475826062531183
NO08,4.436748804162251
