nuts,January Fire Weather Index (-) ensemble median - RCP4.5 - (2071 - 2100)
MT00,0.0
NL11,0.4711215575628388
NL12,0.5887795724394729
EL64,2.272124975070888
EL65,3.0817770003322673
ES11,1.026358755932053
ES12,1.1207829862122394
ES13,1.36585312224833
ES21,1.5125878902262508
ES22,2.5118663413584317
ES23,2.561266192040891
ES24,6.316642940649357
ES30,3.6705552779614345
IE05,0.48227381128540053
IE06,0.38572730286350576
IS00,0.26375322749120805
ITC3,2.5134411638785332
FI19,0.09598853804447575
FI1B,0.08764670697918034
FI1C,0.07700110016168107
DEA1,0.39635154747994034
DEA2,0.3525654427527517
DEA3,0.36514213122908384
DEA4,0.31457295824194176
DEA5,0.3231547156072907
DEB1,0.23759152397978772
DEB2,0.19024439676003588
DEB3,0.2610091515671057
DEC0,0.23126790998301772
DED2,0.4888393781381079
DED4,0.46299511717527775
DED5,0.6826814033909925
DEE0,0.5229572257371163
DEF0,0.32482789119202016
DEG0,0.3604961590182029
DK01,0.5487121060625979
DK02,0.7048968325479736
DK03,0.3910718943821141
DK04,0.35818089671070613
ES41,2.2537464382484487
ES42,5.7176430450930065
HU23,1.294300473663333
HU31,1.0194369527257914
HU32,1.010547919636618
HU33,1.1636273869844604
IE04,0.23450442050489131
EE00,0.12302625257053662
EL30,4.607398246267935
EL41,3.0568513761721685
EL43,5.688089367974186
EL51,2.0474077331252576
EL52,1.8320459452168747
FI20,0.7527198923003485
FR10,0.45440202206862784
FRB0,0.5393727159257734
FRC1,0.39083278897590445
FRC2,0.4065728835081176
FRD1,0.5455496408989308
FRD2,0.5690028681665185
FRE1,0.5219536573621744
FRE2,0.4619457339567343
FRF1,0.25800927581268746
NL13,0.4451458915562962
NL21,0.41669912250157476
NL22,0.4601397091504325
NL23,0.4684603241522984
NL31,0.47287299416409917
NL32,0.6579383419579524
ITG2,4.251148307594254
ITH1,0.6175805753919873
ITH2,1.3411606777091383
FRI3,0.7372217522443707
FRJ1,3.043916218790153
FRJ2,1.3596071068860012
FRK1,0.7226419859828892
FRK2,0.9820855155172153
FRL0,3.389087953867465
FRM0,3.049159811456412
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,1.8988025817530343
TR32,2.6575603103115593
TR33,3.061899775308507
HR03,1.0740879068148623
HR02,0.9411304778179961
HU11,1.0729240909266322
HU12,1.1106466986821355
HU21,1.2947466644294146
HU22,1.4080932400488195
PT16,2.933071308292984
PT17,4.433761120300159
FRF2,0.3877607227150559
FRF3,0.3398421132213237
FRG0,0.7194851488414737
FRH0,0.5585284946771121
FRI1,1.1866966234269491
FRI2,0.7191098022628741
ITC4,1.465030528936892
ITF1,1.8085081238062122
ITF2,2.1365048875573174
ITF3,1.3752717657723377
ITF4,3.793669144729357
ITF5,2.9743964815900927
ITF6,2.2076742823347546
ITG1,4.967162704867072
LT01,0.11342444798326924
LT02,0.1471836202053664
LU00,0.1748726060269429
PL22,0.5101713888526221
PL41,0.38489286227245106
PL42,0.2625178434875695
PT18,5.483784305294294
PT20,0.0
PT30,0.0
RO11,0.37718092005552656
RO12,0.7536563086774997
RO21,2.1309095959152433
RO22,2.610439344486837
RO31,2.3954254682518714
RO32,2.5248737115652737
ITH3,1.658045599135223
ITH4,1.2565633952028539
ITH5,1.7447392732394764
ITI1,1.3935418484366142
ITI2,1.3068235705205964
ITI3,1.8125439185196863
ITI4,1.432217740423658
LI00,0.44250315406863094
FI1D,0.07277868537900108
TR82,2.9716567763045245
TR83,2.6789667123643746
TR90,0.9239806674879036
TRA1,0.9123230752089788
TRA2,0.08418150589075729
PL43,0.42523747924065536
PL51,0.4908783596954792
PL52,0.5408308833539834
PL61,0.30956741574745733
PL62,0.17634510447936064
PL63,0.2371632111407888
PL71,0.3781275528071591
PL72,0.5871083168348883
PL81,0.3947133895992215
PL82,0.45118944160406554
PL84,0.20340885925747446
PL91,0.3303638356267995
PL92,0.33482009159821724
PT11,1.2076693881197809
PT15,7.332939855025265
TRB1,2.1713973516506493
TRB2,0.7496972168597487
TRC1,2.9940428186663763
RS12,1.0467842918019314
RS21,1.102406353292893
RS22,1.3555158260596234
SE11,0.2655252858169074
SE12,0.217257599908972
NL33,0.5642728050436617
NL34,0.6040576482283755
NL41,0.4456096351932238
NL42,0.47434329205942055
PL21,0.5605545122860974
UKM6,0.43236262688180327
TR22,2.44881017837031
TRC2,3.8036610167298988
TRC3,4.481707770472029
UKC1,0.5344117550148674
UKC2,0.5579687264270061
UKD1,0.1401429699119746
UKD3,0.251511270152359
UKD4,0.23037065623156744
UKD6,0.291069369509462
UKD7,0.3807243683079368
UKE1,0.8733876917634457
UKE2,0.577481470508891
UKE3,0.7243511057774297
RO41,2.132048373378505
RO42,0.6063795518142266
RS11,1.2306085709086763
TR41,2.86132094653212
TR42,2.0035931037757337
TR51,4.168532588062113
TR52,4.0689695750742185
TR61,2.731140048864457
TR62,4.142979631888156
TR63,3.5138021324831548
TR71,4.8363133583707345
TR72,5.771720121487839
TR81,1.3662199132792692
UKK1,0.49686547097182515
UKK2,0.5908355630296785
UKK3,0.6417531092478509
UKK4,0.5793030016755641
UKL1,0.29906549727294973
UKL2,0.2824572081120401
UKM5,0.4621464347622369
UKM7,0.2485623968426469
UKM8,0.11458760933196462
UKM9,0.32446102061681464
UKN0,0.24944064930184803
SE21,0.23740248548138596
SE22,0.2705187057494662
SE23,0.16136392349100587
SE31,0.13050697686737864
SE32,0.08911265134954292
SE33,0.08770822785053445
SI03,1.135457937083209
SI04,1.078317471604738
SK01,1.2395101800482107
SK02,0.7762451828362577
SK03,0.27863817769601923
SK04,0.2472274306329184
TR10,2.1027992897526464
TR21,2.457428422084115
UKE4,0.5089138378727904
UKF1,0.6555747680699066
UKF2,0.6757644451855012
UKF3,0.8512700549697496
UKG1,0.4510190721823884
UKG2,0.381062503228211
UKG3,0.4701259407503964
UKH1,0.8653590869219548
UKH2,0.7664593973827692
UKH3,0.8646846165710964
UKI3,0.5660663250689545
UKI4,0.6558085191642977
UKI5,0.7034873972552486
UKI6,0.6651213795530175
UKI7,0.6101373534934164
UKJ1,0.611312401519126
UKJ2,0.8084772491097613
UKJ3,0.7245843983732033
UKJ4,0.9047132273504346
NO09,0.1469097364476193
NO0A,0.1589179998424184
NO0B,0.0
HR05,0.9926661155132777
HR06,1.158951541823314
NO02,0.059811691027877326
NO06,0.1550046150753563
NO07,0.11672021787292768
NO08,0.10905574511860583
