nuts,August Fire Weather Index (-) ensemble median - RCP4.5 - (2071 - 2100)
UKD1,2.7753547904251956
UKD3,4.31144468343581
UKD4,3.0570410529655767
UKD6,6.1375632024202265
UKD7,5.1645563376705175
UKE1,10.015565319312943
UKE2,7.034406898889148
UKE3,9.615739238683062
RO41,17.903368172502407
RO42,15.014563045983937
RS11,21.679707428646402
TR41,37.30811987271402
TR42,25.24244324706708
TR51,42.671558867284
TR52,49.48112476727718
TR61,42.87457955603338
TR62,43.67424814130371
TR63,50.66037873798504
TR71,49.239335231737215
TR72,47.702274576858656
TR81,23.30936325453477
UKK1,12.266254158857684
UKK2,10.19812324714556
UKK3,8.347828950722876
UKK4,8.40848895036606
UKL1,5.3356566542203225
UKL2,6.981303509136635
UKM5,3.733423382256969
UKM7,3.5628495520365635
UKM8,2.7491240248459636
UKM9,2.9641499850525093
UKN0,2.8139534812912954
SE21,8.243601694095105
SE22,8.361730475096643
SE23,5.779803602204032
SE31,5.710647351791455
SE32,4.723535113573622
SE33,3.7671418358125424
SI03,12.489114002818578
SI04,11.670666123931674
SK01,20.25863437759328
SK02,17.736950304622493
SK03,10.314841345459799
SK04,9.740341621061301
TR10,33.29025464020241
TR21,40.39109379066406
UKE4,7.158749768885804
UKF1,10.530700079783415
UKF2,12.853606224250948
UKF3,12.51171116967944
UKG1,11.386771436214216
UKG2,9.264610319743968
UKG3,12.082708209062478
UKH1,12.990097856302906
UKH2,14.251157474542747
UKH3,13.738707058349968
UKI3,13.706391141831801
UKI4,14.123510117133005
UKI5,13.988609755315691
UKI6,13.123113242045035
UKI7,13.351796203140202
UKJ1,13.58480795192299
UKJ2,12.962619802047218
UKJ3,12.906111133674468
UKJ4,12.88840376425893
NO09,6.087674264203836
NO0A,2.8129072117600207
NO0B,0.0
HR05,17.344057988911974
HR06,16.98528335935645
NO02,4.8664047094256775
NO06,1.8950251463034387
NO07,2.476189332298903
NO08,6.738365805378168
