nuts,April Fire Weather Index (-) ensemble median - RCP4.5 - (2071 - 2100)
DE50,5.404351399800633
DE60,5.7408193451771785
DE71,5.765370611178247
DE72,5.115889497778783
DE73,4.691235400920844
DE80,5.960868059344795
DE91,5.195741228232931
BG41,5.450353796651594
BG42,7.8202429192714185
CH01,2.3231398188936963
AT32,4.603049593533351
AT33,3.050997929992075
AT34,3.6136170553944655
BE10,5.655778330928496
BE23,5.8052303493155035
BE24,5.727295578229044
BE25,5.485985927296239
BE31,5.345232689199207
BE32,5.282172469427188
BE33,4.408452435550398
BE34,4.56531995493865
BE35,4.869232884043444
BG31,8.272576666432922
BG32,8.382674705051455
BG33,8.21995214699221
BG34,8.374004887945757
DE92,5.46934249997245
DE93,6.114061784037906
DE94,5.481324311142875
CZ07,5.624842662189146
CZ08,4.98938323666563
AL01,4.015398356578343
AL02,4.986464116557947
AL03,5.724639726916387
AT11,7.945967509630733
AT12,6.708721767465481
AT13,8.04653455077094
AT21,3.263446104617474
AT22,5.844427848915791
AT31,5.324109791848931
DK05,4.527267703179312
BE21,6.240671478538735
BE22,6.07587135805762
ES43,16.6723452392735
ES51,12.798807135570126
ES52,21.60130333002811
ES53,14.55338263395951
ES61,19.0369411449093
ES62,25.842142956741114
ES63,0.0
ES64,0.0
CH02,2.9058204398690775
CH03,4.288046406064651
CH04,4.272078842573718
CH05,2.935969450934601
CH06,2.8211889881600976
CH07,4.10824484192164
CY00,23.05945352696694
CZ01,6.572554818656334
CZ02,6.372178120319786
CZ03,4.904941311316841
CZ04,5.788078175122467
CZ05,5.072868384187406
CZ06,6.9569100987184855
DE40,6.620117462959053
EL53,8.334847676742749
EL54,5.659635306307323
EL61,8.980223963837265
EL62,0.0
EL63,9.236103522199121
ES70,0.0
ITC1,5.945391159763828
ITC2,2.1223840532083544
DE11,6.27730939773865
DE12,6.105885660810272
DE13,5.0459676749710365
DE14,4.957201125444938
DE21,5.522777456025813
DE22,5.492359363274549
DE23,5.047609357976977
DE24,5.839482575600577
DE25,6.108337339237602
DE26,6.153814956129007
DE27,5.379349517498499
DE30,6.911647442829988
EL42,15.184612148096857
LV00,4.584815071731899
ME00,4.327602289886627
MK00,8.06135890225661
MT00,0.0
NL11,5.268094753272236
NL12,4.751149246701541
EL64,11.847396824098887
EL65,14.003027874413808
ES11,6.473743516623789
ES12,4.409504810017249
ES13,4.926361253456746
ES21,5.476061206333589
ES22,10.444817760281033
ES23,10.948706500933534
ES24,18.304939579457567
ES30,16.138404179943137
IE05,3.3662852927078415
IE06,3.3351825911767863
IS00,0.7111843192526317
ITC3,5.391678388154345
FI19,5.191890971627187
FI1B,4.184027337329418
FI1C,4.485063930008837
DEA1,5.623897609112582
DEA2,4.9432138597456134
DEA3,5.7227720617780875
DEA4,4.99373179658528
DEA5,4.784709360449293
DEB1,4.979678559052396
DEB2,4.608620756958346
DEB3,6.431442411631319
DEC0,5.378799547576137
DED2,5.092057805492886
DED4,4.340331583600009
DED5,5.6848251131449565
DEE0,6.227501238414575
DEF0,5.4230649620602955
DEG0,5.100512095492967
DK01,6.515796626341571
DK02,5.410590445612277
DK03,5.455068651925773
DK04,5.106799225173701
ES41,12.759137935271417
ES42,17.77250616923194
HU23,8.336880173617441
HU31,9.491948123580054
HU32,9.031824779878306
HU33,8.281300608257867
IE04,2.7493285227375237
EE00,3.898162699534107
EL30,21.533934000761022
EL41,10.652874823447405
EL43,22.60380542581828
EL51,8.891767897886949
EL52,9.601558805074093
FI20,3.482653442966548
FR10,6.466256529438542
FRB0,6.985079686269782
FRC1,6.326366213119757
FRC2,5.268504014689681
FRD1,5.627266176028442
FRD2,5.4263566826050145
FRE1,5.3437136417823705
FRE2,5.67562086199784
FRF1,5.998783904209835
NL13,5.560087242383265
NL21,5.649430371469038
NL22,5.914097827985754
NL23,5.620104490071369
NL31,5.508245982161164
NL32,4.8442167102850355
ITG2,12.728914517075971
ITH1,2.533634318234325
ITH2,3.712567231349796
FRI3,7.943148658323531
FRJ1,11.014305307395075
FRJ2,6.7924726566092914
FRK1,5.888543250835632
FRK2,6.8926841104047964
FRL0,10.14607379121193
FRM0,7.006131100714156
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,12.516296575646727
TR32,16.113022264620426
TR33,14.455515912093192
HR03,5.615582230541975
HR02,6.6437466097521245
HU11,9.39944493621237
HU12,9.36804424897373
HU21,8.650398886174255
HU22,8.723446502375358
PT16,14.241304611323173
PT17,15.497793995774337
FRF2,5.679776264612038
FRF3,5.480144952703611
FRG0,6.832831720142884
FRH0,5.718178489197085
FRI1,7.652625258105327
FRI2,6.591993701948575
ITC4,7.319610413439529
ITF1,5.450653745543289
ITF2,7.845123979605365
ITF3,6.148024297199293
ITF4,12.574480123077583
ITF5,9.673062668916998
ITF6,7.069068228794988
ITG1,16.877740799798886
LT01,4.712324646402124
LT02,5.396814919639977
LU00,4.5719167424790825
PL22,5.9635562931924655
PL41,7.207524857979383
PL42,6.115328852375173
PT18,17.448204628259315
PT20,0.0
PT30,0.0
RO11,5.532881172139311
RO12,4.787898571582874
RO21,6.900368995719954
RO22,10.297751433688063
RO31,8.610046508061629
