nuts,April Fire Weather Index (-) ensemble median - RCP8.5 - (2071 - 2100)
TRC3,29.404763773000024
UKC1,3.6696748096434213
UKC2,3.202521396670114
UKD1,2.7547839287230187
UKD3,4.035697557237372
UKD4,3.5501556258783475
UKD6,3.6946962682899978
UKD7,3.5219570095953103
UKE1,5.156880319922897
UKE2,4.281648338024912
UKE3,4.787736226415505
RO41,9.12350058691561
RO42,7.324655627478063
RS11,9.02682439984735
TR41,16.438941808256793
TR42,8.320946953152701
TR51,20.307454756148907
TR52,23.85861493271974
TR61,16.15916934725922
TR62,14.768868955214726
TR63,18.22258788365787
TR71,22.39228248683284
TR72,16.637175071591475
TR81,5.538939321697158
UKK1,4.963124094100847
UKK2,4.589694753546437
UKK3,4.161236151767604
UKK4,3.994387667720438
UKL1,3.378139758404271
UKL2,3.45310785476052
UKM5,2.323983384428742
UKM7,2.4370409620849283
UKM8,2.3726233414163307
UKM9,2.7206749395178416
UKN0,2.657573439261198
SE21,7.70005775513568
SE22,6.255810300101631
SE23,6.929438530915593
SE31,10.559628041809361
SE32,8.824897890917146
SE33,7.595384355853061
SI03,6.138657294255915
SI04,4.901060840188481
SK01,9.828749685795474
SK02,8.273846103943265
SK03,6.4285127178472035
SK04,6.848137920266658
TR10,9.082941563672678
TR21,13.638448434843484
UKE4,4.430805454226335
UKF1,5.04306455563961
UKF2,5.424408405132108
UKF3,5.5648355150848925
UKG1,4.873410747075404
UKG2,4.18798865224539
UKG3,4.981224098155665
UKH1,5.622310862668965
UKH2,5.94362177773992
UKH3,5.79517610230804
UKI3,5.509273820021065
UKI4,5.613931843417608
UKI5,5.588653938311105
UKI6,5.429600491296098
UKI7,5.4050591127690915
UKJ1,5.189494048118171
UKJ2,5.507626089906887
UKJ3,5.34149746589422
UKJ4,5.357988308834861
NO09,7.454411886488002
NO0A,2.3917306613274874
NO0B,0.0
HR05,6.490832915831262
HR06,6.787047896486651
NO02,7.5003576988960585
NO06,2.5843541379438704
NO07,1.3127348055976176
NO08,7.709668629805881
