nuts,May Fire Weather Index (-) ensemble median - RCP8.5 - (2041 - 2070)
DEA2,6.139134362727167
DEA3,8.151255698513799
DEA4,6.238949874079085
DEA5,6.1679575651455325
DEB1,7.10873856419576
DEB2,6.023167208505675
DEB3,8.680910167295558
DEC0,6.938996378963005
DED2,7.302012015182147
DED4,6.394444857629307
DED5,8.487172676251589
DEE0,8.548359967412384
DEF0,7.065378239959487
DEG0,6.535563818174387
DK01,7.874750635848021
DK02,6.643539339406101
DK03,6.918411943735083
DK04,6.926923101419897
ES41,18.285884293044987
ES42,29.019170829697238
HU23,12.995033599335475
HU31,13.554520975138185
HU32,14.658323133735593
HU33,15.170864069450035
IE04,4.281108685993352
EE00,7.117950633663177
EL30,34.976683293895256
EL41,25.531486555983644
EL43,34.98632672445854
EL51,15.619698670714243
EL52,15.592199239783403
FI20,5.749912587341409
FR10,7.8309356687400715
FRB0,8.348405987329677
FRC1,7.573939384685937
FRC2,6.333131248312189
FRD1,6.479622417801844
FRD2,6.532189663232135
FRE1,6.87667330165592
FRE2,7.102108337168809
FRF1,7.301235096901737
NL13,8.007676491355749
NL21,8.653843672466744
NL22,8.039065677465295
NL23,8.017195700341844
NL31,7.769262448261864
NL32,7.194519317969132
ITG2,22.600268432983334
ITH1,2.494686547328246
ITH2,3.650914488528109
FRI3,8.877727370807515
FRJ1,14.25551021213516
FRJ2,8.13976215553088
FRK1,6.536621184509584
FRK2,6.781294440125484
FRL0,14.419609351641876
FRM0,11.64360008312078
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,29.748994494018792
TR32,32.434427262602206
TR33,29.050599987604553
HR03,9.083400205038377
HR02,10.738464048421436
HU11,13.088050803520435
HU12,13.971531678782776
HU21,12.620996224415627
HU22,11.586931936559944
PT16,21.60453024341068
PT17,23.70108682856725
FRF2,6.730892952478405
FRF3,6.973549324111695
FRG0,8.156189820643114
FRH0,7.112991692224149
FRI1,8.695957829813576
FRI2,6.502897097149177
ITC4,7.978186847316274
ITF1,10.531278496722559
ITF2,14.342936565447719
ITF3,14.042261200872572
ITF4,23.37221902260944
ITF5,20.119070298426085
ITF6,15.617682119103252
ITG1,27.80592177666671
LT01,7.58328417625471
LT02,7.378903533514328
LU00,5.879064634234225
PL22,6.867570471262023
PL41,9.346709809573069
PL42,7.774247729785097
PT18,27.22792423355266
PT20,0.0
PT30,0.0
RO11,8.023789538924513
RO12,6.532557277000722
RO21,11.57608536070279
RO22,18.50028871347892
RO31,15.652309879619951
RO32,18.4448281676623
ITH3,7.762122160549301
ITH4,4.849808542291677
ITH5,11.979618042181103
ITI1,12.329866707851261
ITI2,13.768964017872257
ITI3,11.817490070056628
ITI4,12.673441006114253
LI00,2.2417167291702644
FI1D,4.67956572229625
TR82,14.223121761374308
TR83,14.2714726599995
TR90,6.702299707081316
TRA1,11.611792592775638
TRA2,5.021292961018061
PL43,10.151405910624586
PL51,7.92679480011376
PL52,7.852241869273097
PL61,8.031650586183668
PL62,6.959084911079247
PL63,6.954934958751165
PL71,8.600435861695162
PL72,7.778326429445224
PL81,8.580701901958452
PL82,6.170615354657904
PL84,7.931011181802304
PL91,8.359218153587852
PL92,8.190212207140688
PT11,13.985468161379595
PT15,30.28686865378868
TRB1,23.884481401242134
TRB2,15.290579298423252
TRC1,37.180740063687246
RS12,14.795209042552827
RS21,9.761327152846556
RS22,10.74380569875071
SE11,8.448767590152535
SE12,8.231442519343187
NL33,7.3466283068804215
NL34,7.931122774443916
NL41,7.470479298791098
NL42,7.050800058516956
PL21,5.434526807122821
UKM6,3.204463930710456
TR22,23.478793971371157
TRC2,41.877012060827376
TRC3,42.457253182584466
UKC1,4.896424217209339
UKC2,4.449819680880621
UKD1,4.182303574883219
UKD3,5.253327140425563
UKD4,4.452508876948266
UKD6,5.7321267508744285
UKD7,5.513005034726629
UKE1,6.550314934988196
UKE2,5.413007146250139
UKE3,6.817714993188939
RO41,13.762043637141483
RO42,9.572304888960897
RS11,14.304221687920984
TR41,24.872381284775667
TR42,12.374332463360787
TR51,29.44701912898195
TR52,34.45188877737604
TR61,26.4980479270614
TR62,23.726390179430705
TR63,27.776429422143273
TR71,31.131820524376796
TR72,20.073732323183773
TR81,8.825980447914258
UKK1,7.141396816444848
UKK2,6.636654632406547
UKK3,5.559475980490931
UKK4,5.523154382888429
UKL1,4.537583514442818
UKL2,4.856701748357253
UKM5,3.383193701859784
UKM7,3.5944313790508153
UKM8,4.094539203102421
UKM9,4.225239687868621
UKN0,3.957268766469076
SE21,8.394854805401017
SE22,7.364683764045532
SE23,7.7219027095772015
SE31,6.708422649372356
SE32,5.630366878953407
SE33,4.343175455477349
SI03,7.309305064041323
SI04,5.607457716978177
SK01,12.3829797496633
SK02,10.855112864289067
SK03,6.476276489597513
SK04,7.301864608772157
TR10,15.80057568225943
TR21,19.511039610852052
UKE4,5.848801849233236
UKF1,7.132738043962067
UKF2,7.8684641134482
UKF3,7.958613323232886
UKG1,6.930536811766044
UKG2,6.0377484591193475
UKG3,7.078154901982565
UKH1,7.766153446572883
UKH2,8.206093807505638
UKH3,7.938623895669532
UKI3,8.50056668145377
UKI4,8.433470834489569
UKI5,8.379997135526883
UKI6,8.102566207267998
UKI7,8.295913756479518
UKJ1,7.79832066596013
UKJ2,7.835923456764809
UKJ3,7.713905699533088
UKJ4,7.477582278615841
NO09,6.3220256401063795
NO0A,2.5461684028832714
NO0B,0.0
HR05,9.206362372541959
HR06,9.684146355488766
NO02,4.7889440561514585
NO06,3.7201982095046984
NO07,2.5826420916359654
NO08,6.2997383703025935
