nuts,March Fire Weather Index (-) ensemble median - RCP4.5 - (2011 - 2040)
LT02,1.310863914606793
LU00,1.2041195073012945
PL22,2.325633736204296
PL41,2.3675736323474137
PL42,1.528493860793331
PT18,14.160716072025592
PT20,0.0
PT30,0.0
RO11,2.6342508574089445
RO12,2.1785264048637125
RO21,4.170433723498357
RO22,6.572901679672369
RO31,6.369022682220295
RO32,6.129766296077458
ITH3,3.7982838854222405
ITH4,2.4416637343428698
ITH5,5.560494269178048
ITI1,4.409501502190819
ITI2,4.546645464033109
ITI3,4.606817290761877
ITI4,3.8391848475943324
LI00,0.8661377976310014
FI1D,0.21011136231583352
TR82,3.725219161830434
TR83,4.131145601742197
TR90,1.2037323302813945
TRA1,1.3159000020835305
TRA2,0.19920970624218556
PL43,1.933669877006251
PL51,2.232988549954575
PL52,2.3889358189603676
PL61,1.984500126900664
PL62,1.4764341320512877
PL63,1.4794790261691217
PL71,2.4220086151932385
PL72,2.396375913709255
PL81,2.1109831715052274
PL82,1.891499434708752
PL84,1.6221443219432796
PL91,1.8353623862070445
PL92,1.8816344553072775
PT11,6.804952599962249
PT15,15.034950148367756
TRB1,3.3966825814899853
TRB2,1.2165483179273282
TRC1,6.8044340839411195
RS12,5.656257228555226
RS21,3.7744108369405405
RS22,4.689742398435646
SE11,1.6554713935019607
SE12,1.6912406623207579
NL33,1.8651252867296209
NL34,2.129826249017069
NL41,1.8724682585760213
NL42,1.78562397744995
PL21,1.9255663170167217
UKM6,0.661346064611774
TR22,5.024886571520239
TRC2,9.05166513182301
TRC3,9.132346317905778
UKC1,1.884027221072397
UKC2,1.674866874455473
UKD1,0.7717730298527611
UKD3,1.1858156684471728
UKD4,1.0042423116371715
UKD6,1.359819100318996
UKD7,1.2936779384134234
UKE1,2.9780819882741265
UKE2,2.1792109449652233
UKE3,2.5128240867645415
RO41,6.225948431015575
RO42,3.4337810527307795
RS11,5.339718079623641
TR41,6.247716108138198
TR42,2.8105524828293342
TR51,7.4177383042535805
TR52,10.253631980691027
TR61,5.122323755015089
TR62,4.860863373032251
TR63,5.0055151894687
TR71,8.835357956938294
TR72,5.146058451849678
TR81,2.2230498618518064
UKK1,2.2931612155949592
UKK2,2.18056031754039
UKK3,1.799912562254045
UKK4,1.8100467750261044
UKL1,1.052856822245982
UKL2,1.302791702693033
UKM5,1.251220522258973
UKM7,0.9627142497396576
UKM8,0.9447156926003528
UKM9,1.0925227598647218
UKN0,0.9848697221646302
SE21,1.8832599980963607
SE22,1.5441006607337404
SE23,1.2856801173049361
SE31,1.8097123819302907
SE32,0.3451730398677408
SE33,0.21710465511185661
SI03,3.534717545083497
SI04,2.766027268365801
SK01,5.128128544565212
SK02,4.387757490913241
SK03,2.4038827659409794
SK04,2.1753860421816746
TR10,3.659995207235977
TR21,5.657017472735019
UKE4,2.081789202615783
UKF1,2.425462072365216
UKF2,2.720696064044415
UKF3,3.119391270742146
UKG1,2.199078593274472
UKG2,1.7558384186048859
UKG3,2.2152292965953757
UKH1,2.8983855468238224
UKH2,2.9356954445991494
UKH3,3.017001851521211
UKI3,2.8930724631391698
UKI4,2.9569587905914094
UKI5,2.9078890546722507
UKI6,2.7930873325409737
UKI7,2.7836881648323657
UKJ1,2.598126660359675
UKJ2,2.5674641698266334
UKJ3,2.4496977714867283
UKJ4,2.674923212831242
NO09,1.114756653985106
NO0A,0.27266590964518866
NO0B,0.0
HR05,3.835647053968484
HR06,4.342505461778079
NO02,0.5336845975732891
NO06,0.23746026107839183
NO07,0.15920282353901735
NO08,0.9914587748781171
