nuts,Autumn Fire Weather Index (-) ensemble median - RCP4.5 - (2041 - 2070)
DE50,3.5118643684971946
DE60,3.8070105819264417
DE71,7.7493435888208
DE72,6.08688861858756
DE73,5.209901502307362
DE80,4.668295854218469
DE91,5.210088896194488
BG41,10.492103799917256
BG42,14.215599327375164
CH01,3.1622418340614824
AT32,1.8271171159524968
AT33,2.050153223016456
AT34,2.3592852763410423
BE10,7.653668282991943
BE23,7.465458446417077
BE24,7.827989925522933
BE25,7.6183617330875775
BE31,7.7503089729130465
BE32,7.905050803012633
BE33,6.6161647432881185
BE34,6.348693128511086
BE35,6.99627495918907
BG31,13.223291707904536
BG32,12.247396898965565
BG33,12.910858289711973
BG34,14.081884421492582
DE92,5.1872673739789645
DE93,4.231047169926514
DE94,4.490455805673514
CZ07,4.654063279166758
CZ08,4.298810246280036
AL01,10.182745051527531
AL02,12.35974917583487
AL03,13.185864121516348
AT11,6.98216942876024
AT12,5.246827585544159
AT13,7.902265564239149
AT21,2.7506570398091204
AT22,3.0560538293171366
AT31,2.8833505950167084
DK05,3.5491605800721757
BE21,7.044539340896757
BE22,7.573166573489921
ES43,24.574252883639463
ES51,13.171239792869505
ES52,20.190993249351052
ES53,16.25677840617285
ES61,26.053464373614766
ES62,24.41536552340973
ES63,0.0
ES64,0.0
CH02,3.746137657428053
CH03,4.730854264629985
CH04,4.5562882727886755
CH05,3.0411248995256632
CH06,2.8866608337556485
CH07,3.054728335348956
CY00,30.94426585803204
CZ01,6.007481236429292
CZ02,5.80143442204608
CZ03,4.509790347218678
CZ04,5.156771585342785
CZ05,4.5224487764367085
CZ06,5.417682983475099
DE40,5.823326246080419
EL53,15.498316242884053
EL54,14.058110089456477
EL61,15.605191375252845
EL62,0.0
EL63,17.539320795517725
ES70,0.0
ITC1,6.3921275753443885
ITC2,3.684852837854167
DE11,6.13039513437506
DE12,6.850669450598396
DE13,5.536951449842534
DE14,4.278385700666093
DE21,3.398575079284403
DE22,3.858490457493092
DE23,4.610376905064441
DE24,5.278153569458719
DE25,6.007787797743487
DE26,6.482412173003029
DE27,3.9164588577245416
DE30,6.538400059099609
EL42,22.976699719451602
LV00,3.254114145598128
ME00,8.319975176276783
MK00,14.504516534189918
MT00,0.0
NL11,3.758282538535404
NL12,3.385173928473096
EL64,18.98386499517755
EL65,21.33873831353969
ES11,12.093775982492446
ES12,6.1934344600927
ES13,6.45683000873483
ES21,8.712547976861366
ES22,14.168087803873075
ES23,15.493198298951361
ES24,19.995486051686363
ES30,22.582242257168122
IE05,2.942999721628283
IE06,2.9087810816959974
IS00,0.858473220311803
ITC3,6.136545142916549
FI19,2.3836053676891926
FI1B,3.049407171194649
FI1C,2.8930332525202416
DEA1,6.414946817187721
DEA2,6.397461311928194
DEA3,5.8561098813688925
DEA4,5.119960116424546
DEA5,5.110000953075217
DEB1,6.767624960056184
DEB2,6.742771558660518
DEB3,8.049048102874353
DEC0,6.786768918795856
DED2,4.486362409371422
DED4,4.35364308442219
DED5,5.923409903923027
DEE0,6.17075369283905
DEF0,3.737321067507901
DEG0,5.550097951319763
DK01,4.278899857032399
DK02,4.400844213600734
DK03,3.1865257954673796
DK04,3.170278459335105
ES41,18.419574771067893
ES42,24.06751726039697
HU23,9.253682349602832
HU31,9.311909143545927
HU32,10.381234373133868
HU33,11.138520092391284
IE04,2.1533680305616736
EE00,2.7757098311645727
EL30,27.751391363894488
EL41,25.042622054861493
EL43,28.37730740784713
EL51,18.592578053606083
EL52,15.208257120436606
FI20,3.9570280817123753
FR10,10.501638047375055
FRB0,11.56926621530228
FRC1,8.89465855726847
FRC2,7.107717591035221
FRD1,9.016464779266474
FRD2,9.279816217094996
FRE1,8.488980995318713
FRE2,9.435887358437279
FRF1,6.779141986689872
NL13,4.216468533490133
NL21,5.0379865293979185
NL22,5.6203156276882185
NL23,4.246123242931644
NL31,5.1389666593106895
NL32,4.04140091731909
ITG2,18.324116936260964
ITH1,2.9503898586146247
ITH2,3.3157922035999072
FRI3,12.009403104378954
FRJ1,13.44526653550706
FRJ2,10.255143593012951
FRK1,8.984708411358966
FRK2,7.951012638770435
FRL0,12.564606178708903
FRM0,11.929315836261742
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,26.61302777048221
TR32,27.69852902068301
TR33,25.327885725324613
HR03,9.162672394438866
HR02,8.602024101174075
HU11,9.896131427299565
HU12,10.386008838856036
HU21,9.665536146646351
HU22,8.56171401329207
PT16,21.217397564510033
PT17,21.475338098562474
FRF2,8.190909301066606
FRF3,7.075961253373497
FRG0,11.63030275422669
FRH0,10.197739747802483
FRI1,10.560950945817732
FRI2,9.447043300056444
ITC4,6.192749546885921
ITF1,8.725635865561271
ITF2,11.996742332772364
ITF3,11.762657265575754
ITF4,16.751316600089908
ITF5,14.696217990494391
ITF6,11.26924370976354
ITG1,17.26353336301729
LT01,4.0801885068714165
LT02,3.8947451638776176
LU00,6.661390775175324
PL22,5.280553282230761
PL41,5.533359980290168
PL42,4.31463600008463
PT18,24.31091479366245
PT20,0.0
PT30,0.0
RO11,6.4812265149485
RO12,5.735295186746465
RO21,7.9496522631455
RO22,13.062401037823856
RO31,11.401470228647336
RO32,11.086096874273395
ITH3,6.424000942634976
ITH4,4.751493539087396
ITH5,9.265179129489397
ITI1,10.074759712750424
ITI2,11.525635135694195
ITI3,10.044037859079099
ITI4,10.642186326835025
LI00,2.7023607113478234
FI1D,1.390292070341287
TR82,17.498088407558782
TR83,18.681665625473805
TR90,10.325447156452125
TRA1,21.843038213970654
TRA2,8.163037104394185
PL43,5.455315294634668
PL51,4.75118307071716
PL52,5.581323789888563
PL61,5.022922847750253
PL62,4.059113503120491
PL63,3.9511481186802446
PL71,6.299513175011517
PL72,5.127326956050039
PL81,5.211400101146798
PL82,4.401771261324028
PL84,5.118487556140861
PL91,5.173911996334845
PL92,5.180820786208762
PT11,16.899323528414623
PT15,25.76592151118971
TRB1,32.8641484473982
TRB2,30.29075920447156
TRC1,36.72636613430322
RS12,12.224527279039174
RS21,9.427219566302512
RS22,11.752277136008928
SE11,3.3488340248451114
SE12,3.186801346530693
NL33,5.034419877412665
NL34,6.796500062274329
NL41,6.6530696768461235
NL42,7.214132129648688
PL21,3.966306729736564
UKM6,1.3050039150686215
TR22,22.955752868536248
TRC2,39.76369717253961
TRC3,40.96348127779543
UKC1,3.687454956516277
UKC2,3.01800350619713
UKD1,1.75114353499433
UKD3,2.797886743833166
UKD4,2.164262916004282
UKD6,2.9965620256693617
UKD7,2.606217883912575
UKE1,6.129267478402828
UKE2,4.161117629395471
UKE3,5.4995918393613845
RO41,12.069420993150409
RO42,8.112977406147408
RS11,12.450116111984453
TR41,22.005115676713835
TR42,13.140000561048796
TR51,26.84077714616014
TR52,30.263339088013975
TR61,25.460580511626322
TR62,26.984007446703178
TR63,31.584602656907965
TR71,30.391142379995536
TR72,27.649882027526434
TR81,11.545174228271929
UKK1,6.459375906652915
UKK2,5.899321617338469
UKK3,4.584190549144789
UKK4,4.601478066380357
UKL1,2.5886386227228018
UKL2,3.278299150240609
UKM5,2.2472298898209444
UKM7,1.8166888723660741
UKM8,1.5503757099001931
UKM9,1.9182123115463978
UKN0,1.9175826689824675
SE21,3.4325361009517583
SE22,3.6048353074465176
SE23,2.8169881904169682
SE31,2.516607574666334
SE32,1.5247050159852589
SE33,1.2565279463763495
SI03,5.3856895206176585
SI04,4.798084142408685
SK01,8.227701692059933
SK02,7.583880943761075
SK03,4.514653044786688
SK04,4.812911577451303
TR10,16.765327338770255
TR21,21.88741668424368
UKE4,4.288633536704471
UKF1,5.738540166007907
UKF2,7.3192502882706725
UKF3,7.252910229842659
UKG1,6.10172828284721
UKG2,4.513157146818519
UKG3,6.07073864699301
UKH1,8.3577339101166
UKH2,8.44312648211433
UKH3,8.983581943267195
UKI3,8.232578767223782
UKI4,8.531117941961442
UKI5,8.492921037652442
UKI6,8.140859161168429
UKI7,7.982107636906935
UKJ1,7.237146016697507
UKJ2,8.294144485208923
UKJ3,7.679530489962725
UKJ4,8.274172515804043
NO09,1.9037899123497166
NO0A,0.8692200226112787
NO0B,0.0
HR05,7.782550870625415
HR06,7.735311226912818
NO02,1.3007765955551955
NO06,0.9093212572802046
NO07,0.724841814656679
NO08,2.2125542618370404
