nuts,September Fire Weather Index (-) ensemble median - RCP4.5 - (2071 - 2100)
DE50,5.012055997852263
DE60,6.334064746757323
DE71,8.466228972004808
DE72,6.966384329021691
DE73,7.117071850805426
DE80,7.933035260632454
DE91,8.143621607870076
BG41,14.376168575063119
BG42,20.503154228456367
CH01,4.020434961068254
AT32,2.246530301989359
AT33,2.9870262199151436
AT34,2.582261834725224
BE10,9.077270194095986
BE23,9.508992467274503
BE24,8.908881323918555
BE25,10.176995569493618
BE31,8.952462536485545
BE32,9.805020437711772
BE33,6.719286116480709
BE34,6.8869958545676635
BE35,7.331410046600473
BG31,18.808436360667834
BG32,16.649447167390065
BG33,17.14318284006997
BG34,20.230164894951027
DE92,8.49150266519611
DE93,7.359761742413859
DE94,6.323516853194141
CZ07,7.430197521021073
CZ08,6.5867764293585855
AL01,14.173735700330345
AL02,18.304823818797715
AL03,20.50563889568478
AT11,9.298118626859107
AT12,7.495086458734004
AT13,11.05804614724244
AT21,4.143956806322809
AT22,3.977742938208525
AT31,3.2854075532146063
DK05,5.209389055657018
BE21,8.523211683121312
BE22,8.733168295432721
ES43,35.39964365310587
ES51,17.910937399530514
ES52,28.288041365932273
ES53,22.11714816787408
ES61,36.950054809485316
ES62,36.0468928819596
ES63,0.0
ES64,0.0
CH02,4.23050743097037
CH03,5.813228834447473
CH04,5.341900752884077
CH05,4.309041855994804
CH06,2.9236074215439234
CH07,5.184679997627799
CY00,39.14042341930366
CZ01,8.36314556713361
CZ02,7.8707725439722775
CZ03,5.926429820428562
CZ04,6.896969533168304
CZ05,6.5677411768803795
CZ06,8.541251721588637
DE40,9.08533087022731
EL53,21.527304601558335
EL54,20.936741724505666
EL61,22.672499249539005
EL62,0.0
EL63,26.99826366011618
ES70,0.0
ITC1,10.819574519168134
ITC2,5.573029223829037
DE11,6.409585766773415
DE12,7.617561105722354
DE13,5.840767776846886
DE14,4.337248546242338
DE21,3.8362051378627284
DE22,4.878761757692028
DE23,5.555013547907481
DE24,6.1495304006991205
DE25,6.402281291200057
DE26,7.156232474028949
DE27,4.336691295035519
DE30,9.268419448731574
EL42,30.88734600036877
LV00,4.395146489385264
ME00,12.876599694923852
MK00,20.84416884490118
MT00,0.0
NL11,4.5071979005078955
NL12,4.221295563722369
EL64,28.391199388497906
EL65,32.21834170445227
ES11,17.87853878594628
ES12,9.669018448172924
ES13,10.10220915216707
ES21,12.725961106491884
ES22,19.738969155915193
ES23,21.19434855116015
ES24,26.261454421989523
ES30,34.23478257056766
IE05,6.150019744113283
IE06,5.308684764814374
IS00,1.307959342415073
ITC3,10.467298429015278
FI19,3.1739623899898897
FI1B,4.302819651769152
FI1C,3.6488577802724134
DEA1,8.245710799902016
DEA2,7.621330679642469
DEA3,8.57337056107765
DEA4,8.01199614752196
DEA5,6.807424524384503
DEB1,8.043942667066462
DEB2,8.8810414307902
DEB3,9.298464559230217
DEC0,9.679018246657584
DED2,6.886774384684728
DED4,5.848778748603092
DED5,8.867449481944167
DEE0,8.89509106038638
DEF0,5.190139836888337
DEG0,7.6202850906654644
DK01,5.809743040885357
DK02,6.236640070146597
DK03,4.756629800020585
DK04,5.1666203621456095
ES41,27.29550183218623
ES42,35.53044573912243
HU23,12.80365861879444
HU31,12.874629629408073
HU32,15.106940562966066
HU33,14.923214795037634
IE04,3.7574105567534573
EE00,3.502031331214942
EL30,39.32018880124969
EL41,36.39552163587514
EL43,38.958346820989604
EL51,26.384125952378245
EL52,21.85553624305366
FI20,5.025034442497477
FR10,15.97510109011617
FRB0,17.341822543884287
FRC1,12.151378059176912
FRC2,8.89692248978319
FRD1,13.967637906759157
FRD2,12.749044353365342
FRE1,10.825257366584479
FRE2,12.4393932886035
FRF1,8.246306834687854
NL13,5.389291120784928
NL21,7.118972755854135
NL22,7.42817182793826
NL23,6.065287511249261
NL31,7.182228347964551
NL32,5.892004521224184
ITG2,27.666507905439218
ITH1,4.756093733467913
