nuts,June Fire Weather Index (-) ensemble median - RCP4.5 - (2071 - 2100)
FRI2,7.750737096222038
ITC4,10.64750990530596
ITF1,16.635339179783774
ITF2,24.230212568885772
ITF3,24.21530349236825
ITF4,35.9913635884328
ITF5,32.867621297194056
ITF6,25.018907565502428
ITG1,36.1605269513603
LT01,7.843208797574437
LT02,7.810810337868307
LU00,6.08906173929038
PL22,6.977433766639569
PL41,10.80884066417391
PL42,7.08246606188795
PT18,34.989868383023946
PT20,0.0
PT30,0.0
RO11,9.464790279520024
RO12,7.103048115443342
RO21,11.508845618860624
RO22,19.262837801757467
RO31,16.728053307616282
RO32,17.127380286226888
ITH3,8.835752685436976
ITH4,4.985410018385966
ITH5,16.469553271387568
ITI1,17.322014798573832
ITI2,20.210209721914683
ITI3,17.79484563811248
ITI4,19.068524681698662
LI00,2.525440910835754
FI1D,5.784132346052085
TR82,22.8819864088469
TR83,23.23439259392557
TR90,8.874822425577346
TRA1,19.045722088784256
TRA2,10.625932540015112
PL43,10.49846213780099
PL51,8.794596312424712
PL52,7.36049334330233
PL61,9.901377919510981
PL62,7.128558844912623
PL63,7.305939429482899
PL71,9.544777712580819
PL72,9.063604082631121
PL81,9.5763447899906
PL82,7.566483315871241
PL84,8.674740317339982
PL91,9.602948592460212
PL92,9.101472486720207
PT11,21.532447237770246
PT15,36.38087688552934
TRB1,39.86064683449069
TRB2,31.398449681850906
TRC1,50.700800761563286
RS12,17.155888785860768
RS21,14.186169678644259
RS22,17.775946413949203
SE11,8.33116047030441
SE12,9.048109830340865
NL33,5.792989629040767
NL34,6.265144526111512
NL41,6.121279693786409
NL42,5.3328556841525
PL21,6.0257617375060075
UKM6,2.934493131721999
TR22,34.96554526708788
TRC2,57.995055198711825
TRC3,57.61546234566251
UKC1,4.340837619303006
UKC2,4.213298625329669
UKD1,3.178134647162739
UKD3,3.8274243523244516
UKD4,3.020161295789934
UKD6,4.355142310272789
UKD7,3.9702227526777163
UKE1,6.301345684877131
UKE2,5.23577233104837
UKE3,6.46054139081124
RO41,16.454921798127305
RO42,11.077803043864035
RS11,16.323713530216676
TR41,33.824523786534
TR42,19.497479636217875
TR51,39.496930502815175
TR52,43.35771939044448
TR61,35.516400377271545
TR62,32.01396927643939
TR63,42.183907356728085
TR71,42.49344260678572
TR72,32.9219331223249
TR81,17.246713448519163
UKK1,7.060801841576952
UKK2,6.485800051373141
UKK3,5.604460360626143
UKK4,5.56623969031118
UKL1,4.318693065013788
UKL2,4.78870309517614
UKM5,3.1169406687087076
UKM7,3.6061943249854123
UKM8,3.77355069018695
UKM9,3.8469513064827137
UKN0,4.016303681301241
SE21,9.208915130172592
SE22,8.087780518268078
SE23,8.355241390118879
SE31,6.85227925916887
SE32,6.025211385304063
SE33,6.182903691315881
SI03,8.025163003844213
SI04,6.456529919366287
SK01,14.263920467571793
SK02,13.860843408962577
SK03,8.11434009058166
SK04,8.769330617723442
TR10,23.27880514737556
TR21,28.517039017552566
UKE4,5.240747074916181
UKF1,6.354178895421859
UKF2,7.330869957956855
UKF3,7.026853964390666
UKG1,6.783812290719742
UKG2,5.62285978557162
UKG3,6.912772952701673
UKH1,6.637693895686864
UKH2,7.7012503497216285
UKH3,7.260298158284231
UKI3,8.357346362469114
UKI4,8.314098890047662
UKI5,8.134382169623233
UKI6,7.975267106360728
UKI7,7.991306454325211
UKJ1,7.6396983484351
UKJ2,7.538147131864718
UKJ3,7.492015210730607
UKJ4,6.946234255279377
NO09,6.569948785292804
NO0A,6.219393406521128
NO0B,0.0
HR05,11.141821443075196
HR06,11.139249573615214
NO02,5.337545667449321
NO06,5.226586156558026
NO07,5.24413597723758
NO08,6.3956340263362295
