nuts,January Fire Weather Index (-) ensemble median - RCP4.5 - (2041 - 2070)
RS21,0.7726147868762808
RS22,0.9892653937708761
SE11,0.32361810874349495
SE12,0.2246855833193949
NL33,0.5145158101966366
NL34,0.5124582209433407
NL41,0.40374725755282304
NL42,0.4212834895344945
PL21,0.5884992409916451
UKM6,0.30251835871016736
TR22,2.221435024871214
TRC2,4.060192901697723
TRC3,5.0850090955225085
UKC1,0.4768796878421734
UKC2,0.5404838319742796
UKD1,0.176810947627721
UKD3,0.29030599207687646
UKD4,0.2739776582910395
UKD6,0.32395890609822486
UKD7,0.4183045042282912
UKE1,0.9260662982034501
UKE2,0.5474746020208675
UKE3,0.6840200219139014
RO41,1.7795754987815786
RO42,0.5528644312171075
RS11,0.9640137294024483
TR41,2.3501751380802083
TR42,1.3616528604072604
TR51,3.1793692043892534
TR52,4.0187781400447475
TR61,2.453970445086165
TR62,3.818941111771423
TR63,3.6716177654557294
TR71,4.3777326477224605
TR72,4.418781443374063
TR81,0.9002476688955819
UKK1,0.6510430761618304
UKK2,0.754571614220669
UKK3,1.0958826929050058
UKK4,0.8744037864426112
UKL1,0.337902373456313
UKL2,0.34506850590559596
UKM5,0.45278003052892096
UKM7,0.2743762128797109
UKM8,0.13883122908685674
UKM9,0.31716607154381465
UKN0,0.2763743465490388
SE21,0.2331032067908634
SE22,0.24362894842685015
SE23,0.1598865171246283
SE31,0.13384143978031893
SE32,0.09049811838067424
SE33,0.08547877097391277
SI03,0.7960706618208032
SI04,0.7392323741312413
SK01,1.1794580634966114
SK02,0.6937052800066658
SK03,0.2572990394917788
SK04,0.20740749624253088
TR10,1.977096246861616
TR21,2.4359392082830955
UKE4,0.5010846790139412
UKF1,0.6894413813299201
UKF2,0.7643022725178935
UKF3,0.8899062896097691
UKG1,0.6051215856041235
UKG2,0.4262429809058455
UKG3,0.551523498551002
UKH1,0.8741450933356257
UKH2,0.78849009958911
UKH3,0.872830861491752
UKI3,0.5967278314293926
UKI4,0.693651618051013
UKI5,0.7786936483735686
UKI6,0.7004639996056423
UKI7,0.6506887247393554
UKJ1,0.725020939368155
UKJ2,0.8409332314124683
UKJ3,0.7402678350884079
UKJ4,0.8818540461910819
NO09,0.13757459163696178
NO0A,0.15273123839084896
NO0B,0.0
HR05,0.6966124577782894
HR06,0.8228281188612494
NO02,0.06260861201037454
NO06,0.1662555047885026
NO07,0.11646307474766365
NO08,0.10489113034282688
