nuts,November Fire Weather Index (-) ensemble median - RCP8.5 - (2011 - 2040)
DE50,0.8287966216701116
DE60,0.760249556279928
DE71,1.179651604956866
DE72,0.8654662651375021
DE73,0.9138118221501873
DE80,1.051370323847851
DE91,1.0063275904410804
BG41,3.950896782952093
BG42,4.558641519857634
CH01,0.8262243992006921
AT32,1.1018945496180912
AT33,1.120790542100722
AT34,1.0333874254033941
BE10,1.3415790961605683
BE23,1.2993934644472402
BE24,1.31050556402224
BE25,1.4118709699194965
BE31,1.327509342686804
BE32,1.2137453986554325
BE33,0.9481653998720947
BE34,0.6188936030901274
BE35,0.9468804737604279
BG31,4.885487625714134
BG32,5.006611819170977
BG33,5.024629213104251
BG34,4.683791260474507
DE92,0.92850157902609
DE93,0.8868941162112095
DE94,0.9799812009402475
CZ07,1.9639178073111527
CZ08,1.9145494056767365
AL01,3.2234134086546935
AL02,4.184188646656026
AL03,4.085165890429647
AT11,3.182128476336163
AT12,2.5698011432703267
AT13,3.737976668532177
AT21,1.2704128112040955
AT22,1.453205725581114
AT31,1.4886480023197166
DK05,1.090636349313077
BE21,1.1827079533930815
BE22,1.2406605842989313
ES43,8.968399004374307
ES51,7.799097487860734
ES52,14.472207603888585
ES53,9.667349115374172
ES61,11.658840778551282
ES62,16.927878397660507
ES63,0.0
ES64,0.0
CH02,0.7953220724882044
CH03,0.8690147411896666
CH04,0.9818974297451384
CH05,1.0967511261551393
CH06,0.814819700814116
CH07,1.2294905566120915
CY00,18.895394328979755
CZ01,2.166389559332971
CZ02,2.1137751980250776
CZ03,1.6874617486778156
CZ04,1.559959430814194
CZ05,1.6763179691993146
CZ06,2.3295312028878343
DE40,1.4061371065611419
EL53,4.36770446708629
EL54,4.125478526070117
EL61,4.393746881149745
EL62,0.0
EL63,4.966836126117758
ES70,0.0
ITC1,2.0587952143906594
ITC2,1.1723810999228812
DE11,1.179691259831113
DE12,1.2010523809702236
DE13,1.0114798577472754
DE14,1.0464497759162776
DE21,1.2781572689054714
DE22,1.406936598482746
DE23,1.0919479331409911
DE24,0.9051387061500086
DE25,1.2217993251388488
DE26,1.0606644677442219
DE27,1.2097026597149256
DE30,1.505423930281346
EL42,10.497836670824988
LV00,0.50307365700173
ME00,2.276700595611629
MK00,4.773155878119696
MT00,0.0
NL11,1.12481053354585
NL12,1.1272812218078314
EL64,5.898705358672599
EL65,7.2518845881744864
ES11,3.0311284754638437
ES12,2.0507216105135475
ES13,2.68225937942372
ES21,3.2805186848409513
ES22,5.669034612204477
ES23,6.076553781297452
ES24,10.433849226421163
ES30,8.139269009969613
IE05,0.9723267963019724
IE06,0.9287980841842555
IS00,0.2139787695984419
ITC3,2.370698918060604
FI19,0.15526796516952904
FI1B,0.2081186781723657
FI1C,0.1604514683443961
DEA1,1.1007223374543162
DEA2,1.1537258607643734
DEA3,1.070122343735901
DEA4,0.8625276641304624
DEA5,0.911409249398636
DEB1,0.9274262280446807
DEB2,0.6584590957741604
DEB3,1.2573281561824265
DEC0,0.8060196198951172
DED2,1.6369275848576748
DED4,1.4011115985143485
DED5,1.8212489657381756
DEE0,1.415239290314166
DEF0,0.7318121272914135
DEG0,1.287223317287278
DK01,1.0551255250463405
DK02,1.246426041702475
DK03,0.877932667796887
DK04,0.9150590759375256
ES41,5.899432923050473
ES42,10.791944491475698
HU23,3.6346249382433853
HU31,3.718583677872215
HU32,4.436898641502395
HU33,4.436759475780128
IE04,0.6373349523149675
EE00,0.3994464340653482
EL30,10.894260674781654
EL41,9.504159153553976
EL43,14.139985820140655
EL51,6.100339865631672
EL52,4.7515329936477775
FI20,1.1420803801946648
FR10,1.6693267199700377
FRB0,1.9494043197208744
FRC1,1.3965003664905777
FRC2,1.097660661980765
FRD1,1.487743799713539
FRD2,1.5287861383891956
FRE1,1.4139483550405154
FRE2,1.321599582071831
FRF1,1.113025976681698
NL13,1.0685826792292616
NL21,1.0942845134740797
NL22,1.0304071364997036
NL23,1.037482338151426
NL31,1.0199323875519095
NL32,1.129044072212189
ITG2,8.284370717542604
ITH1,1.568317617332327
ITH2,1.7782601535843743
FRI3,2.3186235197583813
FRJ1,5.000194205971853
FRJ2,2.81616022287935
FRK1,1.868369174487348
FRK2,2.0025336129960913
FRL0,5.104276261921991
FRM0,3.7940567349671728
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,9.407947785042275
TR32,11.646928355591728
TR33,10.542668817142543
HR03,2.1563858550913335
HR02,2.8085396826974227
HU11,3.784091478282099
HU12,4.038261333146998
HU21,3.740110632365264
HU22,3.7115214036771387
PT16,6.384174495214571
PT17,8.424321936720304
FRF2,1.203930232538045
FRF3,0.9666056078647476
FRG0,2.4635514559518032
FRH0,2.404527737664264
FRI1,2.8416300273980886
FRI2,1.8757325701320207
ITC4,2.189364756828162
ITF1,2.712905267002109
ITF2,4.136616210405011
ITF3,3.4489828213486433
ITF4,6.465379011815537
ITF5,5.861352938825636
ITF6,4.275602529005238
ITG1,7.935184287253631
LT01,0.6059160583337231
LT02,0.609577994004073
LU00,0.6415464619764127
PL22,2.3053602758640745
PL41,2.0845535701706326
PL42,1.1558948875862232
PT18,9.703392586876626
PT20,0.0
PT30,0.0
RO11,2.7007171709067705
RO12,2.8546311296234337
RO21,4.076259637764521
RO22,6.082230056229823
RO31,4.51512995133657
RO32,4.253403029907323
ITH3,2.481573719190055
ITH4,1.8527525258526543
ITH5,2.453474565006785
ITI1,2.215244417920283
ITI2,2.599684092469394
