nuts,May Fire Weather Index (-) ensemble median - RCP8.5 - (2011 - 2040)
DE50,6.400676606819831
DE60,7.158141386496282
DE71,6.563905483142108
DE72,6.136475805004071
DE73,5.810118202328308
DE80,7.572470921060778
DE91,6.864411263812759
BG41,6.771271232345884
BG42,10.588894880929944
CH01,1.789367108532186
AT32,2.4033920094753505
AT33,1.733834623335506
AT34,2.011774605717087
BE10,6.898439308679943
BE23,6.9684227358950945
BE24,6.7933952418423225
BE25,7.01857301140664
BE31,6.338442967027764
BE32,6.265534765673682
BE33,5.249196046813018
BE34,5.084910723188223
BE35,5.392914428985785
BG31,10.494925368753467
BG32,12.397576081189646
BG33,12.304802939703297
BG34,10.788220032172767
DE92,6.458839978350122
DE93,7.318452996605425
DE94,7.118903746147072
CZ07,7.0044525871664804
CZ08,5.956441835623358
AL01,6.467775539730163
AL02,10.856157506366388
AL03,11.259764621457098
AT11,10.494644945130709
AT12,8.154788481211714
AT13,11.413214874358692
AT21,2.823908517029061
AT22,4.361184563463836
AT31,5.186114632334163
DK05,6.973652050459551
BE21,7.255565926194202
BE22,6.9274509619394795
ES43,22.161308579271385
ES51,14.521841787770192
ES52,22.851805904767698
ES53,17.357025115799473
ES61,24.748467334993528
ES62,28.124330062922922
ES63,0.0
ES64,0.0
CH02,2.638794450854844
CH03,3.643272533254269
CH04,3.7304666411676446
CH05,2.128748089805463
CH06,2.287149809818985
CH07,2.2695756938398004
CY00,32.18282373022672
CZ01,8.761292200600602
CZ02,8.543736247881233
CZ03,6.70834684287434
CZ04,8.112586966328632
CZ05,7.158986238294505
CZ06,8.646687798951435
DE40,9.046104995904223
EL53,11.91637526191163
EL54,9.692065440296233
EL61,15.470143843881214
EL62,0.0
EL63,15.374503441135069
ES70,0.0
ITC1,5.175491775641089
ITC2,1.6545096932961212
DE11,5.8129415723042595
DE12,6.039934232255494
DE13,4.332396569062258
DE14,4.008745013835218
DE21,4.6160278492671525
DE22,6.439630960581908
DE23,6.675849120368939
DE24,6.740379505897818
DE25,6.60441708880605
DE26,6.600996439684704
DE27,4.432933450400164
DE30,9.834337440812062
EL42,19.64134808389733
LV00,7.989476731497124
ME00,5.065872988093528
MK00,10.901421617722901
MT00,0.0
NL11,7.0505326594349444
NL12,6.71283082378033
EL64,19.552302066531134
EL65,21.202898257090165
ES11,5.5157954678327945
ES12,2.8985255956981213
ES13,3.417046097004077
ES21,4.787103564986983
ES22,11.816422684213386
ES23,10.630157508427555
ES24,19.596912830915603
ES30,19.769311671236828
IE05,4.3922657470612885
IE06,4.5607003250017195
IS00,1.462418198163393
ITC3,4.904753728846657
FI19,8.12436131710939
FI1B,8.937926931315
FI1C,8.300143931889162
DEA1,7.0015620894608
DEA2,5.795674957816594
DEA3,7.419039023159586
DEA4,5.925745165928269
DEA5,5.484450452449705
DEB1,5.920623610935169
DEB2,5.3795582179272525
DEB3,7.004860488469165
DEC0,5.829005531376236
DED2,7.492835564178427
DED4,6.476319199117042
DED5,8.939358966794554
DEE0,8.587786091037305
DEF0,7.017795307166402
DEG0,6.783140627681057
DK01,8.876708750859692
DK02,7.339635590208664
DK03,7.514814867693907
DK04,7.2432942163413685
ES41,13.982187723742822
ES42,23.24866716420084
HU23,12.893429132177895
HU31,12.958894845502751
HU32,13.829387214654218
HU33,14.20300931932863
IE04,4.117483481539468
EE00,7.723871325008573
EL30,30.923264696665854
EL41,18.709012917738633
EL43,30.598937001489094
EL51,12.802169011368054
EL52,12.699820230150339
FI20,5.873746425398758
FR10,6.8184618368562715
FRB0,6.896600161085503
FRC1,5.768442048982
FRC2,5.051678862135371
FRD1,5.793942976410562
FRD2,6.160403780405122
FRE1,6.722199547089993
FRE2,6.400371457500537
FRF1,5.909995170436576
NL13,7.678062079827735
NL21,7.6280086981058135
NL22,7.519210633476859
NL23,7.21925739718858
NL31,7.54198896325354
NL32,6.920394571969745
