nuts,Summer Fire Weather Index (-) ensemble median - RCP4.5 - (2011 - 2040)
PL61,10.415609374894858
PL62,8.621910433283444
PL63,8.918921130361573
PL71,11.783751366484127
PL72,9.410389076991533
PL81,9.765315532264665
PL82,7.071216017062214
PL84,9.108607269356215
PL91,9.842971048582823
PL92,10.06726460634911
PT11,24.00235818640334
PT15,39.74036086990642
TRB1,44.87128567816957
TRB2,37.24434583370584
TRC1,53.61876687449281
RS12,18.37410954201006
RS21,15.224659282895713
RS22,18.276778511528917
SE11,9.081200989311059
SE12,8.967534371991231
NL33,8.828354556259661
NL34,9.410509618854768
NL41,10.153100612401527
NL42,9.985171514919669
PL21,6.213635971065679
UKM6,2.650891823610361
TR22,37.431424779736226
TRC2,59.88828741055052
TRC3,60.44618333694212
UKC1,5.9994414483577625
UKC2,5.338634956122035
UKD1,3.8948482115465857
UKD3,5.423077587653979
UKD4,4.111714939436213
UKD6,6.299515860158925
UKD7,5.3547684238762585
UKE1,9.332188618613037
UKE2,6.838816526304781
UKE3,8.982546849741537
RO41,17.185390114767614
RO42,12.335480150448467
RS11,18.299948372863046
TR41,33.964106114048654
TR42,19.196960266592768
TR51,39.93966575053025
TR52,44.830987608779736
TR61,37.34036990563503
TR62,34.19849328648647
TR63,43.92244454821483
TR71,44.487379107799356
TR72,37.70564357800594
TR81,16.51676901391516
UKK1,9.98662103846229
UKK2,8.628248193625216
UKK3,6.97193401908292
UKK4,7.09913825799048
UKL1,5.264820207588139
UKL2,6.452479677475225
UKM5,3.793769200013413
UKM7,3.9342272152362714
UKM8,3.84990829939341
UKM9,4.193698859260236
UKN0,3.9659397938412972
SE21,9.021618562488046
SE22,8.726114088968291
SE23,8.203679966546392
SE31,7.191043343547527
SE32,6.262481837699071
SE33,5.773553597907408
SI03,9.151879105630812
SI04,8.731593637810178
SK01,16.008630011210418
SK02,13.625675646474365
SK03,7.772147069746648
SK04,7.829422840771442
TR10,27.342020855682623
TR21,32.554216499133084
UKE4,7.0685402067407415
UKF1,9.64373702603441
UKF2,11.223054980644381
UKF3,11.002834841011813
UKG1,9.874421549047275
UKG2,8.335442147017607
UKG3,10.107627362668348
UKH1,11.065316665726467
UKH2,11.727511438434806
UKH3,11.016106482893651
UKI3,11.255187819858653
UKI4,11.198082815029068
UKI5,11.1714139093535
UKI6,10.878913641025738
UKI7,11.195538530343736
UKJ1,11.02540045848634
UKJ2,10.687972470774865
UKJ3,10.732628079128594
UKJ4,10.001322041714774
NO09,6.79804148328412
NO0A,3.5983600019376865
NO0B,0.0
HR05,13.479259480807324
HR06,13.042665400109655
NO02,5.473039060658993
NO06,3.9852235442479755
NO07,3.672410434695014
NO08,6.884648940959921
