nuts,January Fire Weather Index (-) ensemble median - RCP4.5 - (2011 - 2040)
DK04,0.2996957146477301
ES41,1.7537833569538601
ES42,4.8420294252188745
HU23,0.8964462768684736
HU31,0.813997962450141
HU32,0.82469768732393
HU33,0.8484548850894329
IE04,0.27309906586404
EE00,0.12360277008409577
EL30,3.4593078591168864
EL41,2.8443883264936582
EL43,4.929237066333695
EL51,1.7238087678241523
EL52,1.501043202850832
FI20,0.7015238668853032
FR10,0.4269538826620491
FRB0,0.4864731432810614
FRC1,0.3541974492862252
FRC2,0.35104915915793045
FRD1,0.5010857191352911
FRD2,0.5061661142002034
FRE1,0.5158322262694769
FRE2,0.43990142073177885
FRF1,0.2573871590210393
NL13,0.35588265856538687
NL21,0.33527415643602515
NL22,0.32056446606420946
NL23,0.36016085216753396
NL31,0.34021821948771946
NL32,0.4463848233883414
ITG2,3.592414443928738
ITH1,0.39084926595742253
ITH2,0.8266624572726222
FRI3,0.6561449308850895
FRJ1,2.714632312767791
FRJ2,0.9843853082129589
FRK1,0.6106807706766981
FRK2,0.6876227379349573
FRL0,2.649864971176597
FRM0,2.5137377774330383
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,1.9385577192204972
TR32,2.2961769999603354
TR33,2.0518029230229198
HR03,0.941876097335363
HR02,0.6873444327912946
HU11,0.8358847088276502
HU12,0.8853837804787408
HU21,0.9173755909328002
HU22,0.9544572852438516
PT16,2.864937280291557
PT17,4.320556266907196
FRF2,0.2962104354367077
FRF3,0.24951054195103195
FRG0,0.6989575085565238
FRH0,0.7023057341501032
FRI1,0.8266389962806764
FRI2,0.5433042175454066
ITC4,1.273238188036137
ITF1,1.333208878003936
ITF2,1.6421869884999445
ITF3,1.145267836915698
ITF4,3.182170982536948
ITF5,2.4341389426617965
ITF6,1.6808546153753958
ITG1,3.649746995007804
LT01,0.11031557569963384
LT02,0.13845553919762568
LU00,0.16336418159077282
PL22,0.373424022237755
PL41,0.294425895554742
PL42,0.23963126878643243
PT18,4.906201610949325
PT20,0.0
PT30,0.0
RO11,0.3102814094951515
RO12,0.39832844947014534
RO21,1.3042134212291945
RO22,1.8768239435802996
RO31,1.5357591795295988
RO32,1.472275481026047
ITH3,1.3840722854983047
ITH4,0.8993003241712038
ITH5,1.5433147615198606
ITI1,1.2900734533034453
ITI2,0.982398254859369
ITI3,1.440294864304616
ITI4,1.2273481619106623
LI00,0.23499090085374982
FI1D,0.07264223334027627
TR82,1.3478129192351807
TR83,1.676118667948871
TR90,0.7267565057975116
TRA1,0.35553600966775323
TRA2,0.08127434860004866
PL43,0.29523122940657875
PL51,0.40745211799642006
PL52,0.4104101170936091
PL61,0.2673295183602304
PL62,0.16284078900224927
PL63,0.24381658402343526
PL71,0.363059570934937
PL72,0.42969228961389183
PL81,0.2835934392707624
PL82,0.3756897736548124
PL84,0.16841784213197916
PL91,0.26226502588608586
PL92,0.25984635345507473
PT11,1.2771863438519853
PT15,6.819599270582196
TRB1,1.3335415940496882
TRB2,0.18851531176084182
TRC1,2.603865061647631
RS12,0.9282577564727028
RS21,0.6621090799106376
RS22,0.8833468597941405
SE11,0.2630550576346682
SE12,0.20375532126807896
NL33,0.43319481236911345
NL34,0.4833718947216058
NL41,0.39062835567217313
NL42,0.3845809059335666
PL21,0.38758363556417846
UKM6,0.28013312728795897
TR22,1.8850023435681333
TRC2,3.1971379321487987
TRC3,3.788438819358005
UKC1,0.4709307708581718
UKC2,0.540975315848839
UKD1,0.17701377477441396
UKD3,0.3023564781192724
UKD4,0.30974428409917676
UKD6,0.3521665062599323
UKD7,0.3998724327307237
UKE1,0.938602747073675
UKE2,0.5405543243779511
UKE3,0.628403058488394
RO41,1.5510020094438408
RO42,0.555533223273492
RS11,0.781875140724053
TR41,1.8992867616234355
TR42,0.9509871505349887
TR51,2.153314552445302
TR52,3.055911539725948
TR61,1.959763336301159
TR62,3.1736210056723615
TR63,2.6786945372695317
TR71,3.1591871776383496
TR72,2.189776142510512
TR81,0.7952773258271524
UKK1,0.6322524032111146
UKK2,0.6886303341713219
UKK3,0.8381993610882562
UKK4,0.7492983196359674
UKL1,0.3669347431887388
UKL2,0.31808397850344955
UKM5,0.4079774285143453
UKM7,0.23028005258367157
UKM8,0.11442976103079047
UKM9,0.3038061487772572
UKN0,0.3106096417973499
SE21,0.21429418605589468
SE22,0.23948381043889
SE23,0.1551309743955286
SE31,0.13074960299206487
SE32,0.0903005290207845
SE33,0.08443302272916323
SI03,0.7325221572567331
SI04,0.6831088596903521
SK01,0.8929929312677173
SK02,0.5962688139567404
SK03,0.2513475818542535
SK04,0.20983496555437148
TR10,1.5994540072156544
TR21,2.108952221663471
UKE4,0.46922600801929104
UKF1,0.6448005427403205
UKF2,0.7020320835526418
UKF3,0.8437585234504484
UKG1,0.5829409519958612
UKG2,0.42571849593162886
UKG3,0.5207502263299076
UKH1,0.8167597116255209
UKH2,0.7729456034582683
UKH3,0.8769918570562041
UKI3,0.5445883088468191
UKI4,0.6734915734814334
UKI5,0.7039788635062108
UKI6,0.6240735084474444
UKI7,0.6048300255307432
UKJ1,0.6682666696210214
UKJ2,0.7565718810616578
UKJ3,0.6843387977817877
UKJ4,0.8697652623111115
NO09,0.11622480073841365
NO0A,0.1302274441038023
NO0B,0.0
HR05,0.551777021364747
HR06,0.7615969455076567
NO02,0.06315797813901279
NO06,0.17047285992965475
NO07,0.11108262066954418
NO08,0.09482810387527163
