nuts,Autumn Fire Weather Index (-) ensemble median - RCP4.5 - (2071 - 2100)
DE50,3.5509437365391774
DE60,4.442066515579361
DE71,4.962385728283915
DE72,4.08369583808938
DE73,4.326512278544466
DE80,5.190312127442938
DE91,4.988041705106804
BG41,9.93013140967847
BG42,13.825216408808252
CH01,2.659825526226171
AT32,1.9462258670425212
AT33,2.1542667571602925
AT34,2.0627851240300235
BE10,5.760455430222593
BE23,5.7285258510246155
BE24,5.7880812643788975
BE25,6.122249100980152
BE31,5.728751592355139
BE32,5.933246878231225
BE33,4.219438552097893
BE34,4.248475388193945
BE35,4.583402976300861
BG31,13.131224996909857
BG32,12.264974218182495
BG33,12.786421591338742
BG34,13.692919385276912
DE92,5.162817605019306
DE93,5.042750347162922
DE94,4.690010763376169
CZ07,4.707295614341596
CZ08,4.24307565783558
AL01,8.78923193234043
AL02,11.324648734836186
AL03,13.185740739807109
AT11,6.28083665705221
AT12,5.364347990571269
AT13,7.533599268190023
AT21,2.8740391783965826
AT22,2.9279301453238755
AT31,2.4327519778599593
DK05,3.371858357075628
BE21,5.567615012298425
BE22,5.532682833425989
ES43,23.759454618978904
ES51,12.794217948514378
ES52,20.265558596142416
ES53,17.00973198687304
ES61,26.12028827689299
ES62,26.154815098044335
ES63,0.0
ES64,0.0
CH02,2.8660333487202236
CH03,3.4056334687292824
CH04,3.227322709147926
CH05,2.8947227244187053
CH06,2.124511403415823
CH07,3.310001591842819
CY00,30.91991961733499
CZ01,5.36157572176828
CZ02,4.9793782631035555
CZ03,3.7489609849682224
CZ04,4.32692207180814
CZ05,4.017136647013807
CZ06,5.48352030233193
DE40,5.589139124420546
EL53,15.910203326626501
EL54,14.786853069258989
EL61,16.14191253425936
EL62,0.0
EL63,18.797516807698397
ES70,0.0
ITC1,7.17284034083007
ITC2,3.5058579835619486
DE11,3.9200176255607135
DE12,4.77805397191048
DE13,3.6152790670305923
DE14,2.9004596412917167
DE21,2.7052931768789197
DE22,3.221310204957107
DE23,3.45139742362907
DE24,3.3565896535542477
DE25,3.825102856497936
DE26,4.0755975416285
DE27,2.947361290837325
DE30,5.770905742942916
EL42,23.858697430240383
LV00,2.9706809627834176
ME00,7.636532065735564
MK00,14.094685341438902
MT00,0.0
NL11,3.7036889730941103
NL12,3.1969579444101273
EL64,19.563571850324532
EL65,22.355928679747578
ES11,12.21178970483236
ES12,6.3159555948818
ES13,6.798427087603617
ES21,8.598530668481594
ES22,13.745629684689996
ES23,14.19475029206798
ES24,19.256617813923743
ES30,22.264521411493835
IE05,3.725564151742365
IE06,3.367293652601672
IS00,0.8012673193522801
ITC3,7.292577974313704
FI19,1.8232919693382776
FI1B,2.7750005941771088
FI1C,2.2922090007117655
DEA1,5.117446186486612
DEA2,4.715978099211148
DEA3,5.257871175815836
DEA4,4.798813893911725
DEA5,4.183512860884109
DEB1,4.6541775838372
