nuts,December Extreme Precipitation Days (days) ensemble median - RCP8.5 - (2011 - 2040)
TRB1,0.7718402934881549
TRB2,0.7954626848300298
TRC1,0.7964426991219322
RS12,0.6385295638193687
RS21,0.6370077533026536
RS22,0.6508830529016753
SE11,0.7049588759740194
SE12,0.7577147971838712
NL33,0.9705732564131418
NL34,0.9140741728246212
NL41,0.9785103291273117
NL42,0.9635291529198488
PL21,0.7557370898624262
UKM6,1.3128546526034672
TR22,0.6819160635272662
TRC2,0.6990813042658071
TRC3,0.6033457443118095
UKC1,0.9026556752622128
UKC2,0.9145964951564868
UKD1,1.059175875907143
UKD3,0.8166671459873517
UKD4,0.8912529160579046
UKD6,0.7907775300244491
UKD7,0.9402906696001688
UKE1,0.7662221605579058
UKE2,0.8881492262085279
UKE3,0.6935995424787204
RO41,0.45875237248837947
RO42,0.7556081430365642
RS11,0.5688485413789749
TR41,0.6174399609367053
TR42,0.764136907334129
TR51,0.5286669898157318
TR52,0.49176833176364504
TR61,0.6009365126490593
TR62,0.6050494813670715
TR63,0.750309610615174
TR71,0.5785246676765382
TR72,0.6292473172148069
TR81,0.8489086483915647
UKK1,0.8346583997209867
UKK2,0.7647886750598748
UKK3,1.1646293782939514
UKK4,0.9338205100347599
UKL1,0.8746315270662308
UKL2,0.7672748814026514
UKM5,0.9957302914311489
UKM7,1.0048858635127544
UKM8,0.9761881326635679
UKM9,1.0653383910655976
UKN0,0.9195339664816856
SE21,0.8812892936170101
SE22,0.8266254782676696
SE23,0.8854272792736689
SE31,0.5980686322785914
SE32,0.8786785384019216
SE33,0.9009706815083821
SI03,0.6863211238135895
SI04,0.6336116598298153
SK01,0.5482144586741924
SK02,0.6464519901822011
SK03,0.7099080144117276
SK04,0.758894202609857
TR10,0.9246612248321374
TR21,0.5430924478297432
UKE4,0.7822037110726039
UKF1,0.5834639354298512
UKF2,0.5884974546730518
UKF3,0.63163271608452
UKG1,0.6249384994308154
UKG2,0.6000890667239825
UKG3,0.511395621796449
UKH1,0.8272403416534265
UKH2,0.7628139418860277
UKH3,0.9182666997114818
UKI3,0.8
UKI4,0.8
UKI5,0.8862701565027237
UKI6,0.9000910222530365
UKI7,0.7998164981603623
UKJ1,0.718848999341329
UKJ2,0.9919767079253992
UKJ3,0.946540650477012
UKJ4,0.8545289617031813
NO09,0.9366186082363128
NO0A,1.3761149858434996
NO0B,1.2807807301481564
HR05,0.5937424709399541
HR06,0.6284986488521099
NO02,0.8749345953265826
NO06,1.1956931588550408
NO07,1.0839481189846993
NO08,0.7572105702323219
