nuts,June Extreme Precipitation Days (days) ensemble median - RCP4.5 - (2011 - 2040)
DEB1,0.7979106061160565
DEB2,0.7377281427383423
DEB3,0.8435814787944158
DEC0,0.76694049735864
DED2,0.90731429134806
DED4,1.0386759003003438
DED5,0.663917759930094
DEE0,0.8120562057942152
DEF0,0.7985590605686108
DEG0,0.8312435689071814
DK01,0.744455023854971
DK02,0.8696362822006146
DK03,0.7599371263136466
DK04,0.839490673939387
ES41,0.4349578064555923
ES42,0.3467439907292525
HU23,0.7950339543322722
HU31,0.8093247275178631
HU32,0.682881975484391
HU33,0.7112932577729225
IE04,0.834008397658666
EE00,0.6838787507265807
EL30,0.09696236550807953
EL41,0.1257428288459778
EL43,0.03561045713722706
EL51,0.3672978519151608
EL52,0.31020525557299455
FI20,0.46852041917542614
FR10,0.7546698854615291
FRB0,0.7324144700542092
FRC1,0.7728702274151147
FRC2,0.9345566406846046
FRD1,0.6550123126556476
FRD2,0.6491589486598969
FRE1,0.6050983380526305
FRE2,0.6941149192551772
FRF1,0.8547631690899531
NL13,1.024892204006513
NL21,1.0289472423493862
NL22,0.9888825977842013
NL23,0.9305507317185402
NL31,0.8339644680420558
NL32,0.8792834568768739
ITG2,0.1867891098683079
ITH1,1.127438891803225
ITH2,1.0972287610173226
FRI3,0.5746360187729199
FRJ1,0.4632718378677964
FRJ2,0.5444215379034479
FRK1,0.769596042484045
FRK2,0.889289041236043
FRL0,0.5859413406501214
FRM0,0.33795097793142
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,0.2522968367363016
TR32,0.18841433751707276
TR33,0.37168436826517187
HR03,0.4527945582444469
HR02,0.6656958701709906
HU11,0.8498024582862854
HU12,0.8017319180071354
HU21,0.7290955924739441
HU22,0.8375208030765255
PT16,0.30031955406690636
PT17,0.13584897617499034
FRF2,0.7977856745943427
FRF3,0.9670205225547155
FRG0,0.5471331583956878
FRH0,0.5680095154171189
FRI1,0.614582667996486
FRI2,0.7050228445480268
ITC4,0.8479375399959584
ITF1,0.5263971898704767
ITF2,0.37268368614216646
ITF3,0.37635187096893785
ITF4,0.27483463535706204
ITF5,0.3472570575773716
ITF6,0.3495465457439423
ITG1,0.13285811229919395
LT01,0.8801939948151509
LT02,0.8802436189105113
LU00,0.9231840891142686
PL22,0.8951393870015939
PL41,0.7348997297386328
PL42,0.8011845250303546
PT18,0.11908187984178463
PT20,0.0
PT30,0.0
RO11,0.9378107696771621
RO12,0.9552284268041452
RO21,0.7787854161113501
RO22,0.5905307866632938
RO31,0.7080595901235938
RO32,0.6828327012558778
ITH3,0.8831755196054777
ITH4,0.9099089325716098
ITH5,0.5231042640283704
ITI1,0.4051969830567638
ITI2,0.5351174833873907
ITI3,0.4794177308678627
ITI4,0.4412965605656306
LI00,1.4837641368309658
FI1D,0.8266816347837448
TR82,0.630637182854116
TR83,0.5475319841255745
TR90,0.931661349038283
TRA1,0.5974718247850735
TRA2,1.117623300353686
PL43,0.7816309278830886
PL51,0.9171076834201812
PL52,0.8767013972004255
PL61,0.7853635262077053
PL62,0.8879741606613
PL63,0.8708158665647109
PL71,0.7788882358620565
PL72,0.7491604906196395
PL81,0.8615419926121831
PL82,0.8995069914807876
PL84,0.7910199773187438
PL91,0.9113182810445627
PL92,0.9004136819392443
PT11,0.3606843724225958
PT15,0.0965401125450929
TRB1,0.2595695140150686
TRB2,0.31741143614053724
TRC1,0.13828614093363284
RS12,0.7342420265078544
RS21,0.6555331907545526
RS22,0.6275734518033763
SE11,0.7230780038982629
SE12,0.7850423226443429
NL33,0.9166669105490048
NL34,0.7137240052223206
NL41,0.8793082781136036
NL42,0.9228780085841815
PL21,0.9146683222303787
UKM6,0.9263366818428039
TR22,0.26455971629669267
TRC2,0.11365540049349268
TRC3,0.14669496218363445
UKC1,0.7308830449978511
UKC2,0.655971097946167
UKD1,0.8828119481603305
UKD3,0.8214269002278646
UKD4,0.8333842513461908
UKD6,0.7300766567389171
UKD7,0.7438558464248975
UKE1,0.7737484596669674
UKE2,0.7790498020748298
UKE3,0.8215695527692636
RO41,0.6756823129951954
RO42,0.8485959400733312
RS11,0.6463623081644376
TR41,0.3787739711503188
TR42,0.6131895137329896
TR51,0.3254690185499688
TR52,0.2889809329683582
TR61,0.23913480347643296
TR62,0.4008949716265003
TR63,0.2265119083225727
TR71,0.3636420372252663
TR72,0.4035313655467083
TR81,0.7349510103464126
UKK1,0.5761587591220935
UKK2,0.4444903324047724
UKK3,0.6667074511448542
UKK4,0.5536875491340955
UKL1,0.725905104726553
UKL2,0.7381865464150905
UKM5,0.8334708052376906
UKM7,0.817070439706246
UKM8,0.8027296061317126
UKM9,0.7721524201333523
UKN0,0.7719037202497323
SE21,0.8826977234333754
SE22,0.8251742308338483
SE23,0.9012413296538094
SE31,0.8803183153271675
SE32,0.8801983137925465
SE33,0.8509957581758499
SI03,0.7641693070530892
SI04,0.7023019447922707
SK01,0.8570842469731966
SK02,0.8912069916725158
SK03,0.9556063739582896
SK04,1.053582459439834
TR10,0.31515838069220387
TR21,0.2852608925352494
UKE4,0.9232753408451875
UKF1,0.7853257914384206
UKF2,0.7786899268627167
UKF3,0.799563970665137
UKG1,0.6776765269537767
UKG2,0.6232136932512125
UKG3,0.6720329016447067
UKH1,0.7207515572508176
UKH2,0.6109865069389343
UKH3,0.5490458359320959
UKI3,0.6333333333333333
UKI4,0.6333333333333333
UKI5,0.5534875338276227
UKI6,0.5276412571469943
UKI7,0.7110703368981679
UKJ1,0.6954715585956971
UKJ2,0.6132607240229845
UKJ3,0.6719699047505856
UKJ4,0.6276431615153949
NO09,0.806123960763216
NO0A,0.9387999024242163
NO0B,0.5366962278882662
HR05,0.7777861307064692
HR06,0.7879774435733755
NO02,1.0735459983348847
NO06,1.1396623879671097
NO07,0.9732801129420598
NO08,0.7719946473836898
