nuts,January Extreme Precipitation Days (days) ensemble median - RCP8.5 - (2071 - 2100)
ME00,0.9926252965012501
MK00,0.6374646980315447
MT00,0.6378766365092376
NL11,1.1750529140233994
NL12,1.5129152422149976
EL64,0.5696884635215004
EL65,0.46464782940844696
ES11,1.0071057974328768
ES12,0.8513438071541745
ES13,0.7820242494344711
ES21,0.7931519889583191
ES22,0.7172834075987339
ES23,0.6960696267156765
ES24,0.5529174418809514
ES30,0.593487061932683
IE05,1.5621323826412359
IE06,1.1056610057751337
IS00,1.3337698717912039
ITC3,0.9268014044811328
FI19,1.4463453248143197
FI1B,1.5386089861392975
FI1C,1.437628729393085
DEA1,1.2093078633149466
DEA2,1.3282285198569297
DEA3,1.2282133497297765
DEA4,1.1184186985095341
DEA5,1.2086532010386388
DEB1,1.2759820984055599
DEB2,1.2767246004194022
DEB3,1.4499317506949108
DEC0,1.3056507473190626
DED2,1.3447159113983314
DED4,1.2835020337253809
DED5,1.0249761500706276
DEE0,1.0754481205716728
DEF0,1.2962731279432773
DEG0,1.2293317425996064
DK01,1.467825211584568
DK02,1.4108397801717123
DK03,1.4997055946538846
DK04,1.4285849281897147
ES41,0.6835541424651941
ES42,0.5185959560330957
HU23,0.8870240397751331
HU31,0.9689594844977061
HU32,1.0214978138605753
HU33,0.8911819188545148
IE04,1.4926533710211516
EE00,1.5620923082033793
EL30,0.42720537409186365
EL41,0.6271090844025214
EL43,0.3788345020264387
EL51,0.4861997788151105
EL52,0.4995073474322756
FI20,1.4500153538371836
FR10,1.447459979603688
FRB0,1.1452581256628036
FRC1,1.415153276299437
FRC2,1.383357397466898
FRD1,1.417947729304433
FRD2,1.4821387628714244
FRE1,1.2701950492958227
FRE2,1.3759446944420537
FRF1,1.354459445302685
NL13,1.119221176703771
NL21,1.129403575261434
NL22,1.4104676195730765
NL23,1.2886496235926945
NL31,1.5087073345979054
NL32,1.5094400937358539
ITG2,0.6184544086456298
ITH1,1.017334041052631
ITH2,0.8066200430194537
FRI3,1.2735442409912745
FRJ1,0.5691530322966476
FRJ2,0.7329248107969761
FRK1,1.0948239823182424
FRK2,1.1617475916941962
FRL0,0.7278926209857066
FRM0,0.6451312686006229
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,0.767706305719912
TR32,0.6772634635368983
TR33,0.7473207861805956
HR03,0.9803273896021503
HR02,1.0675581047932308
HU11,0.9656807235602675
HU12,1.009511026367545
HU21,0.9250541203344862
HU22,0.8818535407384237
PT16,0.6536196482057373
PT17,0.44714787875612577
FRF2,1.4372774461905162
FRF3,1.338696355993549
FRG0,1.073167865226666
FRH0,1.276849953324667
FRI1,0.9013891818622748
FRI2,1.1640337330599626
ITC4,0.7802998352795839
ITF1,0.6984566728274028
ITF2,0.7495839327573777
ITF3,0.8324140019714832
ITF4,0.5639175448566676
ITF5,0.6252504114061594
ITF6,0.8013618651777505
ITG1,0.6101028238112728
LT01,1.779142282406489
LT02,1.662701578438282
LU00,1.2712082854871238
PL22,1.2863266190578198
PL41,1.1324628427624703
PL42,1.2400583868225417
PT18,0.4259750954185923
PT20,0.0
PT30,0.0
RO11,1.1552128620445727
RO12,0.9459287631635864
RO21,0.7913922605415186
RO22,0.6085076590068639
RO31,0.5933790964813068
RO32,0.5167384477953116
ITH3,0.8116252111271024
ITH4,0.8746470926950375
ITH5,0.6830823944624642
ITI1,0.8622109117607276
ITI2,0.8813322439532856
ITI3,0.7109723821282387
ITI4,0.9186758556092779
LI00,0.9325500627358755
FI1D,1.220673408281679
TR82,0.9648020123442014
TR83,0.9862709745764733
TR90,1.1816227441032727
TRA1,0.7791635887697339
TRA2,1.0662840147813162
PL43,0.9606783627842863
PL51,1.206877064704895
PL52,1.378059255455931
PL61,1.2116647789875665
PL62,1.2598488657424847
PL63,1.3593866358200708
PL71,1.2827304432746665
PL72,1.2575156961021752
PL81,1.0865531706561644
PL82,1.2459807916233936
PL84,1.3198120955998698
PL91,1.1019779587614125
PL92,1.2040528883707935
PT11,0.7129803490022133
PT15,0.276698179791371
TRB1,0.6731999268134435
TRB2,0.822284730275472
TRC1,0.6013009446362655
RS12,0.9540025729686021
RS21,1.1398706906164686
RS22,0.8762937446435293
SE11,1.26062526901563
SE12,1.099190387626489
NL33,1.2596847015122572
NL34,1.4720954430600008
NL41,1.3704166427254676
NL42,1.2316588540871938
PL21,1.384478265295426
UKM6,1.6093489435212365
TR22,0.7869701630125443
TRC2,0.6578906112660964
TRC3,0.4613121358056863
UKC1,1.076283063207354
UKC2,1.0714653546788864
UKD1,1.4007382730642954
UKD3,1.3031752854585648
UKD4,1.3483673562606175
UKD6,1.282216793761171
UKD7,1.5035873110095659
UKE1,1.069669883698225
UKE2,1.2082219834129015
UKE3,0.9551172018051147
RO41,0.7548243880271912
RO42,1.010499657690525
RS11,1.0075292356312275
TR41,0.9765975877642632
TR42,1.1318823805699745
TR51,0.7672300068040688
TR52,0.6943381811181705
TR61,0.615106222157677
TR62,0.4285791335006555
TR63,0.6032473869621754
TR71,0.8228422729919355
TR72,0.952937155465285
TR81,1.0941941847403844
UKK1,1.3358341646691163
UKK2,1.5936463388303916
UKK3,1.6836137394110362
UKK4,1.5545471131003328
UKL1,1.5558306316534678
UKL2,1.448210179619491
UKM5,1.1477252172927062
UKM7,1.4347310175498327
UKM8,1.7529583179524966
UKM9,1.6196142718816797
UKN0,1.4187776713321607
SE21,1.2600599822898706
SE22,1.2970896432797114
SE23,1.371019317706426
SE31,1.1879139127830665
SE32,1.425002709031105
SE33,1.2458759158849717
SI03,0.9416399857561503
SI04,0.9264867266019186
SK01,0.9751792967319488
SK02,1.1269692733883858
SK03,1.2039912786955635
SK04,1.2251023590564727
TR10,0.9525386748214563
TR21,0.6795207603524128
UKE4,1.0689255664745967
UKF1,1.1250675464669864
UKF2,1.1504399690777063
UKF3,1.0588814198970795
UKG1,1.3064994434515635
UKG2,1.3893545667330425
UKG3,1.338698937992255
UKH1,1.23419950902462
UKH2,1.182162191470464
UKH3,1.2386108994483949
UKI3,1.1607142857142858
UKI4,1.1607142857142858
UKI5,1.3454352648093784
UKI6,1.3928896625127112
UKI7,1.233394491672516
UKJ1,1.2110172028342883
UKJ2,1.395747180034717
UKJ3,1.401940382644534
UKJ4,1.5269818273683389
NO09,1.3549907511721055
NO0A,1.5700095264861982
NO0B,1.642822794119517
HR05,1.0297575443983078
HR06,0.99076927130421
NO02,1.3349472473065058
NO06,1.1489596635103225
NO07,1.107717800140381
NO08,1.2260325223207473
