nuts,July Extreme Precipitation Days (days) ensemble median - RCP4.5 - (2071 - 2100)
PT20,0.0
PT30,0.0
RO11,1.1102719785024722
RO12,1.2232453306516011
RO21,0.9933246500790119
RO22,0.553139861424764
RO31,0.7369116956501135
RO32,0.599218649789691
ITH3,0.7007015292843183
ITH4,0.6903039871404568
ITH5,0.35986135760322213
ITI1,0.23035201164228575
ITI2,0.32477797913764206
ITI3,0.3431380197405815
ITI4,0.2248323746646444
LI00,0.900000003973643
FI1D,0.9108133810971465
TR82,0.2984630938929816
TR83,0.19748413910468418
TR90,0.646906885185412
TRA1,0.15982051848744352
TRA2,0.4164753307898839
PL43,0.6839885185783108
PL51,0.760543837894996
PL52,0.7569305947671334
PL61,0.7867907128607233
PL62,0.8961054650800568
PL63,0.7854359810551007
PL71,0.8731521700198451
PL72,0.9771581057459116
PL81,1.1218585247794788
PL82,0.7854252902170022
PL84,0.9458764006694158
PL91,1.0063699698696533
PL92,1.0293095414837201
PT11,0.2215501497189204
PT15,0.03213161403047187
TRB1,0.04886747803539038
TRB2,0.03881033360958099
TRC1,0.022534767848749956
RS12,0.5279298924530546
RS21,0.6757315303819875
RS22,0.5323559777190288
SE11,0.7191922622422378
SE12,0.8361844949424266
NL33,0.7253008450248412
NL34,0.7627905769539731
NL41,0.8346796857813994
NL42,0.7538531965443066
PL21,1.0312898561358452
UKM6,1.114215657647167
TR22,0.1443008053737382
TRC2,0.007654248767842849
TRC3,0.013332136968771616
UKC1,0.6402876103917757
UKC2,0.7711015754689773
UKD1,0.9750725720077753
UKD3,0.7162732020020485
UKD4,0.8395084393521149
UKD6,0.8564422370067665
UKD7,0.9406828726331393
UKE1,0.6919366131226222
UKE2,0.6884811036288738
UKE3,0.6553134342034658
RO41,0.6106556524833043
RO42,0.8849209214250247
RS11,0.5259369308749835
TR41,0.1572925262818379
TR42,0.2936292609332928
TR51,0.04036922084300646
TR52,0.06887091326837738
TR61,0.07603966028740008
TR62,0.14103102212150892
TR63,0.06618712035318215
TR71,0.0684363791719079
TR72,0.10083224914657572
TR81,0.34769751094281676
UKK1,0.6747357665250698
UKK2,0.7444297011409488
UKK3,0.6051780005296071
UKK4,0.793646311511596
UKL1,0.795981540158391
UKL2,0.7238487116327244
UKM5,0.8639821082353591
UKM7,0.9898487366735935
UKM8,1.0408233404159546
UKM9,0.9276777813876314
UKN0,0.7507313394919037
SE21,0.6826213503877322
SE22,0.7397570349276066
SE23,0.6922516414274772
SE31,0.8976775253812472
SE32,1.0534675946193082
SE33,1.0305886621276537
SI03,0.724503772954146
SI04,0.668365857253472
SK01,0.7031103067100049
SK02,0.7711613416671753
SK03,0.9232420915116867
SK04,0.9666245823105176
TR10,0.2381993322322766
TR21,0.2955928857748707
UKE4,0.668193391462167
UKF1,0.5996318709105253
UKF2,0.6364189445972442
UKF3,0.5717685699462891
UKG1,0.6974883067111174
UKG2,0.6813910516599814
UKG3,0.6114583859841028
UKH1,0.6703307958319783
UKH2,0.6090946931924138
UKH3,0.7738788515329361
UKI3,0.8166666666666667
UKI4,0.8166666666666667
UKI5,0.820044054587682
UKI6,0.8450430530522551
UKI7,0.7222629954417547
UKJ1,0.5683171664675076
UKJ2,0.614681123321255
UKJ3,0.5369860775768757
UKJ4,0.7675184844682614
NO09,0.8313817993870803
NO0A,1.245465137064457
NO0B,0.8097297916809718
HR05,0.6060085048278173
HR06,0.6263605669761697
NO02,1.1306913271546364
NO06,1.311988057134052
NO07,1.1452382277076443
NO08,0.9189331198732058
