nuts,February Extreme Precipitation Days (days) ensemble median - RCP8.5 - (2041 - 2070)
UKM9,0.9520021039992571
UKN0,0.9624784998595715
SE21,0.7828878998756409
SE22,0.6997332322100799
SE23,0.6408610519021749
SE31,0.6187432580006619
SE32,0.6207036546741923
SE33,0.8505719390387336
SI03,0.754475558300813
SI04,0.7217278612156709
SK01,0.8969936052958171
SK02,0.9621098528305689
SK03,0.9874450076371432
SK04,0.9182079866528511
TR10,0.9569087819506724
TR21,0.6755947660654783
UKE4,0.9253666197260221
UKF1,0.6599760276575883
UKF2,0.6158299691975117
UKF3,0.5597967014958461
UKG1,0.7059590013076862
UKG2,0.7463336010773977
UKG3,0.711016217370828
UKH1,0.7517370246971647
UKH2,0.7172424152493477
UKH3,0.7290136605501175
UKI3,0.7833333333333333
UKI4,0.7833333333333333
UKI5,0.7268722623586654
UKI6,0.7164694686730703
UKI7,0.7557798345883687
UKJ1,0.6532956892003615
UKJ2,0.7572671954830488
UKJ3,0.7866614664594332
UKJ4,0.7427639381339153
NO09,0.8003244486947855
NO0A,0.8367693273971478
NO0B,0.9039636954665184
HR05,0.7448758731285731
HR06,0.7306503565981984
NO02,0.7305754615614811
NO06,0.7717266344154875
NO07,0.8672992840409279
NO08,0.6785006030773123
