nuts,December Extreme Precipitation Days (days) ensemble median - RCP4.5 - (2071 - 2100)
DE50,0.9760511845350266
DE60,0.9266667077938716
DE71,1.055567418038845
DE72,1.0327031450966995
DE73,1.029573054239154
DE80,0.9878668833657035
DE91,0.9317935278018316
BG41,0.6811786651611328
BG42,0.565503637244304
CH01,1.0285065107047557
AT32,0.9199613492935896
AT33,0.8096246222034097
AT34,0.8669366255402565
BE10,1.1156643155430044
BE23,1.062101277212302
BE24,1.0193028817574183
BE25,1.074114062388738
BE31,0.9756927331288655
BE32,0.9960421468796474
BE33,1.0764320567250252
BE34,0.9987334390481313
BE35,1.0182168990373612
BG31,0.595949354271094
BG32,0.5250482216477395
BG33,0.6053080192456642
BG34,0.5940135018900037
DE92,0.9899489274248481
DE93,0.9235448936621348
DE94,1.0487112782895565
CZ07,0.8409672372664014
CZ08,0.9109746169298887
AL01,0.9158686026930809
AL02,0.7667019368459781
AL03,0.7314095704505841
AT11,0.6288555937508742
AT12,0.8326476297030846
AT13,0.5664638668298722
AT21,0.5946563589076201
AT22,0.7826902811725934
AT31,1.1009867213267301
DK05,1.1898050792515278
BE21,1.1358308091759681
BE22,0.9996857653061549
ES43,0.544294664512078
ES51,0.39457908341040215
ES52,0.3787373087501952
ES53,0.47074367937942346
ES61,0.386808061801518
ES62,0.2645109390839934
ES63,0.5552515159050624
ES64,0.07142857142857142
CH02,1.187437527280833
CH03,1.22686904023091
CH04,1.0843818267186482
CH05,0.8741063686708609
CH06,1.0382125786195198
CH07,0.6600871135791143
CY00,0.5500647512131503
CZ01,0.8716821298003197
CZ02,0.8997835448011756
CZ03,0.9242498363767352
CZ04,0.907750460252698
CZ05,0.87264504576368
CZ06,0.7694201066469153
DE40,0.8805932718018691
EL53,0.6179303036381801
EL54,0.7225826765100162
EL61,0.7776475501557191
EL62,0.7717290262381236
EL63,0.7075705886508028
ES70,0.3000408867994944
ITC1,0.6759199269736806
ITC2,0.9076295420527458
DE11,1.1676251533130804
DE12,1.1576027827958266
DE13,1.1376906077067057
DE14,1.0427538387477397
DE21,0.9861887183040381
DE22,0.977514573931694
DE23,1.2307884819805621
DE24,1.1393434206644695
DE25,1.272547004868587
DE26,1.0770263880491258
DE27,0.8610516246408224
DE30,0.9652759773390633
EL42,0.7507094889879227
LV00,1.1151433323820432
ME00,0.8331969061866402
MK00,0.6849561547239621
MT00,0.5918901960055033
NL11,1.2185218177735806
NL12,1.1171353818227847
EL64,0.8509402982890606
EL65,0.5947214315955838
ES11,0.8030539321092268
ES12,0.7872013810401162
ES13,0.6556693959981204
ES21,0.7468172668168942
ES22,0.6361286863063772
ES23,0.4820131072153648
ES24,0.40892304566999277
ES30,0.5308825296660264
IE05,1.0754572769006094
IE06,0.9713974605003993
IS00,1.3051721322039762
ITC3,0.6443293332787496
FI19,1.0809584504614274
FI1B,1.0955792158221205
FI1C,1.154482222845157
DEA1,1.1225280900796255
DEA2,1.0725459473828474
DEA3,1.0803224965929985
DEA4,1.013041169072191
DEA5,1.1980990573763848
DEB1,1.099924381573995
DEB2,1.182635951663057
DEB3,1.1086813991268476
DEC0,1.0509267464280128
DED2,0.8952761359512806
DED4,1.141507591653083
DED5,0.9080257008473078
DEE0,0.8930020139863094
DEF0,1.0488035070399444
DEG0,1.0221412032221755
DK01,1.175887648264567
DK02,1.1166192176441352
DK03,1.0299740160504978
DK04,1.0883954813083012
ES41,0.6245208993554116
ES42,0.4286632444088658
HU23,0.6551846541464329
HU31,0.6596220478415489
HU32,0.7247837079068025
HU33,0.8119454011321068
IE04,1.2693653414646784
EE00,1.0560332323114077
EL30,0.5494066506624222
EL41,0.7187671571969986
EL43,0.6482782091945409
EL51,0.6175584859525164
EL52,0.5185932045181593
FI20,1.361300420264403
FR10,0.9076772230366866
FRB0,0.9246723985609909
FRC1,0.9925495124422014
FRC2,1.1738825189570585
FRD1,0.9876345369432654
FRD2,0.9584338030378733
FRE1,1.0195642367005349
FRE2,1.0363508703807989
FRF1,1.1450196294734876
NL13,1.201250286400318
NL21,1.173336228231589
NL22,1.190081925690174
NL23,1.163883669177691
NL31,1.0916900346676508
NL32,1.1502428144216537
ITG2,0.6208444871008396
ITH1,0.6168698221445084
ITH2,0.5533346772193909
FRI3,0.9481894075870514
FRJ1,0.6207761547217766
FRJ2,0.7168359888407091
FRK1,0.885510312517484
FRK2,0.8732533908138672
FRL0,0.6557911354715803
FRM0,0.6927974743147691
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,0.6433576080948115
TR32,0.6258654685890568
TR33,0.6447596550608675
HR03,0.8307746841261784
HR02,0.820883542795976
HU11,0.9085111200809479
HU12,0.9190095521509647
HU21,0.832185988376538
HU22,0.6779773921395341
PT16,0.6690307716528575
PT17,0.5363359175622463
FRF2,1.1015610152855515
FRF3,1.0944937432805697
FRG0,0.9344376509388288
FRH0,1.0741086033483347
FRI1,0.8104784905910491
FRI2,0.9437085979928573
ITC4,0.5519463259726762
ITF1,0.632523285659651
ITF2,0.602097105855743
ITF3,0.7081590689718723
ITF4,0.5725656865785519
ITF5,0.6170787158111731
ITF6,0.7175253331661224
ITG1,0.5622704435139895
LT01,1.2115389441450437
LT02,1.157421180109183
LU00,1.2202328249812127
PL22,1.0322290581784077
PL41,1.062145739917954
PL42,1.1359514504671098
PT18,0.5303283393072585
PT20,0.0
PT30,0.0
RO11,0.9259503505059651
RO12,0.742274458737423
RO21,0.6293240132675108
RO22,0.46759161114071807
RO31,0.5145692812345389
RO32,0.5775387505690257
ITH3,0.5370078390198094
ITH4,0.5027873026827971
ITH5,0.5490917697548866
ITI1,0.612064485407124
ITI2,0.6524323911716541
ITI3,0.6427415742228428
ITI4,0.666608011101683
LI00,1.1167058378458024
FI1D,1.083453392982483
TR82,0.9603976028660933
TR83,0.8080908052623272
TR90,1.0229076948016882
TRA1,1.0807875316989208
TRA2,1.0503188868363698
PL43,1.0697855465734998
PL51,1.0932893297324577
PL52,0.8899086965868871
PL61,0.9935698894162973
PL62,1.0390335551152627
PL63,0.9947165796533227
PL71,1.0751043538252512
PL72,1.1082951623946429
PL81,1.0821361946208137
PL82,1.0650986427707332
PL84,0.8090746169288953
PL91,0.9347970128059387
PL92,0.9184761965026458
PT11,0.7107659674560031
PT15,0.3717104016936251
TRB1,1.1163357357184092
TRB2,1.1674013191035815
TRC1,0.7995717454701662
RS12,0.827585323403279
RS21,0.7175890457816422
RS22,0.7145361760320763
SE11,1.007098853836457
SE12,0.9856780068327983
NL33,1.0579486981034278
NL34,1.1247637232144674
NL41,1.0857662856578827
NL42,1.043201944231987
PL21,1.1052746867761016
UKM6,1.5320075571537017
TR22,0.7200036103526751
TRC2,0.8593455087393522
TRC3,0.8535466324537992
UKC1,0.9099294926439013
UKC2,1.099691929162613
UKD1,1.1351539929707846
UKD3,1.0741200409829617
UKD4,1.0758485754330953
UKD6,0.8848999756077925
UKD7,1.0328756329913935
UKE1,0.9334808859441962
UKE2,1.0890608131885529
UKE3,0.8572898144523303
RO41,0.52850056750079
RO42,0.8164593840638796
RS11,0.8614638028045495
TR41,0.7512019751260856
TR42,1.016688177237908
TR51,0.6724584494451327
TR52,0.6167693547904491
TR61,0.6103603636225065
TR62,0.5224445605916637
TR63,0.5923267025500536
TR71,0.671227007980148
TR72,0.8112642654838661
TR81,1.125539586941401
UKK1,0.8858410800496738
UKK2,0.9330533251166344
UKK3,1.1339624923964342
UKK4,1.052232871328791
UKL1,1.1863157451152802
UKL2,0.9697219256311655
UKM5,1.1921239987015724
UKM7,1.2905430123209953
UKM8,1.225712063908577
UKM9,1.1267884413401286
UKN0,1.0954292049010594
SE21,1.1563248684008915
SE22,0.953219415868322
SE23,1.1614430241286755
SE31,0.959324358900388
SE32,1.221256177606327
SE33,0.9900044811268648
SI03,0.6805953060587248
SI04,0.5884506965676943
SK01,0.6177836589515209
SK02,0.7234305990238984
SK03,0.761279571056366
SK04,0.7810419660061598
TR10,0.8235879607498646
TR21,0.633995631399254
UKE4,0.8791668432454268
UKF1,0.7199137936035792
UKF2,0.7165958513816197
UKF3,0.8204685784876347
UKG1,0.7060124966005484
UKG2,0.7633078080912431
UKG3,0.7855784366173404
UKH1,0.8565255920092265
UKH2,0.7885674561063448
UKH3,0.9228054001927376
UKI3,0.8166666666666667
UKI4,0.8166666666666667
UKI5,0.7601688876748085
UKI6,0.8835305333137512
UKI7,0.7667278389135996
UKJ1,0.800252073754867
UKJ2,1.0228820542494457
UKJ3,0.8985577652851741
UKJ4,1.0383290812107069
NO09,1.0062861348191896
NO0A,1.6529202409088612
NO0B,1.3806605741381646
HR05,0.599974411725998
HR06,0.6928013528386752
NO02,1.1049634621789057
NO06,1.0640414886708771
NO07,1.0575558697183927
NO08,0.9660450073579947
