nuts,February Extreme Precipitation Days (days) ensemble median - RCP4.5 - (2071 - 2100)
TR21,0.5981168931970994
UKE4,0.6919722981750965
UKF1,0.7569029704978069
UKF2,0.5414938331892093
UKF3,0.7842482530822357
UKG1,0.6184166297316551
UKG2,0.6696356074618441
UKG3,0.6110477452476819
UKH1,0.7268278802345906
UKH2,0.6002144824181285
UKH3,0.6729207888245583
UKI3,0.7
UKI4,0.7
UKI5,0.7002045501555715
UKI6,0.727489560842514
UKI7,0.6669725040594737
UKJ1,0.5901124524573486
UKJ2,0.6908932364146624
UKJ3,0.6987466089427471
UKJ4,0.7115622077137231
NO09,0.9448222103218238
NO0A,0.8094961134095987
NO0B,0.871651724477609
HR05,0.6559451083342235
HR06,0.710442903265357
NO02,0.771928022056818
NO06,0.8723968262473742
NO07,1.0050705351999827
NO08,0.7535478873799245
