nuts,May Extreme Precipitation Days (days) ensemble median - RCP4.5 - (2071 - 2100)
EL52,0.5264708548784256
FI20,0.3743945567558209
FR10,0.8164448040227096
FRB0,0.8089191942165296
FRC1,1.0420722294598819
FRC2,1.0696910829948527
FRD1,0.9759026116558484
FRD2,0.9909336034829418
FRE1,1.0458748015974249
FRE2,0.9509531777972976
FRF1,1.2322123064349095
NL13,0.6676287184158961
NL21,0.7947335918744405
NL22,0.976332983126243
NL23,0.7801729987064997
NL31,0.8356353853430066
NL32,0.5803093568732342
ITG2,0.35486269344886145
ITH1,1.1104758088787396
ITH2,1.0254236690700054
FRI3,0.7793660508158307
FRJ1,0.6870896315822999
FRJ2,0.8475696117218051
FRK1,1.0071511800090471
FRK2,0.8658548833181461
FRL0,0.5817327765127023
FRM0,0.4069481935352087
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,0.18113689764092367
TR32,0.27602581040312846
TR33,0.42530271500969924
HR03,0.6111085976163546
HR02,0.8155380221704642
HU11,0.7916864176591237
HU12,0.7897764194756747
HU21,0.8248276299486558
HU22,0.7397826614479224
PT16,0.49552494920790197
PT17,0.29431632285316783
FRF2,1.025755531021527
FRF3,1.0886421782275042
FRG0,0.7101646385022572
FRH0,0.7722934732834498
FRI1,0.792433264075468
FRI2,0.8545707359111735
ITC4,0.8353532798588276
ITF1,0.45386104956269263
ITF2,0.4003502814720074
ITF3,0.3696858981003364
ITF4,0.28077639285475015
ITF5,0.2964374005794525
ITF6,0.24699812835703294
ITG1,0.18903873702511192
LT01,1.065943504869938
LT02,0.8432006022582451
LU00,1.0784152512749037
PL22,1.0882528255383173
PL41,0.7388338003307581
PL42,0.8129873586197695
PT18,0.3081663928792945
PT20,0.0
PT30,0.0
RO11,1.1428999677300453
RO12,1.1562618424495061
RO21,0.9064205546996423
RO22,0.5939846156785885
RO31,0.7351935714483261
RO32,0.6700855195522308
ITH3,0.7755828718344371
ITH4,0.9257163780430953
ITH5,0.5518960625554125
ITI1,0.4914124960079789
ITI2,0.5841525925944249
ITI3,0.42735571873684725
ITI4,0.5107458466043074
LI00,1.333255006869634
FI1D,0.8346946696440379
TR82,0.8490946152557929
TR83,0.9475655045360327
TR90,1.2699696967999141
TRA1,1.015653209388256
TRA2,1.2320578177769979
PL43,0.7427483610808849
PL51,0.896003978823622
PL52,0.8614290783802668
PL61,0.7372088910390934
PL62,1.0274686152736345
PL63,0.8046420941750209
PL71,0.7449015157918135
PL72,0.9936702729069761
PL81,0.9638513328307974
PL82,1.03424393410484
PL84,1.0081159616510074
PL91,0.7513486467301845
PL92,0.8799441342375108
PT11,0.5671402612080176
PT15,0.17504820147795336
TRB1,0.5683633182197809
TRB2,0.5716945643226305
TRC1,0.3664821846410632
RS12,0.7907275098065535
RS21,0.9406472938756149
RS22,0.7612642203768094
SE11,0.5394160119195779
SE12,0.7386007408611477
NL33,0.8338788822293282
NL34,0.9590399584599903
NL41,1.0249106321217758
NL42,1.131018117070198
PL21,1.2033146814044033
UKM6,0.9880734224404607
TR22,0.32113306656745927
TRC2,0.23340543805222427
TRC3,0.18973852401333197
UKC1,0.6511291307707627
UKC2,0.764147957911094
UKD1,0.8889345668256283
UKD3,0.9741194819410642
UKD4,0.9171535193920135
UKD6,0.7698193761919226
UKD7,0.7294506079384259
UKE1,0.5552952262262504
UKE2,0.6675555493150439
UKE3,0.6514435403048993
RO41,0.8416901574780543
RO42,0.9494696373740832
RS11,0.8020242330219064
TR41,0.4765306210145354
TR42,0.6583926477779944
TR51,0.5313063776430984
TR52,0.4228576090186834
TR61,0.4055080205202103
TR62,0.5871714421237508
TR63,0.4622753470515211
TR71,0.5703082564597328
TR72,0.7529366498968254
TR81,0.7590621848901112
UKK1,0.6879281281892743
UKK2,0.7298097322384517
UKK3,0.7932814802974463
UKK4,0.7048542945335309
UKL1,0.8525449431190888
UKL2,0.8448708306998014
UKM5,0.7968513442824284
UKM7,1.0056864883750678
UKM8,0.9617599209149679
UKM9,0.9463362542291482
UKN0,1.0818422330277306
SE21,0.8867590794960658
SE22,0.848275804022948
SE23,0.771522056683898
SE31,0.8469450778017441
SE32,1.0472280035416286
SE33,0.9925304134686788
SI03,0.7511427459617456
SI04,0.8615388236939907
SK01,0.6493608552430358
SK02,0.8880345282455285
SK03,1.091519022227398
SK04,1.0081661492586136
TR10,0.4087636639763202
TR21,0.5043657805770636
UKE4,0.7941546293596426
UKF1,0.7134865892430147
UKF2,0.5830724922319254
UKF3,0.621817076082031
UKG1,0.6990440804511309
UKG2,0.7314430606861909
UKG3,0.7059660995999972
UKH1,0.5370211282745003
UKH2,0.4624910533428192
UKH3,0.46905154883861544
UKI3,0.5333333333333333
UKI4,0.5333333333333333
UKI5,0.5004038492838542
UKI6,0.6389343981941541
UKI7,0.5662996629873912
UKJ1,0.6377900087585052
UKJ2,0.6480216144273678
UKJ3,0.621436541651686
UKJ4,0.7280694153159857
NO09,0.8422514423107107
NO0A,1.1721604934760503
NO0B,0.6286486720045408
HR05,0.7723759184281032
HR06,0.7391777179514368
NO02,0.9644432762637735
NO06,1.4947907075441131
NO07,1.2694052239613873
NO08,0.8360714721182982
