nuts,May Extreme Precipitation Days (days) ensemble median - RCP8.5 - (2071 - 2100)
RO42,1.1049787444372972
RS11,0.7188276407619317
TR41,0.45549770826473834
TR42,0.48311549952874583
TR51,0.4443902395355205
TR52,0.38425703706840675
TR61,0.271136154110233
TR62,0.5194477422783772
TR63,0.4526744369931262
TR71,0.4091710123543938
TR72,0.702301380628099
TR81,0.6852618093291919
UKK1,0.9167324890350473
UKK2,0.8757896261910597
UKK3,0.9663866554697355
UKK4,0.8814363966385523
UKL1,1.0824037604033947
UKL2,1.059368453055088
UKM5,1.04235582133489
UKM7,1.0860501198098063
UKM8,1.0813562115033468
UKM9,0.9815047539770603
UKN0,1.2785533089190722
SE21,1.2941414626936119
SE22,1.2405628498643637
SE23,1.16787212540706
SE31,1.1309628682831923
SE32,1.4911466191212337
SE33,1.2231826429565749
SI03,0.9816109739115526
SI04,0.9850736374656359
SK01,0.8181839719414711
SK02,1.1589527167379856
SK03,1.325897401571274
SK04,1.2745105790595213
TR10,0.31346836077670254
TR21,0.31540900431573393
UKE4,0.9876068020860355
UKF1,0.9488711095104615
UKF2,0.8530335010339817
UKF3,0.9416409478123698
UKG1,0.8615415354569753
UKG2,1.0929204526046912
UKG3,0.9331435720125835
UKH1,0.8716657508164645
UKH2,0.9756723254919052
UKH3,1.0304927112800735
UKI3,1.25
UKI4,1.25
UKI5,1.060425877571106
UKI6,1.1610352699955304
UKI7,1.0671560029188791
UKJ1,1.0018798881049813
UKJ2,0.8677462659776211
UKJ3,0.8859448604285717
UKJ4,0.8082800020774206
NO09,1.1060360391934714
NO0A,1.3574773162603377
NO0B,1.2858258500695228
HR05,0.8666916231314341
HR06,0.8388249774773916
NO02,1.1980850289265315
NO06,1.7128852834304173
NO07,1.5849649332463742
NO08,1.1348015176753203
