nuts,February Extreme Precipitation Days (days) ensemble median - RCP8.5 - (2071 - 2100)
DE50,0.9692085183092526
DE60,0.9112210561831792
DE71,0.9179638266297323
DE72,0.9012708351016044
DE73,0.9074611236651738
DE80,1.08260692084829
DE91,0.9930779910806952
BG41,0.7995158241440853
BG42,0.5252330097059409
CH01,0.9886429473757744
AT32,1.0508864297221103
AT33,0.8283147261167566
AT34,0.7649489234068564
BE10,1.2332439253727594
BE23,1.18732084830602
BE24,1.2137175229688486
BE25,1.0959573837618033
BE31,1.133266837398211
BE32,0.9692730949570735
BE33,1.128435376783212
BE34,1.0304483654427117
BE35,1.0225448644409576
BG31,0.661957674100995
BG32,0.6356062744433681
BG33,0.5633252821862698
BG34,0.5766521619054777
DE92,0.9794964657475551
DE93,0.9842207301408052
DE94,1.0716761163125434
CZ07,1.1540879972279072
CZ08,1.2412168964743615
AL01,0.9970033104930606
AL02,0.9055097743868827
AL03,0.8939861260354519
AT11,0.9435680758208036
AT12,1.131403482829531
AT13,0.883252211411794
AT21,0.887816588083903
AT22,1.0062268356482187
AT31,1.0991970097025237
DK05,1.0186482065224223
BE21,1.1884491582711538
BE22,1.1441806137561799
ES43,0.5163322626923521
ES51,0.5895974320758667
ES52,0.3335023687531551
ES53,0.4491678311907012
ES61,0.4670291051113357
ES62,0.29541688424845536
ES63,0.45560232798258465
ES64,0.36666666666666664
CH02,1.1511074288437764
CH03,1.2136400625109673
CH04,1.078435485384294
CH05,0.8966789466461965
CH06,0.9818842003742854
CH07,1.095717147241036
CY00,0.3280358466094938
CZ01,1.0282209254801273
CZ02,0.8549429256735104
CZ03,0.9397510778158903
CZ04,0.90136653390424
CZ05,0.9941083607745582
CZ06,1.0389554682498177
DE40,0.9658363098899524
EL53,0.7848028851052126
EL54,0.7874705428878467
EL61,0.7657599228123824
EL62,0.6955818042159081
EL63,0.7343617894376318
ES70,0.08325180212656656
ITC1,0.7627931492669242
ITC2,0.8869992579023044
DE11,0.9783941264574726
DE12,0.8166794730971257
DE13,1.072679413855076
DE14,1.0521422162652017
DE21,0.9249700443553073
DE22,0.9327673370596664
DE23,0.9205757971232136
DE24,0.8657779427694863
DE25,0.8958940871059895
DE26,0.6870286767681439
DE27,1.0100709915693318
DE30,0.8788111155231794
EL42,0.551668935588428
LV00,1.0662073249618211
ME00,0.9822659600526095
MK00,0.771920297028763
MT00,0.5355452410876751
NL11,1.2221768274903297
NL12,1.123233214765787
EL64,0.5925362192094326
EL65,0.5085772392029564
ES11,0.9991618759309252
ES12,0.861618266813457
ES13,0.7685351031521956
ES21,0.8597256386031707
ES22,0.7607562240213156
ES23,0.9321483322729667
ES24,0.579022539096574
ES30,0.5351118086526792
IE05,1.0030188957628394
IE06,0.9662101944642407
IS00,1.24279789129893
ITC3,0.6469356991084558
FI19,0.9286404478138891
FI1B,0.8949258044362068
FI1C,0.9448427612582843
DEA1,1.0060299341877301
DEA2,1.1570195921793067
DEA3,1.045717138548692
DEA4,0.9506288217059498
DEA5,1.000290274106223
DEB1,1.0714052990078926
DEB2,1.0652497970898236
DEB3,1.0011975118624312
DEC0,0.9760887049909296
DED2,1.0360204507907231
DED4,0.9975518724270935
DED5,1.0403173538545767
DEE0,1.028636921942234
DEF0,0.9643971644341945
DEG0,0.9353210705022017
DK01,1.0170981625715891
DK02,0.9492996123308937
DK03,0.8929087635750572
DK04,0.9356799049238707
ES41,0.7532241441930334
ES42,0.5050271161521475
HU23,1.1770144468173385
HU31,1.001338230073452
HU32,0.9899112175529202
HU33,1.0249143975476425
IE04,1.1842593185603618
EE00,0.8917054161429405
EL30,0.37353271194573107
EL41,0.5441910620778799
EL43,0.46631289795041087
EL51,0.5049262455975015
EL52,0.5513100385045012
FI20,1.0899551915625731
FR10,0.8229757681488991
FRB0,0.9560077682137489
FRC1,1.263835950816671
FRC2,1.2497649694482484
FRD1,0.8815040061516421
FRD2,0.8094464429343741
FRE1,1.0380690459161996
FRE2,0.8633458406974872
FRF1,1.1679458846648534
NL13,0.8749914467334747
NL21,0.8704741043349107
NL22,0.9608809682230155
NL23,1.010343813896179
NL31,1.1081463267405829
NL32,1.2190022966159242
ITG2,0.4755871762211124
ITH1,0.9006473866516146
ITH2,0.7612380693356197
FRI3,1.0072525176530083
FRJ1,0.6910189061558673
FRJ2,0.783271952966849
FRK1,1.1034907877445221
FRK2,0.990997409572204
FRL0,0.7156982014753989
FRM0,0.6641660095502933
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,0.6954171222945055
TR32,0.5367887714256843
TR33,0.6773245970718562
HR03,0.938246063888073
HR02,1.050724903990825
HU11,1.0245456536610922
HU12,1.0425812005996704
HU21,1.2023092940449716
HU22,0.9721904714902242
PT16,0.6736453567342512
PT17,0.5777033458153407
FRF2,1.0815321772262967
FRF3,1.0276292343142217
FRG0,0.9256378060827652
FRH0,0.908329616832946
FRI1,0.9117064484084646
FRI2,1.01633369003733
ITC4,0.7829694856268664
ITF1,0.6167559966444969
ITF2,0.6922214129318793
ITF3,0.7906110727538666
ITF4,0.6282745808362961
ITF5,0.7166749437650045
ITF6,0.6959204195688168
ITG1,0.528670727647841
LT01,1.3728850672021509
LT02,1.2703332644084404
LU00,1.1399742486576239
PL22,1.1429020829241852
PL41,1.0476662449538707
PL42,0.9840303516015411
PT18,0.5328598676870266
PT20,0.0
PT30,0.0
RO11,1.1321709355339409
RO12,1.0012679086377223
RO21,0.846847315505147
RO22,0.6437046293105031
RO31,0.7241932458554705
RO32,0.6931902396182219
ITH3,0.7212351872275273
ITH4,0.8266962384184201
ITH5,0.612383028306067
ITI1,0.8210574386020502
ITI2,0.7638166395326456
ITI3,0.6313507654038923
ITI4,0.8603697730849187
LI00,0.8166275044282277
FI1D,0.8860532328486442
TR82,0.9524468384683132
TR83,0.9462532849450197
TR90,1.1513186539212863
TRA1,1.1032824236257324
TRA2,1.0994897852341334
PL43,0.9440359488129616
PL51,1.1150002900511027
PL52,1.1163466057429712
PL61,1.1438242681324482
PL62,1.228971483403196
PL63,1.0312014789010087
PL71,1.0823221237495029
PL72,1.1332221133634448
PL81,1.3183946955416883
PL82,1.4361055043836435
PL84,1.5139178168028593
PL91,1.0320827518900235
PL92,1.1352439145247142
PT11,0.8346945561468602
PT15,0.4172010002978917
TRB1,0.8750145457684994
TRB2,0.9497462357083957
TRC1,0.49919202929983536
RS12,0.9583634596703381
RS21,1.047873148911943
RS22,0.9883452423537771
SE11,0.933917794500788
SE12,0.9272025908033054
NL33,1.0840654010574022
NL34,1.1227927899786405
NL41,1.0888403285294772
NL42,1.094900302340587
PL21,1.3063347829239709
UKM6,1.1618923974533877
TR22,0.7986837198957801
TRC2,0.5991515350261969
TRC3,0.6108407420416673
UKC1,1.0380025306450469
UKC2,1.0904289263167553
UKD1,0.8818973963459332
UKD3,0.8930220883981935
UKD4,0.8948049139359902
UKD6,1.0536920929263378
UKD7,1.06912303587486
UKE1,0.976307103144271
UKE2,1.0277003752333778
UKE3,1.0062634199857712
RO41,0.86340780214717
RO42,1.032429091054304
RS11,0.8978394627571106
TR41,0.8835306987808696
TR42,1.008257736886541
TR51,0.732894445117563
TR52,0.6024558627977967
TR61,0.5139268356974104
TR62,0.5140555917595824
TR63,0.6341559725946614
TR71,0.8342969051030066
TR72,1.001040817797184
TR81,1.2050994634628296
UKK1,0.8619056654473146
UKK2,0.95500296925505
UKK3,1.09399154050083
UKK4,1.0104329735040665
UKL1,0.9766512771270105
UKL2,0.9160431419852478
UKM5,1.1193983400506633
UKM7,1.0282059190794826
UKM8,1.000415070851644
UKM9,1.0860806749512752
UKN0,1.1116113121310869
SE21,1.0559772664060196
SE22,0.9964705064635853
SE23,0.8416307579105099
SE31,0.9395031484464804
SE32,0.9796578298012416
SE33,0.973851595322291
SI03,0.9109928701693814
SI04,0.8883885772277912
SK01,1.133481062700351
SK02,1.2383360986908276
SK03,1.0483155824244021
SK04,1.0834373404582343
TR10,0.9747787802169721
TR21,0.6158174662540357
UKE4,1.1067991448300225
UKF1,1.0508145491282146
UKF2,0.9814071612698692
UKF3,0.9409502312541008
UKG1,0.8970540289221138
UKG2,0.9959984814127286
UKG3,0.9720643401145935
UKH1,1.1454309565680367
UKH2,0.9699502845605215
UKH3,0.9977836629440044
UKI3,0.8571428571428571
UKI4,0.8571428571428571
UKI5,0.8864170253276825
UKI6,0.7888282055656115
UKI7,0.9109480023384094
UKJ1,0.8863850712776185
UKJ2,0.8892335699250301
UKJ3,0.9681844552015436
UKJ4,0.7785376381129027
NO09,1.1436735972248275
NO0A,1.037680536136031
NO0B,1.328348275522391
HR05,0.9556717654069264
HR06,0.8868794395277898
NO02,1.0568565888951222
NO06,1.1933927598098915
NO07,1.1383934406370952
NO08,1.0106960670251786
