nuts,March Extreme Precipitation Days (days) ensemble median - RCP8.5 - (2041 - 2070)
DEA4,0.7331066861748695
DEA5,0.764003637060523
DEB1,0.85443338782837
DEB2,0.8457321181893349
DEB3,0.9495641576747099
DEC0,0.9381624517341455
DED2,0.852386495222648
DED4,0.9690556444227696
DED5,0.8498520116011302
DEE0,0.8035393118237456
DEF0,0.7875837199389935
DEG0,0.8242295316730937
DK01,0.826315517971913
DK02,0.7414490121727189
DK03,0.7074269843598207
DK04,0.7067700947324435
ES41,0.6554328450312217
ES42,0.4974622435712566
HU23,0.6839536235357324
HU31,0.6213107989480098
HU32,0.6181295771772662
HU33,0.6687512449299295
IE04,1.0627146884488563
EE00,0.8007597315435608
EL30,0.35390485686560474
EL41,0.40181172055502734
EL43,0.43442453257739544
EL51,0.6139247472087542
EL52,0.6220000922679901
FI20,0.5318533239265283
FR10,0.835161013652881
FRB0,0.8782343690283596
FRC1,0.8924638683597247
FRC2,0.9122074915717046
FRD1,0.8497147047271331
FRD2,0.8960740476846695
FRE1,0.8305853652457397
FRE2,0.8818144568552574
FRF1,0.9196218041082224
NL13,0.9088580538829167
NL21,0.7960810974240303
NL22,0.6823364456494649
NL23,0.7842362600068251
NL31,0.7708917647600174
NL32,0.7641072876751422
ITG2,0.5567386640856663
ITH1,0.81690762018164
ITH2,0.7326611404617628
FRI3,0.7590170293115079
FRJ1,0.6297397858773669
FRJ2,0.8276409601171811
FRK1,0.872408947100242
FRK2,0.8982122420022886
FRL0,0.5686369971372187
FRM0,0.5283641076336304
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,0.4137119655186931
TR32,0.4718075416671733
TR33,0.5009656582648555
HR03,0.7060828607529401
HR02,0.8452186247954766
HU11,0.6084321022033692
HU12,0.623355685795347
HU21,0.6256083133320014
HU22,0.6147656938682
PT16,0.5307075093189876
PT17,0.4554940233627955
FRF2,0.8637941472853223
FRF3,0.8701744716614485
FRG0,0.8158789174010356
FRH0,0.8810868193705876
FRI1,0.7600523614014189
FRI2,0.8307358454912901
ITC4,0.6920239515913029
ITF1,0.6667258463799953
ITF2,0.6232214630891879
ITF3,0.6248029415806134
ITF4,0.6522201156864563
ITF5,0.6615570073326429
ITF6,0.592589446157217
ITG1,0.49600881319493056
LT01,0.9066368136554956
LT02,0.9699761264026165
LU00,0.8078346925477187
PL22,0.9097382075463732
PL41,0.8191960658878088
PL42,0.8127904822429021
PT18,0.36181913428008555
PT20,0.0
PT30,0.0
RO11,0.8220849833140771
RO12,0.9627951181183259
RO21,0.8971200396617254
RO22,0.6784284657488266
RO31,0.7018475922135016
RO32,0.7562520784636338
ITH3,0.6697729453444481
ITH4,0.7974947400391101
ITH5,0.6298526540709039
ITI1,0.6919316514084737
ITI2,0.6170394043127696
ITI3,0.6144753539313873
ITI4,0.6740609475101034
LI00,0.8503524800141652
FI1D,0.808810367435217
TR82,0.9034880774716536
TR83,0.8613645280400912
TR90,0.9605092912912369
TRA1,0.8994072248538335
TRA2,1.0333333224058152
PL43,0.8503656801457207
PL51,0.907220168163379
PL52,0.9848392763485511
PL61,0.80819010262688
PL62,0.8936854471762975
PL63,0.8425949803243081
PL71,0.9433452099561691
PL72,0.9011407282203436
PL81,0.8563609139683346
PL82,0.8035819874455531
PL84,0.8299122412999471
PL91,0.8407748950024446
PL92,0.9332166992127895
PT11,0.6400310216471553
PT15,0.32167410167555016
TRB1,0.6900485532358289
TRB2,0.9389090582728385
TRC1,0.4979149774337808
RS12,0.7896328363567591
RS21,0.9033582214266062
RS22,0.8475102144914369
SE11,0.6842952265714606
SE12,0.7634791808202863
NL33,0.784313112248977
NL34,0.8501220343013605
NL41,0.8013461891561746
NL42,0.8642412493626277
PL21,0.9157418734704454
UKM6,1.0753794878721237
TR22,0.5053552662022411
TRC2,0.5454099402142067
TRC3,0.6086337593694527
UKC1,1.06861046453317
UKC2,0.9707675370077292
UKD1,0.980833883335193
UKD3,0.9336866860588392
UKD4,0.9616834898789723
UKD6,0.896813806394736
UKD7,0.9001087442040443
UKE1,0.8784479439258576
UKE2,0.8984978665908178
UKE3,0.9426388807594777
RO41,0.7571283262223005
RO42,0.9332174369444449
RS11,0.8053036627670129
TR41,0.6672660098100702
TR42,0.8889335831006367
TR51,0.5747793419907491
TR52,0.4637802547775209
TR61,0.48249795362353326
TR62,0.5374608455225826
TR63,0.6740812348822752
TR71,0.6433936357498169
TR72,0.7937834524859985
TR81,0.976300593217214
UKK1,0.7153571091592312
UKK2,0.7198854558169842
UKK3,0.8908355012536049
UKK4,0.8123626930018266
UKL1,0.9659683297077815
UKL2,0.824049711227417
UKM5,1.0788464633127053
UKM7,1.0916577310611804
UKM8,1.013691080113252
UKM9,1.0329057584206263
UKN0,1.0244762289027374
SE21,0.8142805031811198
SE22,0.7302403548111518
SE23,0.7530210874974728
SE31,0.9733155498902003
SE32,0.8589839277323336
SE33,0.8230874452739954
SI03,0.8123558619990945
SI04,0.7558470377077658
SK01,0.7691367087264855
SK02,0.8111444619794687
SK03,0.8252104203527172
SK04,0.7204333466788133
TR10,0.578012224038442
TR21,0.5902908779680729
UKE4,0.8952382698655128
UKF1,0.8578091685970625
UKF2,0.7602196358144283
UKF3,0.8278344004104535
UKG1,0.7538558686772983
UKG2,0.8759444581965605
UKG3,0.7176781569917997
UKH1,0.7571339912712574
UKH2,0.829171168555816
UKH3,0.9921804000933965
UKI3,1.2333333333333334
UKI4,1.2333333333333334
UKI5,1.133039627969265
UKI6,0.976958637436231
UKI7,0.9439754943052928
UKJ1,0.7600274001558621
UKJ2,0.9048375859856606
UKJ3,0.8793962646275759
UKJ4,0.958450511097908
NO09,0.987859151015679
NO0A,1.0458760554591815
NO0B,1.1551945398251215
HR05,0.7229112456242244
HR06,0.7889012382676204
NO02,0.9914864684144656
NO06,0.978023784669737
NO07,1.003723705559969
NO08,0.8478007992108663
