nuts,January Extreme Precipitation Days (days) ensemble median - RCP4.5 - (2071 - 2100)
TRB2,0.8834723855058352
TRC1,0.5741723316854664
RS12,0.7171225343520443
RS21,0.7951526006683707
RS22,0.7296573859949906
SE11,0.9335112822552522
SE12,0.7485665688912074
NL33,0.7512773916125297
NL34,0.8277222308019797
NL41,0.7971087863047918
NL42,0.8468015551567077
PL21,1.0850716202830275
UKM6,1.3358049988746643
TR22,0.6693018402904272
TRC2,0.5693232891770701
TRC3,0.4466854766011238
UKC1,0.9690346690515678
UKC2,0.9696281944712003
UKD1,1.1400325221319993
UKD3,0.8647697410945382
UKD4,1.0290601763874292
UKD6,0.915293870617946
UKD7,1.0183081321418286
UKE1,0.857829449698329
UKE2,1.0151023303469022
UKE3,0.863725965221723
RO41,0.5601187808372613
RO42,0.759273263439536
RS11,0.781866863121589
TR41,0.7400223805258671
TR42,0.9711266038318475
TR51,0.7306903426845869
TR52,0.5855145663954318
TR61,0.5002835354035986
TR62,0.5497619139030576
TR63,0.637421088727812
TR71,0.7097337450832129
TR72,0.806536867407461
TR81,1.0874722585082055
UKK1,1.0721652217209339
UKK2,1.1503513394189733
UKK3,1.170388089625963
UKK4,1.0607303544878959
UKL1,1.1591700461160923
UKL2,1.0191745306054751
UKM5,1.250596226255099
UKM7,1.0754724582036337
UKM8,1.3155918250481287
UKM9,1.161881521778802
UKN0,1.136302974075079
SE21,0.9128684449320038
SE22,0.9993781602631012
SE23,0.8587360888098677
SE31,1.0029815683762233
SE32,1.0424029782880098
SE33,0.9079062794645627
SI03,0.7774889429410299
SI04,0.7840526161094507
SK01,0.703481059273084
SK02,0.8455723688627282
SK03,0.9959668918202321
SK04,0.8648590013384819
TR10,0.8616541062792142
TR21,0.533578178472817
UKE4,1.048107252518336
UKF1,0.8536834664908903
UKF2,0.8116347541411718
UKF3,0.8307412010927995
UKG1,0.9276392098516226
UKG2,1.1286659645182746
UKG3,0.9939457742231232
UKH1,0.9055849105119705
UKH2,0.7327637041608492
UKH3,0.9060701658328374
UKI3,1.0
UKI4,1.0
UKI5,0.8868575826287269
UKI6,1.083788410361324
UKI7,0.8557798355817795
UKJ1,0.8561508291711409
UKJ2,1.0583992517242828
UKJ3,1.0899597056210042
UKJ4,1.0845482731858889
NO09,1.298896423727274
NO0A,1.0854392974016567
NO0B,1.1670872191588084
HR05,0.977836141983668
HR06,0.7757614970207214
NO02,1.0787362312277158
NO06,1.0422331248720487
NO07,0.8893513088425
NO08,1.0588034842163325
