nuts,March Extreme Precipitation Days (days) ensemble median - RCP4.5 - (2071 - 2100)
DEE0,0.8640539672757898
DEF0,0.7496479949603478
DEG0,1.0044617583975195
DK01,0.7775412149727344
DK02,0.7704821293552716
DK03,0.7488340941568216
DK04,0.7144222142795722
ES41,0.5862748386959235
ES42,0.39442417084549863
HU23,0.6149482663720847
HU31,0.6018096449385796
HU32,0.6373976450413465
HU33,0.7410545390099287
IE04,0.9860758384068807
EE00,0.8522774954636891
EL30,0.37502381453911465
EL41,0.4353020099302133
EL43,0.3163200286527475
EL51,0.5904880010212461
EL52,0.5704306597510974
FI20,0.5727209653705359
FR10,0.9464983783041437
FRB0,0.8910286838809649
FRC1,0.8446371017644803
FRC2,0.965117860895892
FRD1,0.8530142806470394
FRD2,0.8908958745499452
FRE1,0.8824383750557899
FRE2,0.9642513557026784
FRF1,0.9438221880545219
NL13,0.8031551644206048
NL21,0.8432949323739324
NL22,0.8820401403520789
NL23,0.8764204223241124
NL31,0.8660964731659208
NL32,0.9218439064919949
ITG2,0.4798025634760658
ITH1,0.9098399588217337
ITH2,0.7358933781584104
FRI3,0.772300538358589
FRJ1,0.5078497956196467
FRJ2,0.7038336930175623
FRK1,0.7415518164634705
FRK2,0.6313634293774764
FRL0,0.37141923112794756
FRM0,0.544635642816623
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,0.5525220105690616
TR32,0.48022118263567487
TR33,0.5838538356125355
HR03,0.6894067736963431
HR02,0.7080882153163354
HU11,0.6084716071685156
HU12,0.7390116753854922
HU21,0.6642123424758514
HU22,0.7120901955912511
PT16,0.4542747384558121
PT17,0.2974358903865019
FRF2,0.9359283119440078
FRF3,1.0316760990147789
FRG0,0.7406798942635456
FRH0,0.8997415568990011
FRI1,0.8015898451209068
FRI2,0.9062638169775407
ITC4,0.4929823030717671
ITF1,0.6625176088884472
ITF2,0.6334318233033022
ITF3,0.7177371917292475
ITF4,0.506523281428963
ITF5,0.6430239158372084
ITF6,0.5874303079520663
ITG1,0.40654006686859895
LT01,1.004841075837612
LT02,1.0609527352576456
LU00,0.8335852501293023
PL22,1.0299426149576902
PL41,0.8799243373796344
PL42,0.7985990751534701
PT18,0.3113184360787272
PT20,0.0
PT30,0.0
RO11,0.8056641939406594
RO12,1.079197679211696
RO21,0.9339921255285542
RO22,0.7311628654599189
RO31,0.743146530042092
RO32,0.5675821612278621
ITH3,0.6633548472076655
ITH4,0.7689076455930869
ITH5,0.527339472870032
ITI1,0.582070759187142
ITI2,0.7459778935958942
ITI3,0.5682690997918447
ITI4,0.5807584638396899
LI00,0.8330200244983037
FI1D,0.8278811210766435
TR82,0.9375994950532913
TR83,0.896885862449805
TR90,1.1240926598509153
TRA1,0.952994593170782
TRA2,1.0659013489882152
PL43,0.8708285160362721
PL51,1.034840288820366
PL52,0.929757278598845
PL61,1.0013954474280278
PL62,0.8715587168931961
PL63,0.913354271153609
PL71,0.9474052717288335
PL72,0.935305239384373
PL81,1.0533068990334868
PL82,1.1244600902178459
PL84,1.092705079416434
PL91,0.8409887199600538
PL92,0.9444733423491319
PT11,0.5809159995367129
PT15,0.3196136423253587
TRB1,0.9222640936573346
TRB2,0.9336856245994568
TRC1,0.6290348666454
RS12,0.8107578980425993
RS21,0.8830911268790563
RS22,0.8008783478289843
SE11,0.7740679739043117
SE12,0.8879892153044542
NL33,0.9709322532018025
NL34,1.0418875460823378
NL41,0.9463483604292074
NL42,0.9130978632186141
PL21,0.9869325746382985
UKM6,1.1142880182181085
TR22,0.6375830841561159
TRC2,0.5882226910752555
TRC3,0.4771401145096336
UKC1,1.0259018034807272
UKC2,0.9290555680968932
UKD1,0.9074725335729974
UKD3,0.9581325918968234
UKD4,0.8465610964755926
UKD6,1.0089221494893232
UKD7,1.0225274197757244
UKE1,0.8638305032093611
UKE2,0.9282576298075063
UKE3,0.9575405031442642
RO41,0.722137800604105
RO42,0.9613911812504132
RS11,0.8020347420658384
TR41,0.8163694646209478
TR42,0.9694976987583297
TR51,0.7400893441268376
TR52,0.5563451631127724
TR61,0.5381561723604266
TR62,0.5510096058559915
TR63,0.797391590103507
TR71,0.7287610764304797
TR72,0.9317779229953885
TR81,0.9272009222457807
UKK1,0.693755887572964
UKK2,0.6940054970482985
UKK3,0.798905949906579
UKK4,0.7211097787533488
UKL1,0.8874176772577422
UKL2,0.8081698811923465
UKM5,0.9976600299278895
UKM7,0.9001878244181474
UKM8,0.7542530053428241
UKM9,0.909901203188513
UKN0,0.9639308144648869
SE21,0.7390486605997596
SE22,0.755173317839702
SE23,0.7978300499419372
SE31,0.9212749996532996
SE32,0.8163422035674254
SE33,0.8605996686965227
SI03,0.6510741143176954
SI04,0.771082400282224
SK01,0.7464440582054002
SK02,0.8128532847389579
SK03,0.8646999439845483
SK04,0.8151479139924049
TR10,0.6695957486828168
TR21,0.6515895462195788
UKE4,0.9188036451737086
UKF1,0.923163407544295
UKF2,0.7761141841610273
UKF3,0.9455956886212031
UKG1,0.6959036213478872
UKG2,0.8276703285674254
UKG3,0.6785715445876122
UKH1,0.8370077837879459
UKH2,0.8753637003401915
UKH3,0.8303014614752361
UKI3,0.9166666666666666
UKI4,0.9166666666666666
UKI5,0.8204111963510513
UKI6,0.7169548809528351
UKI7,0.689419013261795
UKJ1,0.7446220566829046
UKJ2,0.7414397791028022
UKJ3,0.7446697725603978
UKJ4,0.7205425830824035
NO09,0.8530620418488979
NO0A,0.9378062485406796
NO0B,1.0766367807984352
HR05,0.6720271795988083
HR06,0.6614215552185972
NO02,0.8719203770160675
NO06,0.9456404379258553
NO07,1.0433896839618684
NO08,0.7469112040475011
