nuts,August Extreme Precipitation Days (days) ensemble median - RCP8.5 - (2011 - 2040)
ITI3,0.4276755883047978
ITI4,0.25084052501867216
LI00,1.116862486799558
FI1D,0.9127908368905385
TR82,0.29501615980019175
TR83,0.2797353757234911
TR90,0.7351147631804148
TRA1,0.3618370126311978
TRA2,0.7154549300670624
PL43,0.7734324429184198
PL51,0.8013066647884747
PL52,0.8247835480297605
PL61,0.6503079295158386
PL62,0.6923750689874093
PL63,0.843806296090285
PL71,0.7605391258994738
PL72,0.79912844200929
PL81,0.6608045099924008
PL82,0.747038554896911
PL84,0.6411476208207508
PL91,0.7569747675210238
PL92,0.7118259596948823
PT11,0.1854274641101559
PT15,0.048270134379466374
TRB1,0.07489084117114544
TRB2,0.1053987979888916
TRC1,0.07082761290172736
RS12,0.5317955140024424
RS21,0.5353340135887266
RS22,0.40539822469775877
SE11,0.6200605406115453
SE12,0.9219546772539615
NL33,0.7706351744631926
NL34,0.6284676340719064
NL41,0.7260536901652813
NL42,0.674069432169199
PL21,0.8889319446558753
UKM6,1.0228752732276916
TR22,0.10081633913020292
TRC2,0.032190174174805485
TRC3,0.0422014020383358
UKC1,0.730677779763937
UKC2,0.7844921673337618
UKD1,0.9078848493595918
UKD3,0.9302747758726279
UKD4,0.8632503611346086
UKD6,0.8815548275907834
UKD7,0.8169796856741111
UKE1,0.5885464103271564
UKE2,0.6887032243112723
UKE3,0.5940290848414104
RO41,0.5783731679742535
RO42,0.7365861841787894
RS11,0.5311837946375211
TR41,0.12248434352998933
TR42,0.3210866518318653
TR51,0.11052186094845334
TR52,0.06968039140726129
TR61,0.1427075924972693
TR62,0.2021482257793347
TR63,0.1403020108739535
TR71,0.06946407053619623
TR72,0.14404659777258833
TR81,0.5546250998973846
UKK1,0.707234850525856
UKK2,0.7183602469662825
UKK3,0.6826611991971732
UKK4,0.7874189232786496
UKL1,0.7171772018074989
UKL2,0.7440185329566399
UKM5,0.8366016450027625
UKM7,1.0181295206149419
UKM8,0.9804183339079221
UKM9,0.9973057438929875
UKN0,0.9578924094637234
SE21,0.8261293282111486
SE22,0.8615684367095431
SE23,1.0004655455549558
SE31,0.8764218918358286
SE32,0.8851741110285123
SE33,0.9433012823263804
SI03,0.5777427725493908
SI04,0.6742798686027527
SK01,0.6179461201032003
SK02,0.5819727302839358
SK03,0.6853875178222855
SK04,0.7447860043495893
TR10,0.1497097252557675
TR21,0.1524459678058823
UKE4,0.7740996537109216
UKF1,0.6749899218479792
UKF2,0.6565576367080211
UKF3,0.6535754817227523
UKG1,0.717844299475352
UKG2,0.69025827323397
UKG3,0.6943502416213353
UKH1,0.6146857522428035
UKH2,0.7410231411457062
UKH3,0.6188552036881447
UKI3,0.8
UKI4,0.8
UKI5,0.7802863801519077
UKI6,0.6726924772063891
UKI7,0.8447706669569015
UKJ1,0.6992213847736518
UKJ2,0.5636394776403904
UKJ3,0.6787883564829826
UKJ4,0.5878837339580059
NO09,0.7894561354070901
NO0A,1.0930960069100062
NO0B,0.6377776662508646
HR05,0.45011203189690907
HR06,0.5680193107575178
NO02,0.9464538638790448
NO06,1.1877716446916262
NO07,1.0420593656599522
NO08,0.8284790409728885
