nuts,June Extreme Precipitation Days (days) ensemble median - RCP8.5 - (2071 - 2100)
ES22,0.4477929644907514
ES23,0.3977989014238119
ES24,0.2778430590095619
ES30,0.13907934054732324
IE05,0.7704266297941407
IE06,0.7954275942097108
IS00,0.9430787030543233
ITC3,0.48878882260158146
FI19,1.1123593717813491
FI1B,1.0587334697445234
FI1C,1.0189686904350916
DEA1,0.9322673467298349
DEA2,1.0372819806138673
DEA3,1.036386791119973
DEA4,1.3243823756774267
DEA5,1.200322386994958
DEB1,1.0142516673232118
DEB2,0.9690856588383515
DEB3,0.9677542007661292
DEC0,1.0059288955692733
DED2,1.117786284784476
DED4,1.142663848400116
DED5,0.8974213461081187
DEE0,1.0130094520747661
DEF0,1.17877383629481
DEG0,1.1174238450825213
DK01,1.0252665360768636
DK02,0.9995720791320006
DK03,1.2162800656010708
DK04,1.1459405263264975
ES41,0.2833491469422976
ES42,0.21686411903550226
HU23,1.0065250943104427
HU31,1.0055930520718297
HU32,0.8960489397868514
HU33,0.8337544384102027
IE04,1.1286713431278865
EE00,1.2187965024455354
EL30,0.058120091179651875
EL41,0.10010219439864158
EL43,0.05663245456914107
EL51,0.3764067905601756
EL52,0.32348808938903467
FI20,0.5799552259345849
FR10,0.7715844354902704
FRB0,0.6750133611261845
FRC1,0.8824080196519692
FRC2,1.2128955833613873
FRD1,0.6014754503965378
FRD2,0.6796194744606813
FRE1,0.7520959589630365
FRE2,0.7942727046708266
FRF1,1.3502393489969629
NL13,1.1807313938935597
NL21,0.9900913193821907
NL22,1.062105886762341
NL23,0.9402230968077977
NL31,0.9452138731877009
NL32,0.9890607749422391
ITG2,0.14718919872705424
ITH1,1.3799282014369965
ITH2,1.2234854903072119
FRI3,0.5271152548181514
FRJ1,0.3596384475628535
FRJ2,0.5112402862248321
FRK1,0.5920912312964598
FRK2,0.726714172710975
FRL0,0.3920627492169539
FRM0,0.25453726164996626
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,0.12705869022756816
TR32,0.15873436784992614
TR33,0.2678712958159546
HR03,0.5577894585606243
HR02,0.8387815061335763
HU11,0.9334518551826477
HU12,0.8767483174800873
HU21,0.8851955369114876
HU22,0.9495170452942451
PT16,0.08495235269268354
PT17,0.08059850285450618
FRF2,0.9803449509354929
FRF3,1.1172008181611697
FRG0,0.41358860780795415
FRH0,0.5459219548540811
FRI1,0.5628167104907333
FRI2,0.6490146393577257
ITC4,0.8095344925033194
ITF1,0.3641208296020826
ITF2,0.41195017397403716
ITF3,0.34913978800177575
ITF4,0.23739949682106573
ITF5,0.24054264711836973
ITF6,0.18525491015364726
ITG1,0.07264070917985269
LT01,1.2343057158306754
LT02,1.2156493698379822
LU00,1.0019414565925087
PL22,1.2120461931516384
PL41,0.9691432263702154
PL42,1.1409537521501383
PT18,0.07913054867337148
PT20,0.0
PT30,0.0
RO11,1.31737000644207
RO12,1.0667136465509732
RO21,1.0314868879814942
RO22,0.635436182282865
RO31,0.8892459309349457
RO32,0.9298424184322357
ITH3,0.8827176603178183
ITH4,0.900493024289608
ITH5,0.4981795514623324
ITI1,0.35280058315644663
ITI2,0.43802825695481795
ITI3,0.4477609363694986
ITI4,0.37447256721290095
LI00,1.3665100167195001
FI1D,1.1792999257644017
TR82,0.4006295336410403
TR83,0.4292265786168476
TR90,0.5854261835416158
TRA1,0.5419108308530574
TRA2,0.5821215897798538
PL43,1.0117629954591394
PL51,1.159878202776114
PL52,1.189204433808724
PL61,0.9493338387459517
PL62,1.302116996049881
PL63,1.1465148935715357
PL71,1.1952319251994292
PL72,1.2733436783154806
PL81,1.3854878492139537
PL82,1.4168162872393926
PL84,1.0383058975140254
PL91,1.1021228931844234
PL92,1.1558225202773298
PT11,0.17330060650904974
PT15,0.048253468424081805
TRB1,0.1802147850394249
TRB2,0.26664772580067314
TRC1,0.07098109647631645
RS12,0.7126800873627265
RS21,0.6580995644753178
RS22,0.6543714930303395
SE11,0.7992623737702768
SE12,0.9078070721749602
NL33,1.237796284755071
NL34,0.9657074987888337
NL41,1.0716584814446313
NL42,1.104835491379102
PL21,1.1961101820071538
UKM6,0.9420374080538749
TR22,0.23590534664690493
TRC2,0.073834402145197
TRC3,0.08163563311100006
UKC1,0.6912252669533093
UKC2,0.8241369893153508
UKD1,0.9431935204813878
UKD3,0.8527242148915927
UKD4,0.9560575923571984
UKD6,1.0331744492053985
UKD7,1.0958683088421821
UKE1,0.8488908064152513
UKE2,0.806029221912225
UKE3,0.7973090440034867
RO41,0.682620472398897
RO42,0.943964297324419
RS11,0.7514335443576177
TR41,0.35897944554065664
TR42,0.5834819828470548
TR51,0.35453708184262117
TR52,0.254015919752419
TR61,0.21945651966546262
TR62,0.3128973934178551
TR63,0.20218574724577623
TR71,0.2998055431370934
TR72,0.31351797682522187
TR81,0.5611312504857778
UKK1,0.6758479043841362
UKK2,0.5944360800087451
UKK3,0.7476520774265131
UKK4,0.6681825834016005
UKL1,0.9857477713997166
UKL2,0.9005259283507864
UKM5,0.9190727554261684
UKM7,0.9485817038764556
UKM8,0.9862165818611781
UKM9,0.9676423349728187
UKN0,0.8275423570225636
SE21,0.8851633299142122
SE22,0.7558615223815044
SE23,1.0524014328317395
SE31,0.9439292905231317
SE32,1.226191402279905
SE33,1.4141242961088816
SI03,0.8513909143706163
SI04,0.8117717967501709
SK01,0.8644322186708451
SK02,1.062937646607558
SK03,1.215165728330612
SK04,1.2161122816133088
TR10,0.5245658818632364
TR21,0.3953365070167287
UKE4,0.7920328934987386
UKF1,0.7757933153105634
UKF2,0.7773554593324661
UKF3,0.7051602989435196
UKG1,0.6726525952418645
UKG2,0.8009219107528528
UKG3,0.644129404425621
UKH1,0.893143693730235
UKH2,0.7700332696239154
UKH3,0.6803343913384846
UKI3,0.6666666666666666
UKI4,0.6666666666666666
UKI5,0.6331497664252917
UKI6,0.6053280219435692
UKI7,0.7111926714579264
UKJ1,0.7528557093193133
UKJ2,0.5465194647510846
UKJ3,0.7249925034741561
UKJ4,0.4900998388727506
NO09,1.0237655989825725
NO0A,1.263225653519233
NO0B,0.5434836864471435
HR05,0.9163059234619141
HR06,0.9830117248127173
NO02,1.423274345199267
NO06,1.3478563838991626
NO07,1.5812682896852492
NO08,1.1355692145725091
