nuts,December Extreme Precipitation Days (days) ensemble median - RCP4.5 - (2011 - 2040)
DE50,0.8662212928136189
DE60,0.855543385942777
DE71,0.9488842817644279
DE72,0.9215071062246959
DE73,0.8507118136311571
DE80,0.8183523331147929
DE91,0.8268356328209241
BG41,0.5181197730824352
BG42,0.45524687953293325
CH01,1.0100197872767847
AT32,0.9715695708990097
AT33,0.8245460470517476
AT34,0.7996075168251991
BE10,0.8498658960064253
BE23,1.112568621834119
BE24,0.8832290348907311
BE25,1.0633502970139186
BE31,0.8082058638334274
BE32,0.859549472729365
BE33,0.9842466766635577
BE34,0.9283400612572829
BE35,0.902930383508404
BG31,0.511015357511739
BG32,0.4316383587817351
BG33,0.43397571705281734
BG34,0.5136881566916903
DE92,0.7378274420897166
DE93,0.8444264192134142
DE94,0.9214597944170236
CZ07,0.7144099627311031
CZ08,0.6862558015932639
AL01,0.7320271231234073
AL02,0.581488453472654
AL03,0.6831831191976865
AT11,0.5496844912568728
AT12,0.5611244722579917
AT13,0.46674778362115227
AT21,0.6144286883994937
AT22,0.7118943993623058
AT31,0.929692299477756
DK05,0.9442621332903703
BE21,0.9381456712881724
BE22,0.8612950334946314
ES43,0.6395626377003888
ES51,0.45772815942764283
ES52,0.36904422628382844
ES53,0.3027807389696439
ES61,0.5402515805326402
ES62,0.2084835537398855
ES63,0.6667017469803492
ES64,0.06666666666666667
CH02,0.9946029807130495
CH03,1.003247958421707
CH04,0.8404905818402767
CH05,0.7688961456219355
CH06,0.8883367630342642
CH07,0.6961178051928679
CY00,0.42476218280692896
CZ01,0.6065761854251226
CZ02,0.6394524768615762
CZ03,0.7178525193904837
CZ04,0.7146255288893978
CZ05,0.7320866259435813
CZ06,0.5294222871462504
DE40,0.753800151652346
EL53,0.5566277084251244
EL54,0.7239749061564604
EL61,0.4529110200703144
EL62,0.6497615488866965
EL63,0.5925447762012481
ES70,0.13327216506004333
ITC1,0.5899435910396278
ITC2,0.732965313643217
DE11,1.0168382617955407
DE12,0.9955142644544442
DE13,1.0023044565071662
DE14,0.9128940251966318
DE21,0.863085342074434
DE22,0.8413577978809674
DE23,0.8639741457998753
DE24,0.8933513651291529
DE25,0.9137906964868308
DE26,0.8570420872420073
DE27,0.8570650037998955
DE30,0.7968291421731313
EL42,0.5823658971115947
LV00,0.8503163853039344
ME00,0.8596145552893479
MK00,0.48002278866867226
MT00,0.48333333134651185
NL11,1.072154288738966
NL12,1.0032475423067808
EL64,0.5143303771813711
EL65,0.5432616701349616
ES11,0.8546991287109752
ES12,0.8506270125508308
ES13,0.6479823468873899
ES21,0.7183504069844882
ES22,0.6037411679203312
ES23,0.5892086775352557
ES24,0.4547798483942946
ES30,0.5983085580170154
IE05,0.9615373333295186
IE06,0.8423303636411826
IS00,1.1188546893497309
ITC3,0.6717937964946031
FI19,0.7425036403660973
FI1B,0.8791367168227832
FI1C,0.8091217439466466
DEA1,0.9120290145277977
DEA2,0.9494345886011918
DEA3,0.8789804875850677
DEA4,0.8078409132858118
DEA5,0.8936276263246934
DEB1,1.0084816366434097
DEB2,1.056003495802482
DEB3,1.0036471279958883
DEC0,1.0536289103329182
DED2,0.7058083991209666
DED4,0.7910123698413372
DED5,0.7442783924440542
DEE0,0.7836107226088643
DEF0,0.9342776106049617
DEG0,0.8380271019414067
DK01,0.8137845430523157
DK02,0.9286492200568318
DK03,0.9974301631251971
DK04,0.9652877391626438
ES41,0.7010559150328238
ES42,0.48461279744903246
HU23,0.6335828989744187
HU31,0.6391911895324787
HU32,0.6064365793019533
