nuts,April Extreme Precipitation Days (days) ensemble median - RCP4.5 - (2011 - 2040)
FRF1,0.8031264586995045
NL13,0.7642801160613696
NL21,0.774104101707538
NL22,0.692610735197862
NL23,0.5694788669546446
NL31,0.6663861632347107
NL32,0.5020574213316044
ITG2,0.4721330755700668
ITH1,0.8903865321228902
ITH2,0.8225618513921896
FRI3,0.6328213063379129
FRJ1,0.6633814662074049
FRJ2,0.7394722788284223
FRK1,0.8053739548039933
FRK2,0.8509819887578487
FRL0,0.6869472995400429
FRM0,0.4818265330046415
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,0.4669130853066842
TR32,0.4473611930074791
TR33,0.6318792509225507
HR03,0.8025076275070508
HR02,0.6460371175780892
HU11,0.7330962926149368
HU12,0.7106194237867991
HU21,0.6064182725424568
HU22,0.6075775160764655
PT16,0.5902938866366942
PT17,0.42225805098811786
FRF2,0.7008970018476248
FRF3,0.7105337029943863
FRG0,0.7596503406142195
FRH0,0.7671759754729768
FRI1,0.80284436053286
FRI2,0.6606307482967774
ITC4,0.77323026334246
ITF1,0.8152763517573476
ITF2,0.6362010858952999
ITF3,0.6855650302022696
ITF4,0.47914953113844
ITF5,0.5481675339241823
ITF6,0.5013754251723488
ITG1,0.38586834277957677
LT01,0.9043804436922074
LT02,0.7025260823468368
LU00,0.679829656581084
PL22,0.8098983670274417
PL41,0.6530740212649107
PL42,0.7246481512362758
PT18,0.4917460475427409
PT20,0.0
PT30,0.0
RO11,0.8080901399254798
RO12,1.0112826451659203
RO21,0.7654320183520515
RO22,0.5472383381177982
RO31,0.6846821419894695
RO32,0.5597287495930989
ITH3,0.8709387398014466
ITH4,0.9155109529693921
ITH5,0.5907080447301268
ITI1,0.7868693169206381
ITI2,0.8194863349199295
ITI3,0.5281102086106936
ITI4,0.8277123810723424
LI00,0.9500391681989034
FI1D,0.5794392985136558
TR82,0.9842982540527979
TR83,0.7175162434577942
TR90,0.8515102351705234
TRA1,0.8397704820148647
TRA2,0.9501913239558538
PL43,0.6488925949359934
PL51,0.8382873937487603
PL52,0.6077454452092449
PL61,0.6579308218012253
PL62,0.6580378108347456
PL63,0.7723692799607913
PL71,0.5824412642046809
PL72,0.8003342378884554
PL81,0.8323850170398752
PL82,0.9829997650037209
PL84,0.7105378621257842
PL91,0.6488561556984981
PL92,0.7610491928954919
PT11,0.6206716245040298
PT15,0.37343191504478457
TRB1,0.6662328953544299
TRB2,0.7444656521081925
TRC1,0.5423988318070769
RS12,0.6344282959898313
RS21,0.7287000068463385
RS22,0.6755664067963759
SE11,0.405948198462526
SE12,0.48844613786786795
NL33,0.6912080730001132
NL34,0.6720648914575577
NL41,0.7906238013257583
NL42,0.5636837574342887
PL21,1.0393700661758583
UKM6,0.8579805225133896
TR22,0.4986275400345524
TRC2,0.5119364972226321
TRC3,0.4176612717409929
UKC1,0.8536345099409421
UKC2,0.7740400259693464
UKD1,0.7252997604509195
UKD3,0.6462933207551639
UKD4,0.7391467933853467
UKD6,0.661072114109993
UKD7,0.5255702587465445
UKE1,0.8214586471517881
UKE2,0.9191029265522956
UKE3,0.733708601941665
RO41,0.7143384015808503
RO42,0.7629430126398802
RS11,0.6490296634534994
TR41,0.5829199824482203
TR42,0.8216591930637757
TR51,0.6408700081830223
TR52,0.4954902429754535
TR61,0.4629287553951144
TR62,0.6165357866945366
TR63,0.5975964433824023
TR71,0.6261160028477509
TR72,0.7062636432548364
TR81,0.9464758632083734
UKK1,0.7549497251709302
UKK2,0.7359546254078547
UKK3,0.6515581034123897
UKK4,0.6696490387121836
UKL1,0.7499475295344988
UKL2,0.731716662272811
UKM5,0.9218861470619838
UKM7,0.8338005994757016
UKM8,0.6118675569693247
UKM9,0.7125062946851055
UKN0,0.8862623610844215
SE21,0.49644426312297585
SE22,0.5013429923603933
SE23,0.6346987945958972
SE31,0.5591467089951039
SE32,0.6001652687167128
SE33,0.580513450767224
SI03,0.7058856598411997
SI04,0.8711535766720772
SK01,0.6391521801551183
SK02,0.7043048201128841
SK03,0.8080357601245244
SK04,0.7691760758558909
TR10,0.44716436515251795
TR21,0.41577378747363886
UKE4,0.8021672919392586
UKF1,0.7542905559142431
UKF2,0.7437949575483799
UKF3,0.7289332510282596
UKG1,0.7981630360086759
UKG2,0.7360284791638454
UKG3,0.7442228684822718
UKH1,0.7155719778190056
UKH2,0.8401709275941054
UKH3,0.7168166930476825
UKI3,0.8
UKI4,0.8
UKI5,0.8464757546782493
UKI6,0.8497421180208524
UKI7,0.933455670873324
UKJ1,0.8569551625599464
UKJ2,0.787304567421476
UKJ3,0.7958978227029244
UKJ4,0.7840471219271421
NO09,0.685262498849382
NO0A,0.9293553144981463
NO0B,0.7674477030833562
HR05,0.622039395570755
HR06,0.6132871619115273
NO02,0.6895171901832025
NO06,0.83249554981788
NO07,0.8454843158523242
NO08,0.5961009257783493
