nuts,January Extreme Precipitation Days (days) ensemble median - RCP4.5 - (2011 - 2040)
DK02,0.870004033173124
DK03,0.9831008476515611
DK04,0.7873837644855182
ES41,0.5756184090549747
ES42,0.36299249458437166
HU23,0.5351001230999828
HU31,0.6216978373626868
HU32,0.6519426284357905
HU33,0.4974780859425664
IE04,1.0618727055067818
EE00,0.8417817120750745
EL30,0.4472247242927551
EL41,0.5870531730353832
EL43,0.5656554700185855
EL51,0.5878594973435004
EL52,0.35632540627072257
FI20,0.8437520066897074
FR10,0.6548893524954716
FRB0,0.6779625001673897
FRC1,0.8967332531698048
FRC2,0.8734936512385806
FRD1,0.7380990742395321
FRD2,0.6956197085479895
FRE1,0.8402366819481055
FRE2,0.792292305206259
FRF1,0.9033214021474123
NL13,0.707848796248436
NL21,0.5998215049505233
NL22,0.6422136537730694
NL23,0.7381113002697627
NL31,0.6958684017260869
NL32,0.9515286932388941
ITG2,0.44725221730768683
ITH1,0.6728134979804357
ITH2,0.4594525014360746
FRI3,0.7847504180235167
FRJ1,0.5062028002614777
FRJ2,0.780603687123706
FRK1,0.8067228201155862
FRK2,0.737013045574228
FRL0,0.42453398865958053
FRM0,0.5172177240252495
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,0.5212896201759577
TR32,0.5785128988636037
TR33,0.5490059688687324
HR03,0.7416893993193905
HR02,0.7037212898333868
HU11,0.4833333303531011
HU12,0.5409477709482113
HU21,0.5534311872596542
HU22,0.594091503508389
PT16,0.5428751766681671
PT17,0.5110456950962543
FRF2,0.78240033381929
FRF3,0.808996902530392
FRG0,0.6852752699206273
FRH0,0.9180305351813635
FRI1,0.8207976151257753
FRI2,0.9087923269718885
ITC4,0.5083469503869613
ITF1,0.5417052997897068
ITF2,0.5589870975663265
ITF3,0.7178973522037267
ITF4,0.4934001077587406
ITF5,0.5843979045748711
ITF6,0.707677889118592
ITG1,0.6377092593039075
LT01,0.9686386755978068
LT02,0.9543686682979265
LU00,0.7818042181432248
PL22,0.7908204893271128
PL41,0.7239474091057976
PL42,0.8628331472786764
PT18,0.4500433258712292
PT20,0.0
PT30,0.0
RO11,0.8732809380007287
RO12,0.6417588909467061
RO21,0.5485742516815663
RO22,0.5052098996626834
RO31,0.44502161123479406
RO32,0.4566239555676778
ITH3,0.48320058739433686
ITH4,0.5839566764732201
ITH5,0.47325351952264705
ITI1,0.5729311314101021
ITI2,0.6101935132096211
ITI3,0.452852164581418
ITI4,0.6059548012912274
LI00,0.6167841603358587
FI1D,0.6638318438082933
TR82,0.6548316366970539
TR83,0.6808227690557639
TR90,0.7823460012674331
TRA1,0.5955127050479253
TRA2,0.8825042406717937
PL43,0.6147121403987209
PL51,0.8145078588897984
PL52,0.7792768641064565
PL61,0.8181770687301954
PL62,0.8230669959758719
PL63,0.9135751277208328
PL71,0.7212070925782125
PL72,0.7914087644467751
PL81,0.8009876545518637
PL82,0.9570519790053368
PL84,0.6677325914924344
PL91,0.8302509345114231
PL92,0.7805680613033473
PT11,0.49804774249593414
PT15,0.3566074263304472
TRB1,0.6160369031131268
TRB2,0.6001758754253388
TRC1,0.6040815425415834
RS12,0.6082545231406887
RS21,0.6952874946718415
RS22,0.5877893648420771
SE11,0.787498499204715
SE12,0.6472588464617729
NL33,0.6801088730494181
NL34,0.727524730314811
NL41,0.676495752731959
NL42,0.6468439963956674
PL21,0.8197658100475868
UKM6,1.0456106121341386
TR22,0.6514155739297469
TRC2,0.5325938514744242
TRC3,0.49292762329181034
UKC1,0.9266533536215623
UKC2,0.8026024788618088
UKD1,1.0971536758045355
UKD3,1.1364113301038743
UKD4,1.163151532659928
UKD6,0.9991509735584259
UKD7,1.1552940984567006
UKE1,0.6706884113450845
UKE2,0.875090038900574
UKE3,0.6245638459920884
RO41,0.5191834714263678
RO42,0.7526969273885091
RS11,0.676796554774046
TR41,0.6148823144535224
TR42,0.6685368459671736
TR51,0.5151296511292458
TR52,0.534082326417168
TR61,0.5513134648402532
TR62,0.5815160571287076
TR63,0.6566514698167641
TR71,0.5636764707354208
TR72,0.559060183664163
TR81,0.8010215622683367
UKK1,0.9110851891338825
UKK2,1.1092082967360815
UKK3,1.1964699915299812
UKK4,1.1115114609400432
UKL1,1.1162195364634195
UKL2,1.0303666851793727
UKM5,0.9589505049089591
UKM7,0.9147904132803281
UKM8,1.0497083326180776
UKM9,0.897487606604894
UKN0,0.9547789223492146
SE21,0.830482121432821
SE22,0.9290940480927626
SE23,0.8024551684657732
SE31,0.8778841126710176
SE32,0.9801734189192454
SE33,0.6864885576069355
SI03,0.6297456217308839
SI04,0.6751203327129285
SK01,0.7151778250932693
SK02,0.7992760679374139
SK03,0.8465311520422498
SK04,0.7921128163735072
TR10,0.6819259315729141
TR21,0.4437944022938609
UKE4,0.8132175547381242
UKF1,0.7358015311261018
UKF2,0.7868975311517715
UKF3,0.6774423852562904
UKG1,0.9684308061997096
UKG2,0.8578883717457454
UKG3,0.8445709516604741
UKH1,0.7538842838257551
UKH2,0.6599157782892386
UKH3,0.693883907298247
UKI3,0.6833333333333333
UKI4,0.6833333333333333
UKI5,0.6866740122437477
UKI6,0.7726014509797097
UKI7,0.6888684938351314
UKJ1,0.8164428139726321
UKJ2,1.030055696889758
UKJ3,0.9937906391918659
UKJ4,0.8201834812760354
NO09,0.9461486438910166
NO0A,1.310739239056905
NO0B,1.2518316507339478
HR05,0.6943160196145376
HR06,0.6499978365376592
NO02,0.9091844136516253
NO06,0.9315433035294215
NO07,0.6781331201394399
NO08,0.9587322414852679
