nuts,Summer Extreme Precipitation Days (days) ensemble median - RCP4.5 - (2011 - 2040)
DEE0,2.128964038689931
DEF0,2.275665154059728
DEG0,2.3552452345689137
DK01,2.201690275470416
DK02,2.19481201171875
DK03,2.1379143675168355
DK04,2.154765421152115
ES41,1.0927401199936866
ES42,0.7033281579613686
HU23,1.8414274502545596
HU31,1.8758762240409852
HU32,1.695265676577886
HU33,1.8071495205163957
IE04,2.56657346089681
EE00,2.17671677172184
EL30,0.20211797083417574
EL41,0.15642805707951388
EL43,0.1033367949227492
EL51,0.8404016266266505
EL52,0.7856349961211284
FI20,1.5549176156520843
FR10,1.9727938095728557
FRB0,1.8123112171888351
FRC1,1.9609792192776998
FRC2,2.4395237008730573
FRD1,1.9811169107755024
FRD2,1.9450065622727075
FRE1,1.9026227141420047
FRE2,2.007332244515419
FRF1,2.3459306240081785
NL13,2.576150201757749
NL21,2.44082284172376
NL22,2.409562277793884
NL23,2.3262534787257514
NL31,2.170891777674357
NL32,2.2016768594582876
ITG2,0.3632882460951805
ITH1,2.949722578128179
ITH2,3.244111891587575
FRI3,1.6258129000663757
FRJ1,1.1384976600607237
FRJ2,1.6299086446563402
FRK1,1.867414754629135
FRK2,1.9629345834255219
FRL0,1.4406379466255506
FRM0,0.7267808263500531
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,0.40289328061044216
TR32,0.3825481820230683
TR33,0.6219818944732348
HR03,1.1633719086647034
HR02,1.7598820562163988
HU11,1.8496049384276072
HU12,1.9325726966063181
HU21,1.7166290581226349
HU22,1.9680188059806825
PT16,0.6944483807931344
PT17,0.29719228595495223
FRF2,2.003510532776515
FRF3,2.2454895998040834
FRG0,1.532176712155342
FRH0,1.7593487610419591
FRI1,1.7178256869316102
FRI2,1.9530623296896616
ITC4,2.1222900688648223
ITF1,1.3396550939728817
ITF2,1.0588350114723046
ITF3,0.7835792808483044
ITF4,0.6579146439830462
ITF5,0.708748817940553
ITF6,0.6113977003842592
ITG1,0.3113581572038432
LT01,2.555978540579478
LT02,2.554413346449534
LU00,2.382646161566178
PL22,2.5033590853214265
PL41,2.0136445154746374
PL42,2.2965384860833487
PT18,0.2723044514035185
PT20,0.0
PT30,0.0
RO11,2.716865054766337
RO12,2.697593855857849
RO21,2.0917365153630576
RO22,1.6838918755451837
RO31,1.8923330843448638
RO32,1.7562380202114583
ITH3,2.2999116351207096
ITH4,2.3282107790311177
ITH5,1.4214719915141663
ITI1,0.9988067477941514
ITI2,1.0369432111581167
ITI3,1.1289239015430212
ITI4,0.9234456546604634
LI00,3.4335683196783067
FI1D,2.303463794787725
TR82,1.0971342384815217
TR83,0.9620579418415824
TR90,2.329040684302648
TRA1,1.3888828615347544
TRA2,2.8159651358922324
PL43,2.0915663987398148
PL51,2.2229284485181173
PL52,2.166162279248238
PL61,2.1543306867281595
PL62,2.485318245490392
PL63,2.3960988879203797
PL71,2.292397061983744
PL72,2.197882954279582
PL81,2.3809545591473578
PL82,2.4644859289129575
PL84,2.5944175839424135
PL91,2.361352794493238
PL92,2.4617989639441173
PT11,0.9129743605852128
PT15,0.15827937436600525
TRB1,0.42208268484100697
TRB2,0.5103859548767408
TRC1,0.22009671572595835
RS12,1.6762226790189743
RS21,1.7473585004607837
RS22,1.578980427980423
SE11,2.0192896772176026
SE12,2.329901055494944
NL33,2.2902397364377975
NL34,1.9712737441062926
NL41,2.1908165792624157
NL42,2.1923084666331607
PL21,2.518896027406057
UKM6,2.820567593971888
TR22,0.5945886443679531
TRC2,0.2168537241096298
TRC3,0.1599986175696055
UKC1,2.0005338241656623
UKC2,2.281086964160204
UKD1,2.5380819251139957
UKD3,2.4375827198227245
UKD4,2.6871769686539966
UKD6,2.020995935052633
UKD7,2.292955348889033
UKE1,1.899637624124686
UKE2,2.1356085374951363
UKE3,2.019771800438563
RO41,1.9898959050575893
RO42,2.041998106241226
RS11,1.4870698541402816
TR41,0.7957908107588688
TR42,1.302082236483693
TR51,0.49267324777320026
TR52,0.4710587409635385
TR61,0.5606563811500868
TR62,0.8732668871680895
TR63,0.4563568432504932
TR71,0.5129150016854207
TR72,0.6132721891005833
TR81,1.5638759876290957
UKK1,1.8999145746231079
UKK2,2.1566706279913586
UKK3,1.8833532641331354
UKK4,2.0556049684683484
UKL1,2.2795606474081676
UKL2,2.142083070675532
UKM5,2.572211183110873
UKM7,2.5291951527198155
UKM8,2.7709586123625436
UKM9,2.486484549442927
UKN0,2.3579790353775025
SE21,2.1910234868526457
SE22,2.222814005613327
SE23,2.4352726618448894
SE31,2.4691279788812
SE32,2.597028841574987
SE33,2.542334391673406
SI03,1.9902541905641555
SI04,1.9666985760132472
SK01,2.100459868709246
SK02,2.1704031258821486
SK03,2.505765412251155
SK04,2.3972611208756764
TR10,1.1422087762504816
TR21,0.7156059270103773
UKE4,2.413064916431904
UKF1,2.094857920333743
UKF2,1.911369475722313
UKF3,2.024545314659675
UKG1,1.942218783001105
UKG2,2.025720117489497
UKG3,2.0880672678351404
UKH1,1.8132136101524035
UKH2,1.7529170001546541
UKH3,1.6148707340161006
UKI3,1.8833333333333333
UKI4,1.8833333333333333
UKI5,1.773017595211665
UKI6,1.8282783716917037
UKI7,1.7896024962266286
UKJ1,1.944001700480779
UKJ2,1.6623246808846792
UKJ3,1.7710632701714835
UKJ4,1.7671161045630772
NO09,2.120490630467733
NO0A,2.9830477118492125
NO0B,1.6943540592988333
HR05,1.9165797015031178
HR06,1.7499679847309986
NO02,2.865970818201701
NO06,3.2479981938997904
NO07,2.8126224756240843
NO08,2.3262089669704435
