nuts,Summer Extreme Precipitation Days (days) ensemble median - RCP4.5 - (2041 - 2070)
HR03,1.0692571520805358
HR02,1.7904354944825172
HU11,1.7910938123861948
HU12,1.815775431940953
HU21,1.5607704112927119
HU22,1.7730407173434892
PT16,0.4295460090662042
PT17,0.24988771776358287
FRF2,2.1045928676923116
FRF3,2.3983844528595606
FRG0,1.3889615962902704
FRH0,1.4047042950987816
FRI1,1.7078147371610006
FRI2,2.015805783867836
ITC4,2.1031253387530646
ITF1,1.2892095466454825
ITF2,1.0470145656416814
ITF3,0.5794195988525946
ITF4,0.6372500148912271
ITF5,0.918101783717672
ITF6,0.6978785405556361
ITG1,0.32108502065142
LT01,2.3642846445242562
LT02,2.3443612456321716
LU00,2.27210676074028
PL22,2.596691703796387
PL41,2.2019737303256988
PL42,2.3265583872795106
PT18,0.2754830473723511
PT20,0.0
PT30,0.0
RO11,2.257108771800995
RO12,2.861967820922534
RO21,2.5036345799763997
RO22,1.7000023514032363
RO31,2.1121492673953375
RO32,2.196624481926362
ITH3,2.219334307312965
ITH4,2.28611501455307
ITH5,1.3955425893266995
ITI1,1.004075142244498
ITI2,0.9716502298911412
ITI3,1.154286368439595
ITI4,0.7425938921049238
LI00,3.283999126156171
FI1D,2.5832996368408203
TR82,1.126565221324563
TR83,0.9799246754497289
TR90,2.591677004098892
TRA1,1.3902672115713357
TRA2,2.1494260172049207
PL43,2.268994196256002
PL51,2.160074906051159
PL52,2.196671885251999
PL61,2.2580780506134035
PL62,2.4667321383953094
PL63,2.4889935751756034
PL71,2.3099838476007184
PL72,2.445848140120506
PL81,2.4337884187698364
PL82,2.682832775513331
PL84,2.5449726502100627
PL91,2.4107757995526
PL92,2.4776658415794373
PT11,0.713129648566246
PT15,0.12315803344051043
TRB1,0.3749490142799914
TRB2,0.4775811885794004
TRC1,0.17325947886953752
RS12,1.4128540181865294
RS21,1.8845745732386907
RS22,1.4449647615353267
SE11,1.9115132560332617
SE12,2.4563449223836265
NL33,2.5160469795266787
NL34,2.222374138236046
NL41,2.4852413217226665
NL42,2.210757284363111
PL21,2.673665936787923
UKM6,2.8101951281229653
TR22,0.49950094676266116
TRC2,0.13399393185973169
TRC3,0.11112002978722255
UKC1,2.3771115645766256
UKC2,2.5792207409938177
UKD1,2.734972843527794
UKD3,2.7067257781823475
UKD4,2.7315305868784585
UKD6,2.6725802381833392
UKD7,2.7703631103038786
UKE1,1.867263612151146
UKE2,2.3338998476664226
UKE3,2.163725146651268
RO41,1.8524420216679574
RO42,1.7723376234372457
RS11,1.6831587560474872
TR41,0.8151634449760119
TR42,1.2887014197806517
TR51,0.5613819827946523
TR52,0.43748974477251373
TR61,0.44343357148269813
TR62,0.6999283829703927
TR63,0.41361685991287234
TR71,0.49646646504600844
TR72,0.6802151374518871
TR81,1.4580011459688345
UKK1,2.0855174462000527
UKK2,2.0221025665601093
UKK3,2.102750609318415
UKK4,2.069262021780014
UKL1,2.4614806056022642
UKL2,2.4935500899950664
UKM5,2.4052575498819353
UKM7,2.8624338865280152
UKM8,2.9066537648439406
UKM9,2.7568478027979535
UKN0,2.871379361550013
SE21,2.443720632791519
SE22,2.3626381029685337
SE23,2.5697901050249734
SE31,2.693519972761472
SE32,2.5541837930679323
SE33,2.9031141380469005
SI03,1.9276044418414433
SI04,2.0016634474198023
SK01,1.9999709496895473
SK02,2.055862605571747
SK03,2.3024997234344484
SK04,2.215417108933131
TR10,0.8596969933559497
TR21,0.8828514104088148
UKE4,2.1709868632256986
UKF1,2.1047945618629456
UKF2,1.8213012238343558
UKF3,1.8836628466844558
UKG1,2.009685500214497
UKG2,2.249605409304301
UKG3,2.0270513117313387
UKH1,1.7176224678754806
UKH2,1.7244512582818667
UKH3,1.6316407933831214
UKI3,1.9333333333333333
UKI4,1.9333333333333333
UKI5,1.8067914952834447
UKI6,1.9170459111531575
UKI7,1.6671559939781824
UKJ1,1.906029889980952
UKJ2,1.8394554975132147
UKJ3,1.9832101960976918
UKJ4,1.968585410217444
NO09,2.382116202513377
NO0A,3.2043001810709635
NO0B,1.5570570260286332
HR05,1.73328458070755
HR06,1.5754287595550218
NO02,3.1835601329803467
NO06,3.695991599559784
NO07,3.195122714837392
NO08,2.6956149518489836
