nuts,April Extreme Precipitation Days (days) ensemble median - RCP8.5 - (2071 - 2100)
UKF1,0.9511393907169501
UKF2,0.7992051402727763
UKF3,0.7542200489590566
UKG1,0.8428036957979202
UKG2,0.8918817989528179
UKG3,0.8451700215893132
UKH1,0.6699942849576473
UKH2,0.7930766674379508
UKH3,0.879902199904124
UKI3,1.0172413793103448
UKI4,1.0172413793103448
UKI5,0.9404552529255549
UKI6,0.9335457061727842
UKI7,0.976343401840755
UKJ1,0.8683174442499876
UKJ2,0.779917925330145
UKJ3,0.8723604484150808
UKJ4,0.985485969359676
NO09,0.844474267711242
NO0A,1.1127745056790965
NO0B,1.3476276343067488
HR05,0.8448511302471161
HR06,0.8743276412288348
NO02,1.1296954107071673
NO06,1.1562365946670374
NO07,1.181777267654737
NO08,0.9401103736211857
