nuts,June Extreme Precipitation Days (days) ensemble median - RCP8.5 - (2011 - 2040)
DK03,0.892428524295489
DK04,0.9235810726881027
ES41,0.42883745037640136
ES42,0.3086269752122462
HU23,0.7375556295116742
HU31,0.7592555169016123
HU32,0.7398474719375372
HU33,0.7140332123885552
IE04,0.8289201473196347
EE00,0.8309838831424713
EL30,0.09413598887622357
EL41,0.1091017412642638
EL43,0.058864941572149596
EL51,0.46206439808011057
EL52,0.3864257510751486
FI20,0.35273554312686123
FR10,0.7886730276669065
FRB0,0.7266496668259302
FRC1,0.87825847864151
FRC2,1.1228399828076363
FRD1,0.6960832304010789
FRD2,0.6443691704422235
FRE1,0.7123426623021563
FRE2,0.7645251333713532
FRF1,0.996020944416523
NL13,0.9890117064118386
NL21,1.0035068740447362
NL22,0.9552251795927683
NL23,1.1102273516356944
NL31,1.253500482439995
NL32,1.1246642403304576
ITG2,0.24093445166945457
ITH1,1.2190214994053046
ITH2,1.128443435827891
FRI3,0.6459142816563447
FRJ1,0.5497602087135116
FRJ2,0.7484409180780252
FRK1,0.7888627097321054
FRK2,0.831594833980004
FRL0,0.5233892555038134
FRM0,0.2829013275603453
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,0.1618411375830571
TR32,0.16345431615288059
TR33,0.3608376054093242
HR03,0.5635255647202333
HR02,0.7985975135738651
HU11,0.5998814741770426
HU12,0.6779588241130113
HU21,0.505398465010027
HU22,0.77368709774067
PT16,0.2434830668071906
PT17,0.10554740006724993
FRF2,0.8623844243586063
FRF3,0.907967291555057
FRG0,0.6081920211513837
FRH0,0.692930657013009
FRI1,0.7455343469977379
FRI2,0.8763913145909706
ITC4,0.7688159601762891
ITF1,0.639844186976552
ITF2,0.4336305748671293
ITF3,0.39079302983979386
ITF4,0.30545155045886835
ITF5,0.32069043094913163
ITF6,0.2886564118787646
ITG1,0.14901826257507006
LT01,1.1263429808119934
LT02,0.9844785362482071
LU00,0.971203641841809
PL22,1.0101378543923298
PL41,0.7670557764669259
PL42,0.6970803762475649
PT18,0.11363201666002472
PT20,0.0
PT30,0.0
RO11,0.9221887178719044
RO12,0.9490550595025221
RO21,0.7224717762321233
RO22,0.6762588916656872
RO31,0.7782103355042637
RO32,0.7639481981595357
ITH3,0.903843296567599
ITH4,1.0089338362216949
ITH5,0.5239025004208088
ITI1,0.3957507828871409
ITI2,0.46633591850598655
ITI3,0.4882545108596484
ITI4,0.4708160229648153
LI00,1.1664316912492116
FI1D,0.8343804736932119
TR82,0.7191751464890938
TR83,0.5628930682626864
TR90,0.8205387011791269
TRA1,0.6489337832666934
TRA2,1.1991071283817292
PL43,0.7605977673704426
PL51,0.9802847524483999
PL52,0.8826223510007064
PL61,0.7788153744613131
PL62,0.8873319235940774
PL63,0.8858078297227621
PL71,0.9795622544984023
PL72,0.8093489413460095
PL81,0.9531671253343423
PL82,0.9420835579435031
PL84,0.8115950443781912
PL91,0.895522593955199
PL92,0.8676534442851941
PT11,0.31604283458242816
PT15,0.1017105686167876
TRB1,0.28067216866960126
TRB2,0.29982359608014425
TRC1,0.1618101426710685
RS12,0.7086865003531178
RS21,0.8401483073830605
RS22,0.682901375554502
SE11,0.7293584385265907
SE12,0.6894795034080744
NL33,1.0190842891732852
NL34,0.9555053733289242
NL41,0.7792179847757021
NL42,0.9826417324443658
PL21,1.0632090317085385
UKM6,0.9668830645581087
TR22,0.2750214115716517
TRC2,0.1536967628635466
TRC3,0.12653680245081583
UKC1,0.6519502172867457
UKC2,0.835167816032966
UKD1,0.7640824334075054
UKD3,0.7090172089636326
UKD4,0.8453345711032549
UKD6,0.5300940891106923
UKD7,0.6740161359310151
UKE1,0.7714452482759953
UKE2,0.7675190264979999
UKE3,0.7363458782434463
RO41,0.7926502771675586
RO42,0.949117732172211
RS11,0.7567678744594256
TR41,0.47466605591277283
TR42,0.6675644141932329
TR51,0.44464013281588755
TR52,0.30899439786250393
TR61,0.30244205115983885
TR62,0.3707622869561116
TR63,0.25969750185807544
TR71,0.27260539811104534
TR72,0.4039250478303681
TR81,0.5943790175020695
UKK1,0.7409699949125449
UKK2,0.6607085190713405
UKK3,0.6642698829372724
UKK4,0.7142331913113594
UKL1,0.733209150036176
UKL2,0.7494525232041875
UKM5,0.8658734124153853
UKM7,0.9034756429493427
UKM8,0.8027908727526665
UKM9,0.7487564054628213
UKN0,0.799000388632218
SE21,0.7309880067439128
SE22,0.7792768095930417
SE23,0.885613393286864
SE31,0.7228168039272229
SE32,0.7539218218376239
SE33,0.8362063517173132
SI03,0.7935912573089202
SI04,0.8406217992305756
SK01,0.7874278992414474
SK02,0.7931998015070955
SK03,0.922566644102335
SK04,0.8994497862954934
TR10,0.43149112512667975
TR21,0.5186857104301452
UKE4,0.8439557634294033
UKF1,0.71504158017536
UKF2,0.7792014359186094
UKF3,0.7204553204278151
UKG1,0.6543903124829133
UKG2,0.6139573514461517
UKG3,0.638825627664725
UKH1,0.956995131013294
UKH2,0.8290968358516693
UKH3,0.770593706270059
UKI3,0.6666666666666666
UKI4,0.6666666666666666
UKI5,0.7334434767564137
UKI6,0.7557072475552559
UKI7,0.7774923433860143
UKJ1,0.7871288619935513
UKJ2,0.7534398001929125
UKJ3,0.7480540833125512
UKJ4,0.743468118707339
NO09,0.8937378947933515
NO0A,1.0767036753396193
NO0B,0.30942939668893815
HR05,0.7278482596079509
HR06,0.7580571072176099
NO02,0.9963433476785819
NO06,1.0068192332983017
NO07,1.0055043275157611
NO08,0.974733438094457
