nuts,Summer Extreme Precipitation Days (days) ensemble median - RCP8.5 - (2011 - 2040)
DED5,2.121072480082512
DEE0,2.089736361304919
DEF0,2.4764861782391865
DEG0,2.3899800618489584
DK01,2.1787923112511636
DK02,2.1169691503047945
DK03,2.316931535800298
DK04,2.355617112418016
ES41,0.8990178083380064
ES42,0.6330171228696903
HU23,1.636980011065801
HU31,1.8436403065919875
HU32,1.7662275364001592
HU33,1.656290265917778
IE04,2.8802240252494813
EE00,2.232131373882294
EL30,0.1740035490443309
EL41,0.15866188953320184
EL43,0.09876568044225374
EL51,1.0783967326084773
EL52,0.9588949926197529
FI20,1.402556620289882
FR10,1.9243686348199844
FRB0,1.7699154049158097
FRC1,2.048269649843375
FRC2,2.544424917300542
FRD1,1.9807334164778392
FRD2,2.206510732571284
FRE1,2.1249597012996673
FRE2,2.0159947842359545
FRF1,2.8187358478705087
NL13,2.520791773001353
NL21,2.5565129816532135
NL22,2.5321502471963564
NL23,2.3033803433179854
NL31,2.2494857440392177
NL32,2.4220647950967154
ITG2,0.33571538447091975
ITH1,3.109932279586792
ITH2,3.152253231406212
FRI3,1.3879072283705076
FRJ1,1.36962297235926
FRJ2,1.9037659168243408
FRK1,1.8182115594546
FRK2,2.0230538189411162
FRL0,1.2852865427732467
FRM0,0.7615498645852009
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,0.31541777265568577
TR32,0.3087868333483736
TR33,0.6498440173765023
HR03,1.2461299549788236
HR02,1.8186113451917967
HU11,1.6750197470188142
HU12,1.80507397154967
HU21,1.507466931268573
HU22,1.7472210297981898
PT16,0.5407484071639677
PT17,0.2527538642287254
FRF2,2.070930544535319
FRF3,2.4378243227799734
FRG0,1.4159785161415737
FRH0,1.597126273562511
FRI1,1.786312311887741
FRI2,1.8501599391301473
ITC4,2.1468682140111923
ITF1,1.4754168818394342
ITF2,1.188558963437875
ITF3,0.8745176939914624
ITF4,0.6175737192233404
ITF5,0.9082704911629359
ITF6,0.6681688067192832
ITG1,0.33996002009759346
LT01,2.559463127454122
LT02,2.5885444323221845
LU00,2.460512274503708
PL22,2.519530669848124
PL41,2.1877961665391923
PL42,2.384293199578921
PT18,0.23732438748702406
PT20,0.0
PT30,0.0
RO11,2.4766978482405344
RO12,2.613241485754649
RO21,2.394949988524119
RO22,1.7651915282011033
RO31,2.150055968761444
RO32,2.105808659394582
ITH3,2.410079836845398
ITH4,2.4444110850493113
ITH5,1.3519024830311537
ITI1,1.1456996814658245
ITI2,1.2620163083076477
ITI3,1.3769469298422337
ITI4,0.9931070690353712
LI00,3.3334899912277858
FI1D,2.493258112668991
TR82,1.307518515487512
TR83,1.1093146813412507
TR90,2.1784507890542346
TRA1,1.4386564130584398
TRA2,2.6323129246632258
PL43,2.2571511045098305
PL51,2.382623185714086
PL52,2.2525206029415132
PL61,2.16555717587471
PL62,2.3825841983159384
PL63,2.4234235962231954
PL71,2.417250351111094
PL72,2.374836199482282
PL81,2.648578605055809
PL82,2.6132035672664644
PL84,2.370446987946828
PL91,2.504674651225408
PL92,2.4153910666704177
PT11,0.730808486416936
PT15,0.1515807554125786
TRB1,0.5860679180982212
TRB2,0.5947170699636142
TRC1,0.33827053165684146
RS12,1.7268477737903596
RS21,1.9743598024050395
RS22,1.5525609197715917
SE11,1.8775635063648224
SE12,2.2767734209696453
NL33,2.2688745826482775
NL34,1.983835801233848
NL41,2.3123996953169503
NL42,2.392419272661209
PL21,3.0130122929811476
UKM6,2.7698282122612
TR22,0.664701784402132
TRC2,0.18772776070982217
TRC3,0.20371657684445382
UKC1,2.2965373158454896
UKC2,2.480819164713224
UKD1,2.779448872804642
UKD3,2.2498238096634546
UKD4,2.586954482893149
UKD6,2.175022383530935
UKD7,2.431308521827062
UKE1,1.9420071244239807
UKE2,2.2553758268555004
UKE3,2.021425979832808
RO41,1.9533453643321992
RO42,2.218311941623688
RS11,1.6506507476170857
TR41,0.8598318678326905
TR42,1.3933137735972803
TR51,0.6736928024018805
TR52,0.46430584605162345
TR61,0.5757785649970174
TR62,0.781651052335898
TR63,0.5431075816353162
TR71,0.4081627083631853
TR72,0.7030273800094923
TR81,2.0259340127309162
UKK1,2.0732046365737915
UKK2,1.940715061624845
UKK3,1.9388957232236863
UKK4,2.1530115842819213
UKL1,2.315939963857333
UKL2,2.3084095378716785
UKM5,2.3077991853157678
UKM7,2.8987784668803216
UKM8,2.8826113333304724
UKM9,2.641774845123291
UKN0,2.6401464521884916
SE21,2.2827595710754394
SE22,2.3480003833770753
SE23,2.53938889503479
SE31,2.5061851739883423
SE32,2.6256832778453827
SE33,2.605294072628021
SI03,1.9785021583239237
SI04,2.16138002773126
SK01,1.7700582226117452
SK02,1.9519364684820175
SK03,2.3472901980082193
SK04,2.396195596456528
TR10,1.0381097768743832
TR21,0.9993330230315526
UKE4,2.155510126054287
UKF1,2.0592395653327307
UKF2,2.000804348786672
UKF3,2.0981811185677848
UKG1,1.9282735725243887
UKG2,2.0096049199501675
UKG3,1.8601952239871025
UKH1,2.1606118122736615
UKH2,2.0131592839956283
UKH3,1.964120365679264
UKI3,1.9166666666666667
UKI4,1.9166666666666667
UKI5,1.9994859978556634
UKI6,1.8607622062166531
UKI7,2.0113150109847386
UKJ1,2.031713021794955
UKJ2,1.6568070009350777
UKJ3,1.8636873776714007
UKJ4,2.0457064429918925
NO09,2.3737670203049976
NO0A,3.206772083044052
NO0B,1.4244446525971095
HR05,1.7491399387518565
HR06,1.8458138624827067
NO02,2.998690593242645
NO06,3.2749591867129006
NO07,2.9556700587272644
NO08,2.802485501766205
