nuts,Annual Extreme Precipitation Days (days) ensemble median - RCP8.5 - (2011 - 2040)
DE22,9.411485354105631
DE23,8.922342522939045
DE24,8.982217280069987
DE25,8.83716179529826
DE26,8.623092341423035
DE27,9.894622770945231
DE30,8.072488681475322
EL42,3.3651584883530936
LV00,8.938704029719036
ME00,8.319008461634319
MK00,6.196873736381531
MT00,3.508740957578023
NL11,9.820744093259176
NL12,9.70498940149943
EL64,5.0961474219957985
EL65,4.152318298816681
ES11,7.362537050247193
ES12,8.709103639920553
ES13,8.59204732577006
ES21,8.171360635757447
ES22,6.792832199732462
ES23,6.161956628163655
ES24,5.1238527536392215
ES30,4.76111117998759
IE05,9.711259492238362
IE06,8.847319428126017
IS00,11.488363552093507
ITC3,6.238383746147155
FI19,8.047114753723145
FI1B,8.483795436223348
FI1C,8.486532227198284
DEA1,9.083762232462565
DEA2,9.209663327534994
DEA3,9.441289599736532
DEA4,9.634936221440633
DEA5,9.776687177022298
DEB1,8.720040281613668
DEB2,9.28090918858846
DEB3,8.84403263727824
DEC0,9.375474691390991
DED2,9.12766014734904
DED4,9.302700360616049
DED5,8.251335835456848
DEE0,8.322996870676677
DEF0,9.152456108729044
DEG0,8.786382659276326
DK01,8.293586087226867
DK02,8.039942932128906
DK03,9.123157183329264
DK04,8.389583897590636
ES41,5.484579221407572
ES42,4.287547969818116
HU23,6.71491851011912
HU31,6.539220627148946
HU32,6.57272645632426
HU33,6.266884406407674
IE04,11.119799772898356
EE00,8.792688862482708
EL30,3.2454973181088764
EL41,3.8370437840620677
EL43,3.6285037557284037
EL51,4.9539997736612955
EL52,5.37357436021169
FI20,7.738280558586121
FR10,8.0880912621816
FRB0,7.866922156016032
FRC1,8.776900752385457
FRC2,10.431825844446818
FRD1,8.70791408220927
FRD2,8.666695006688435
FRE1,8.252202717463176
FRE2,8.360949420928955
FRF1,9.677709197998047
NL13,9.42266189257304
NL21,9.21715432802836
NL22,8.772443167368571
NL23,8.853845421473185
NL31,8.911249415079753
NL32,9.335950295130411
ITG2,4.223938349882761
ITH1,9.614980347951253
ITH2,9.00165560245514
FRI3,7.2181485017140705
FRJ1,5.953398299217224
FRJ2,7.835573784510294
FRK1,8.309099769592285
FRK2,8.338908735911051
FRL0,5.500103934605916
FRM0,5.020183515548706
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,4.064605128765106
TR32,4.094522178173065
TR33,4.723801032702128
HR03,7.072432518005371
HR02,7.422743284702301
HU11,6.065915981928508
HU12,6.10724318822225
HU21,6.348681712150574
HU22,6.678271953264872
PT16,4.937952438990275
PT17,4.027736739317576
FRF2,9.041258525848388
FRF3,9.423735173543294
FRG0,7.226021973292033
FRH0,7.986531480153402
FRI1,7.8347846110661825
FRI2,8.67904159228007
ITC4,7.209348026911417
ITF1,7.004323983192444
ITF2,6.249918913841247
ITF3,6.411625560124715
ITF4,4.896649777889252
ITF5,5.35119526386261
ITF6,6.029782366752625
ITG1,4.599458940823873
LT01,8.81910155614217
LT02,8.789427550633748
LU00,9.595615243911743
PL22,9.178632402420044
PL41,7.792328468958536
PL42,8.896758365631104
PT18,3.5859386126200357
PT20,0.0
PT30,0.0
RO11,8.468127417564393
RO12,8.946707320213317
RO21,7.407221285502116
RO22,6.022334400812785
RO31,6.616777769724528
RO32,6.292433941364289
ITH3,7.525997662544251
ITH4,8.263024759292602
ITH5,6.081187264124552
ITI1,6.230129973093669
ITI2,6.533972239494323
ITI3,6.588151852289836
ITI4,6.622382855415344
LI00,10.967763264973959
FI1D,8.418110132217407
TR82,7.712794319788615
TR83,6.836255995432536
TR90,9.814866002400716
TRA1,7.7350742022196455
TRA2,9.11570999622345
PL43,7.989897712071737
PL51,8.740048456192017
PL52,8.563865717252096
PL61,7.80087214310964
PL62,8.602424701054892
PL63,8.678837966918945
PL71,8.194217975934347
PL72,8.386851263046264
PL81,8.382237911224365
PL82,8.944762833913167
PL84,9.118767833709716
PL91,8.335502640406292
PL92,8.206915426254273
PT11,5.645472923914592
PT15,2.8877330124378204
TRB1,6.060946973164876
TRB2,6.415101397037506
TRC1,4.670492045084635
RS12,6.826206040382385
RS21,7.882731421788534
RS22,7.234796182314555
SE11,7.407844281196594
SE12,7.471939182281494
NL33,9.00982247988383
NL34,8.920502972602844
NL41,8.748617013295492
NL42,8.951691468556723
PL21,9.477834542592367
UKM6,11.962640571594239
TR22,5.168596680959066
TRC2,4.365390900770823
TRC3,3.8859086195627848
UKC1,8.190117033322652
UKC2,8.795690997441609
UKD1,10.395959790547689
UKD3,9.838507374127706
UKD4,10.339497423171997
UKD6,9.044348939259846
UKD7,9.809673062960307
UKE1,7.707374986012777
UKE2,8.481523243586222
UKE3,7.619682351748149
RO41,6.995930123329162
RO42,8.05982518196106
RS11,7.004820283253988
TR41,5.790599695841471
TR42,7.275550945599874
TR51,5.16129998366038
TR52,4.533187341690064
TR61,4.737878656387329
TR62,5.282988595962524
TR63,5.141760325431823
TR71,4.7882038116455075
TR72,5.9457216501235965
TR81,8.646594357490539
UKK1,8.078932829697926
UKK2,8.154032230377197
UKK3,9.651674429575602
UKK4,9.245645173390706
UKL1,10.264276123046875
UKL2,9.248138093948365
UKM5,10.123001225789388
UKM7,10.242420053482055
UKM8,10.865276463826497
UKM9,10.237229235967
UKN0,10.173531627655029
SE21,7.802006355921427
SE22,8.100535599390666
SE23,8.502742687861124
SE31,7.978906027475992
SE32,8.861422538757324
SE33,8.808537356058757
SI03,7.444735097885132
SI04,8.077883052825928
SK01,6.635880676905314
SK02,7.367513640721639
SK03,8.468111928304037
SK04,8.481416400273641
TR10,6.506733107566833
TR21,5.018882520993551
UKE4,8.471383142471314
UKF1,7.750422660509745
UKF2,7.757998943328857
UKF3,7.63363352616628
UKG1,8.17608380317688
UKG2,8.321645561854044
UKG3,8.318372337023417
UKH1,8.038741445541381
UKH2,7.540563559532165
UKH3,8.004584177335103
UKI3,8.0
UKI4,8.0
UKI5,7.753854624430338
UKI6,8.228642416000366
UKI7,7.622935795783997
UKJ1,7.671142188707988
UKJ2,7.854392989476522
UKJ3,7.909398412704467
UKJ4,8.32914465268453
NO09,9.99119594891866
NO0A,12.661161009470622
NO0B,10.150451485315958
HR05,7.137148992220561
HR06,6.935427832603454
NO02,10.04225304921468
NO06,11.621478255589803
NO07,10.617969592412313
NO08,9.141074387232463
