nuts,December Extreme Precipitation Days (days) ensemble median - RCP4.5 - (2041 - 2070)
DE50,0.7665551801522573
DE60,0.7943899467587471
DE71,0.9941522429386774
DE72,0.9321923213700454
DE73,0.8811095126594106
DE80,0.7801249350110689
DE91,0.8863349508494138
BG41,0.5024954745545983
BG42,0.48216496712217727
CH01,0.8835162476326028
AT32,0.9564579119284947
AT33,0.7794657192503412
AT34,0.8467254829903443
BE10,0.7998211940129598
BE23,0.7773329143722852
BE24,0.8194369932015737
BE25,0.7925389925638835
BE31,0.8038923432429631
BE32,0.8739975973963737
BE33,0.9670820239931345
BE34,0.9757717917362849
BE35,1.0046855398764214
BG31,0.5573330273230871
BG32,0.48791704506923755
BG33,0.47007233556360006
BG34,0.47121798613419136
DE92,0.7153215682134032
DE93,0.7787796297421058
DE94,0.9134565865000089
CZ07,0.7013511377076308
CZ08,0.7569459224740664
AL01,0.7961815518637498
AL02,0.5796329857160648
AL03,0.6982151268670956
AT11,0.6525983570764462
AT12,0.7892852523674567
AT13,0.7085564136505127
AT21,0.5787024450798829
AT22,0.8143824535111587
AT31,0.9903530908127626
DK05,0.9965351769079764
BE21,0.921950963139534
BE22,0.8808420439561208
ES43,0.5185626308433712
ES51,0.37307264721021055
ES52,0.3580277419338624
ES53,0.4451700652639071
ES61,0.34195991889573635
ES62,0.27442067383478086
ES63,0.6221637547016143
ES64,0.13333333333333333
CH02,0.9983983003844817
CH03,1.0901138310631115
CH04,1.0147711656987668
CH05,0.8743648408601682
CH06,0.9586842607706785
CH07,0.7173673912882805
CY00,0.41490995871524017
CZ01,0.6864996135234833
CZ02,0.6754892226929466
CZ03,0.8709631183495125
CZ04,0.7832296766340733
CZ05,0.7486253480116526
CZ06,0.7044531377653281
DE40,0.7348152754207452
EL53,0.5717684350907802
EL54,0.6595677396903435
EL61,0.6885000839829445
EL62,0.8644855829576651
EL63,0.5962093389282624
ES70,0.3081299046675364
ITC1,0.6385168808822831
ITC2,0.7707515460749467
DE11,1.0829628333449364
DE12,1.0206882086892923
DE13,1.1607798303167025
DE14,1.0214437186717986
DE21,1.1124126209566991
DE22,1.0514478932445248
DE23,1.036574894376099
DE24,0.9822456158697606
DE25,1.0288185358047486
DE26,0.9514564173916976
DE27,1.078202653924624
DE30,0.6752134804924329
EL42,0.645072097145021
LV00,0.9389314661423366
ME00,0.873943171525995
MK00,0.5625190407658617
MT00,0.7915746256709099
NL11,0.9110707287987073
NL12,1.097991540407141
EL64,0.698670303573211
EL65,0.5971199406931798
ES11,0.7694503740407527
ES12,0.7602300142869354
ES13,0.7094637458523114
ES21,0.8051152708629767
ES22,0.7139350841442744
ES23,0.7276966231564681
ES24,0.4118268801520268
ES30,0.5828423134982585
IE05,0.9317815662051241
IE06,0.9152333828310172
IS00,1.0808061152696609
ITC3,0.5578393279264371
FI19,0.8592725083542366
FI1B,1.2105075435092052
FI1C,1.0359396112461885
DEA1,0.8898936266700427
DEA2,0.9550674859434366
DEA3,0.8351229013254245
DEA4,0.8494559975961844
DEA5,0.9562228451172511
DEB1,1.0023134768630066
DEB2,1.0259564615786076
DEB3,1.0415335983037948
DEC0,0.958874853948752
DED2,0.7534223104516665
DED4,0.8491416333864132
DED5,0.8668485783040524
DEE0,0.8410380727301041
DEF0,0.9296232918898265
DEG0,0.8875289229055245
DK01,1.0421969689428807
DK02,0.9675597512473663
DK03,1.0221057976285617
DK04,1.065287992109855
ES41,0.6199424115320047
ES42,0.4160254605890562
HU23,0.5463573806608717
HU31,0.6957824941103657
HU32,0.6117114270105958
HU33,0.6076376007248958
IE04,1.1677168851097426
EE00,0.9932496721545855
EL30,0.510398309926192
EL41,0.8066172490517298
EL43,0.567884711176157
EL51,0.5146982971578836
EL52,0.5678930091982086
FI20,1.1552015530566375
FR10,0.7909142129123211
FRB0,0.7862373407930136
FRC1,0.9041019633412362
FRC2,1.1678120505685607
FRD1,0.8480877438560128
FRD2,0.831546317289273
FRE1,0.8459660245726506
FRE2,0.8643702858438095
FRF1,1.2015651316692433
NL13,0.9253728250662486
NL21,0.8290802352130413
NL22,0.8289332593480746
NL23,0.8659082792699337
NL31,0.8249064952135086
NL32,1.1759361755102873
ITG2,0.558185754219691
ITH1,0.6326545047263304
ITH2,0.39332452043890953
FRI3,0.8892388075590134
FRJ1,0.5828483854420483
FRJ2,0.7154411442577839
FRK1,0.8762988033394019
FRK2,0.915720546245575
FRL0,0.5751346013198296
FRM0,0.6096481042603652
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,0.6615031637251377
TR32,0.5016690998338162
TR33,0.461951748157541
HR03,0.8468157584468524
HR02,0.6493143258926769
HU11,0.8416469156742096
HU12,0.8513640154153108
HU21,0.7832119701430201
HU22,0.6900704109420379
PT16,0.5897409939517577
PT17,0.638724519064029
FRF2,0.9939469179759423
FRF3,1.094706251937896
FRG0,0.8931639390687148
FRH0,0.9084895075609286
FRI1,0.825317315136393
FRI2,0.9199901940921943
ITC4,0.5712391446034114
ITF1,0.6504467915743589
ITF2,0.6433611813932657
ITF3,0.6952922255421679
ITF4,0.6031045739849409
ITF5,0.5490681779881318
ITF6,0.6125651558861136
ITG1,0.6122945252495507
LT01,0.8444060128803055
LT02,0.8874219554166
LU00,1.0020638912916184
PL22,0.7941810106237729
PL41,0.7341631796211004
PL42,0.8043303041408459
PT18,0.543845800931255
PT20,0.0
PT30,0.0
RO11,0.7380336823562781
RO12,0.6722980742653211
RO21,0.5491331723208229
RO22,0.47314540507892766
RO31,0.5263218823820353
RO32,0.49014331921935084
ITH3,0.4608797398085395
ITH4,0.49663949261109036
ITH5,0.5606211476027966
ITI1,0.6572353918726246
ITI2,0.7231853300084671
ITI3,0.6519038780281942
ITI4,0.711399010506769
LI00,0.8497258563836415
FI1D,0.920756102943172
TR82,0.6928027263532083
TR83,0.6081731741937498
TR90,0.9186713260908922
TRA1,0.7694171032557885
TRA2,0.9508290946483612
PL43,0.7084801479553183
PL51,0.6832857170142234
PL52,0.6952454737698038
PL61,0.8635244225462277
PL62,0.8606583051383495
PL63,0.7448517028863232
PL71,0.8467349485804637
PL72,0.9063394337271651
PL81,0.9336228438963493
PL82,0.9139963039507468
PL84,0.834415202960372
PL91,0.9108822715779146
PL92,0.8718150506727398
PT11,0.5462753580262264
PT15,0.3516246698796749
TRB1,0.8049080234020949
TRB2,1.0458352973063787
TRC1,0.6291479052975774
RS12,0.6842742501447598
RS21,0.7502242936752737
RS22,0.5715938823297619
SE11,0.8339617824802796
SE12,0.8286934776852528
NL33,0.813219141960144
NL34,0.7919784843921661
NL41,0.8364626613756021
NL42,0.8854315410057704
PL21,0.8033719915896654
UKM6,1.3360393315553665
TR22,0.5527976150934895
TRC2,0.7087705464412769
TRC3,0.6401303286353747
UKC1,0.8954144110282262
UKC2,0.9957245183487733
UKD1,1.2199993678679069
UKD3,0.9596066549420357
UKD4,1.1100985512137413
UKD6,0.9113829550643762
UKD7,1.0071102914710839
UKE1,0.7318494288871685
UKE2,0.8474078183372815
UKE3,0.7878077631195386
RO41,0.574827517196536
RO42,0.6351935168417792
RS11,0.7872910507023334
TR41,0.6126895195494095
TR42,0.7426268375789126
TR51,0.4506685464953383
TR52,0.4589662860458096
TR61,0.5101864057593047
TR62,0.4818269476294518
TR63,0.5602081637829542
TR71,0.46942593147978184
TR72,0.5957915573070447
TR81,0.9229985321561496
UKK1,0.816016461327672
UKK2,0.8344713653127352
UKK3,1.0683583680540323
UKK4,0.9492228514204423
UKL1,1.0702890226617456
UKL2,0.8614431443313758
UKM5,0.8527665287256241
UKM7,1.0373857242365678
UKM8,1.1674349879225094
UKM9,1.1400016412138938
UKN0,1.0065655116612713
SE21,0.9520700390140215
SE22,0.9590597679217656
SE23,0.9689615984757741
SE31,0.7671891952554385
SE32,1.0207261055707932
SE33,0.9151125232378642
SI03,0.6250104812284311
SI04,0.6211857207119464
SK01,0.7396280052761237
SK02,0.7287022177129984
SK03,0.732470112790664
SK04,0.8144806711624066
TR10,0.7086587386826674
TR21,0.48017561733722686
UKE4,0.8770449628432592
UKF1,0.699834784368674
UKF2,0.49033354396621387
UKF3,0.670198443159461
UKG1,0.6576591954876979
UKG2,0.6646085315694411
UKG3,0.6777461623152097
UKH1,0.7006990400453409
UKH2,0.64693405504028
UKH3,0.755081407725811
UKI3,0.6666666666666666
UKI4,0.6666666666666666
UKI5,0.7133994191884995
UKI6,0.749954495827357
UKI7,0.6668501724799474
UKJ1,0.5958833552896976
UKJ2,0.9523151867091656
UKJ3,0.8868126615881919
UKJ4,0.8224847274521987
NO09,1.0725898688038191
NO0A,1.462108198304971
NO0B,1.289969808359941
HR05,0.7279985109965007
HR06,0.6379966363310814
NO02,1.0199890638391176
NO06,1.153337725562354
NO07,1.0148973145832618
NO08,1.0009476296603679
