nuts,May Extreme Precipitation Days (days) ensemble median - RCP4.5 - (2011 - 2040)
ITF2,0.49272405343751113
ITF3,0.40088210503260296
ITF4,0.22913037824134033
ITF5,0.35084548716743785
ITF6,0.354623007774353
ITG1,0.2513454120606184
LT01,0.9554268812760711
LT02,0.7866063106028984
LU00,0.818049234400193
PL22,0.7591565939287345
PL41,0.6287476407984892
PL42,0.6909377281864484
PT18,0.33876364553968114
PT20,0.0
PT30,0.0
RO11,0.945255164305369
RO12,1.0331093202034631
RO21,0.8194032202164332
RO22,0.6416884434719881
RO31,0.7933438640087843
RO32,0.6662665302554767
ITH3,0.7385049735506376
ITH4,0.8600546689083178
ITH5,0.5194996313502391
ITI1,0.430677346047014
ITI2,0.547561285768946
ITI3,0.4040744966516892
ITI4,0.47983304342875877
LI00,1.417254134019216
FI1D,0.7131386260502041
TR82,0.8115609886745612
TR83,0.8384985983371734
TR90,1.2815841446320215
TRA1,1.3282109518845877
TRA2,1.4002551128466925
PL43,0.6602219291652243
PL51,0.7935188416391611
PL52,0.6975630555301905
PL61,0.6764961849277218
PL62,0.8810879005740087
PL63,0.7444117167343696
PL71,0.6993888375659784
PL72,0.8736766134699185
PL81,0.7920182010469338
PL82,0.9776032661398252
PL84,0.914442987088114
PL91,0.8266214075187842
PL92,0.8430943419535954
PT11,0.6818953298653165
PT15,0.3083102036267519
TRB1,0.7632146043082079
TRB2,1.082748999694983
TRC1,0.5049574032425881
RS12,0.6342837353547414
RS21,0.8552095552285512
RS22,0.9192519317070643
SE11,0.39048290842523176
SE12,0.5775243870913982
NL33,0.7153151070078214
NL34,0.7360630003114541
NL41,0.871579987804095
NL42,0.9043771577378114
PL21,0.9508049122989177
UKM6,0.9288493990898132
TR22,0.3273105918740233
TRC2,0.6004080319777131
TRC3,0.46607188433408736
UKC1,0.6579600274562836
UKC2,0.6287304931630691
UKD1,0.8672407095630964
UKD3,0.8296271217366059
UKD4,0.8027961785594623
UKD6,0.633651825785637
UKD7,0.7144591912627221
UKE1,0.6026764877140522
UKE2,0.6450793283681074
UKE3,0.7398048669099808
RO41,0.9387907734761636
RO42,0.8655697582910459
RS11,0.8123558563490708
TR41,0.5754310384392738
TR42,0.6721258699273069
TR51,0.6310864085331559
TR52,0.5813293798516194
TR61,0.4343044636771083
TR62,0.649422042692701
TR63,0.5327585530777772
TR71,0.599967043225964
TR72,0.8609931067874034
TR81,0.7101125963032245
UKK1,0.5760513917853435
UKK2,0.6463799354930718
UKK3,0.8463099632412195
UKK4,0.7291586031516393
UKL1,0.8071278754621745
UKL2,0.7406792054573695
UKM5,0.8771029385427634
UKM7,0.9099002532660961
UKM8,0.9382094706098238
UKM9,0.8719141119470198
UKN0,0.8692512720823288
SE21,0.6855507732679447
SE22,0.6630779176950454
SE23,0.711852038341264
SE31,0.6465378776192665
SE32,0.7708161452164253
SE33,0.7228500721355279
SI03,0.8186153789361318
SI04,0.8392656332502763
SK01,0.736457689354817
SK02,0.8753797055532535
SK03,1.02825511743625
SK04,0.9102258448799451
TR10,0.4083538548400005
TR21,0.5665348581348856
UKE4,0.7315471271673838
UKF1,0.7475326661020517
UKF2,0.5748181038846573
UKF3,0.7395610030740499
UKG1,0.5097739167511464
UKG2,0.7103594859441121
UKG3,0.5716847206155459
UKH1,0.5714016952862342
UKH2,0.6067384007076423
UKH3,0.5857760563492775
UKI3,0.65
UKI4,0.65
UKI5,0.6466960445046425
UKI6,0.5887068624297778
UKI7,0.5667890012264252
UKJ1,0.48411605035265287
UKJ2,0.6246945391098658
UKJ3,0.5718212567269803
UKJ4,0.6191706935564677
NO09,0.7117008402943611
NO0A,0.9415469666322073
NO0B,0.5331530854105949
HR05,0.7889300147692363
HR06,0.7414808501799901
NO02,0.7636741697788239
NO06,1.1593084687367081
NO07,0.9570714563131333
NO08,0.7142358731478453
