nuts,August Extreme Precipitation Days (days) ensemble median - RCP8.5 - (2071 - 2100)
PL41,0.7740607931544738
PL42,0.8895125675015152
PT18,0.07282644379884004
PT20,0.0
PT30,0.0
RO11,0.802077163135012
RO12,0.8452330622822046
RO21,0.7808561290303866
RO22,0.31122076365475854
RO31,0.46632539623727404
RO32,0.5033156830689003
ITH3,0.6027478992318114
ITH4,0.7670211089154084
ITH5,0.3836339176942905
ITI1,0.25090784120062987
ITI2,0.23450532120962939
ITI3,0.2637959932908416
ITI4,0.19038980330030122
LI00,0.9169408172369004
FI1D,1.144540052328791
TR82,0.19314218008269865
TR83,0.14446859983062105
TR90,0.5603479879597822
TRA1,0.3079673609385888
TRA2,0.27612596955792656
PL43,0.8376195709487158
PL51,0.8283668353532752
PL52,0.8103867379327615
PL61,0.7645197449872891
PL62,0.8092697570721309
PL63,0.9515660032629967
PL71,0.9173194834341606
PL72,1.2721372513935483
PL81,0.8704776801789801
PL82,0.9685448821013173
PL84,0.910439065818129
PL91,0.9981423382957776
PL92,0.9842082651952903
PT11,0.14995798394083976
PT15,0.03328910035391649
TRB1,0.14128987891599537
TRB2,0.16081706881523133
TRC1,0.04889426772193662
RS12,0.5963915981352329
RS21,0.4834937607559065
RS22,0.5150210183113814
SE11,1.034862245246768
SE12,1.348638449733456
NL33,0.6923893687448331
NL34,0.5972553464273612
NL41,0.7808078166895679
NL42,0.8796350950641292
PL21,1.1267778697822775
UKM6,1.1649156351884207
TR22,0.04823473133146763
TRC2,0.047213706249992056
TRC3,0.02888413369655609
UKC1,0.6873189069587609
UKC2,0.7933140511314074
UKD1,0.8998185463249684
UKD3,0.775860421359539
UKD4,0.777016322935621
UKD6,0.7972381827731927
UKD7,0.8266156688332558
UKE1,0.576812053223451
UKE2,0.7176991058834667
UKE3,0.6556158764608975
RO41,0.4299828520665566
RO42,0.6884321773424744
RS11,0.43042349964380267
TR41,0.09385079757000009
TR42,0.19530869523684183
TR51,0.07015464464202523
TR52,0.0678006119319591
TR61,0.09586213137954473
TR62,0.17358917156234382
TR63,0.08808132956425349
TR71,0.03688313353008458
TR72,0.06042222660034895
TR81,0.27398213955263295
UKK1,0.5541625704616309
UKK2,0.5489724159240723
UKK3,0.5857939721395572
UKK4,0.6186424652735393
UKL1,0.6436827721695105
UKL2,0.6292933562770486
UKM5,0.9940152225395044
UKM7,1.0047676960627239
UKM8,0.9469318633278211
UKM9,0.9497184856184597
UKN0,1.011842176069816
SE21,1.1306970280905564
SE22,1.0230331680426994
SE23,1.1932898722589016
SE31,1.2879371376087267
SE32,1.2791811029116313
SE33,1.3222302397092183
SI03,0.5628965813666582
SI04,0.5589846537758907
SK01,0.8003566972911358
SK02,0.6687988892197609
SK03,0.7218713995690147
SK04,0.8233217159907024
TR10,0.12330213338136672
TR21,0.08914721049368382
UKE4,0.7362332890431086
UKF1,0.6775114645560583
UKF2,0.6865870719154675
UKF3,0.7117683184643586
UKG1,0.6080719699462255
UKG2,0.7100580387881824
UKG3,0.6501580561200778
UKH1,0.6793089866638183
UKH2,0.5207123972475529
UKH3,0.5657662669462817
UKI3,0.7166666666666667
UKI4,0.7166666666666667
UKI5,0.673164447148641
UKI6,0.6277322684725125
UKI7,0.7889908383289973
UKJ1,0.6176789536007813
UKJ2,0.6253746988783989
UKJ3,0.5906724346180757
UKJ4,0.5812018657369273
NO09,0.8966439134130876
NO0A,1.4097239608565966
NO0B,0.9478078678250312
HR05,0.4390926023324331
HR06,0.5427100504909096
NO02,1.2086297392845153
NO06,1.6364599158023965
NO07,1.5624748528003694
NO08,1.1494089254531368
