nuts,Autumn Days With High Fire Danger (days) ensemble median - RCP8.5 - (2011 - 2040)
PL42,0.23794077911103764
PT18,23.195458300908406
PT20,0.0
PT30,0.0
RO11,0.24587100284794966
RO12,0.06307909338114162
RO21,0.49293911578133703
RO22,2.3209735452818374
RO31,1.8852669411338865
RO32,1.0659698776900768
ITH3,0.12047221418470144
ITH4,0.016025744378566742
ITH5,0.5696929843475421
ITI1,0.9343562421699365
ITI2,2.2065285173555216
ITI3,0.9599211913843949
ITI4,1.4396527320146562
LI00,0.0
FI1D,0.005877794076999028
TR82,9.078001189231873
TR83,10.255353673299153
TR90,2.4698260565598806
TRA1,13.494407526652019
TRA2,1.1712210992972056
PL43,0.4098985364039739
PL51,0.22372827728589376
PL52,0.38970873976747195
PL61,0.16789726447314024
PL62,0.06215332994858424
PL63,0.07464143643155693
PL71,0.4118468664276103
PL72,0.25830896698559325
PL81,0.17751925624907017
PL82,0.10012391190975904
PL84,0.13333964956303437
PL91,0.16936905961483717
PL92,0.1534226377805074
PT11,9.039231117566427
PT15,26.7683021068573
TRB1,34.44598550796509
TRB2,28.4061944325765
TRC1,43.15229241053263
RS12,2.3850517339694
RS21,0.8793500484898686
RS22,1.8614290570219358
SE11,0.08317082822322845
SE12,0.05389399236689011
NL33,0.1267447272936503
NL34,0.20386733412742614
NL41,0.1834294579923153
NL42,0.21094884475072226
PL21,0.05452593962351481
UKM6,0.007349766464903951
TR22,21.20272613366445
TRC2,48.01473859151204
TRC3,52.67129414876302
UKC1,0.12353844890991847
UKC2,0.09173618604739507
UKD1,0.011945468187332154
UKD3,0.11338953971862793
UKD4,0.04738478064537048
UKD6,0.08235051619509856
UKD7,0.033275497953097026
UKE1,0.7136874054869016
UKE2,0.2552586847295364
UKE3,0.540093861023585
RO41,2.457822392384211
RO42,0.636776685838898
RS11,2.370743381977081
TR41,19.586777941385904
TR42,4.1766093095143635
TR51,28.312201277414957
TR52,36.36839090983073
TR61,25.44165685971578
TR62,26.626812362670897
TR63,35.10781898498535
TR71,34.080511283874515
TR72,27.40337994893392
TR81,2.8219351922472318
UKK1,0.41646444561580814
UKK2,0.2730429706474145
UKK3,0.21538581574956575
UKK4,0.22679942262669403
UKL1,0.09588989267746607
UKL2,0.13943616809944312
UKM5,0.025219592079520226
UKM7,0.023945734649896622
UKM8,0.010513729353745779
UKM9,0.03834205120801926
UKN0,0.017606743052601813
SE21,0.10875961401810248
SE22,0.15735811150322357
SE23,0.07339611789211631
SE31,0.018900752005477747
SE32,0.002089868299663067
SE33,0.0016124200929577151
SI03,0.016656542321046193
SI04,0.007456988096237183
SK01,0.7904233855505785
SK02,0.7750861334924897
SK03,0.09392380714416504
SK04,0.12015689332038164
TR10,10.164361353715261
TR21,16.25999573071798
UKE4,0.2044884480535984
UKF1,0.6650832102944454
UKF2,0.717211745493114
UKF3,0.961512929884096
UKG1,0.48344238350788754
UKG2,0.22851162577668827
UKG3,0.5004148547848065
UKH1,0.7672166887670755
UKH2,1.1348286923021078
UKH3,1.0397621457775434
UKI3,0.925078688065211
UKI4,0.9249548544486363
UKI5,0.8855283866326015
UKI6,0.7776733001073202
UKI7,0.8792497927943865
UKJ1,0.7078386914605895
UKJ2,0.9078839461008708
UKJ3,0.663088378806909
UKJ4,0.7026258401572705
NO09,0.018330287684996924
NO0A,0.0007197868699828784
NO0B,0.0
HR05,0.11338491340478261
HR06,0.10564434130986532
NO02,0.009983140556141735
NO06,0.0
NO07,0.0009253837090606491
NO08,0.029526575887575745
