nuts,July Days With High Fire Danger (days) ensemble median - RCP8.5 - (2071 - 2100)
HR03,9.649256522838886
HR02,5.0527004186923685
HU11,9.453159093856812
HU12,9.616275879052969
HU21,9.534465039005646
HU22,6.352546926874381
PT16,24.62084256685697
PT17,26.22632701580341
FRF2,4.190005748031231
FRF3,3.573650627468641
FRG0,5.586964351447443
FRH0,2.4712937620396795
FRI1,5.997969602163021
FRI2,5.544569382945506
ITC4,3.4256714284420013
ITF1,11.95470197384174
ITF2,17.94561112844027
ITF3,21.80330591935378
ITF4,26.14921026963454
ITF5,25.11324823819674
ITF6,17.62609261732835
ITG1,29.074048849252556
LT01,1.1152388320232813
LT02,0.749129927233578
LU00,2.698703564130343
PL22,2.3621410253959207
PL41,3.5225531986126533
PL42,0.9287709100888326
PT18,29.73027229309082
PT20,0.0
PT30,0.0
RO11,2.3673409048754435
RO12,1.3968651346289194
RO21,4.133181617810176
RO22,9.396497752804022
RO31,5.847426827137287
RO32,4.074242057708593
ITH3,2.474555234782971
ITH4,1.6617379899208362
ITH5,9.734549256471487
ITI1,14.043947293208195
ITI2,19.973821566655086
ITI3,15.747615066858438
ITI4,17.86049299973708
LI00,0.0
FI1D,0.04939589319893947
TR82,17.094039916992188
TR83,18.783963423508865
TR90,5.3701348671546345
TRA1,18.711032427274265
TRA2,2.9747667954518247
PL43,3.1115439643080416
PL51,2.3117973506450653
PL52,2.1655506101938395
PL61,1.4519187315152242
PL62,0.5346862759727699
PL63,0.5930867561927209
PL71,3.982623524390734
PL72,2.2112025652940455
PL81,2.869764364682711
PL82,1.762905322588407
PL84,1.5958156453875394
PL91,2.624939019863422
PL92,2.004348622635007
PT11,18.51318858220027
PT15,29.844805790827824
TRB1,30.43043958223783
TRB2,29.80061457707332
TRC1,30.91316193800706
RS12,9.836542819554989
RS21,6.373551547240752
RS22,9.772371812508656
SE11,0.4259135384972279
SE12,0.4226432560155025
NL33,1.3389599139873798
NL34,2.2655267256956835
NL41,2.416481950535224
NL42,2.3812962025403976
PL21,1.0293797953770711
UKM6,0.016238269897607658
TR22,28.801489023061897
TRC2,30.984697048480694
TRC3,30.99232658973107
UKC1,0.1224177938241225
UKC2,0.07457474905710954
UKD1,0.04043564243385425
UKD3,0.19233006238937378
UKD4,0.052960523045980014
UKD6,0.17642001922313982
UKD7,0.10764784996326153
UKE1,0.7420845444385822
UKE2,0.2789936317847325
UKE3,0.6151318389635819
RO41,7.5527586203355055
RO42,4.042203229207259
RS11,9.394088043616367
TR41,25.613371482262245
TR42,11.534921783667345
TR51,27.491332567655125
TR52,29.780140216533955
TR61,27.237784459040714
TR62,22.603055220383865
TR63,28.91459421011118
TR71,29.887617404644306
TR72,28.198823782113884
TR81,9.946484547394972
UKK1,1.9267529340890737
UKK2,1.7312995868806655
UKK3,0.9100539134098933
UKK4,1.147817803116945
UKL1,0.2218921511219098
UKL2,0.40986211941792416
UKM5,0.025786037628467266
UKM7,0.047941157451042764
UKM8,0.012176243158487173
UKM9,0.053253659835228555
UKN0,0.05499884715447059
SE21,0.6797739731577727
SE22,0.8278020712045523
SE23,0.1484037683560298
SE31,0.19851083032643566
SE32,0.04396731032130237
SE33,0.0075024841442847484
SI03,1.3832914266162193
SI04,1.5425445506205926
SK01,7.145493918886552
SK02,5.896845588317285
SK03,1.563791996297928
SK04,1.808167142363695
TR10,17.468064234806942
TR21,21.606803820683407
UKE4,0.25122937789330113
UKF1,0.8501341744111135
UKF2,2.325581208587839
UKF3,1.8327505559875414
UKG1,1.5836673768667073
UKG2,0.5733809857987441
UKG3,1.4111020404558916
UKH1,1.962071067868517
UKH2,2.638343306688162
UKH3,2.133389947506098
UKI3,3.268815572445209
UKI4,2.961798294232442
UKI5,2.7470361177737894
UKI6,2.3201511823214016
UKI7,2.7883382256214437
UKJ1,2.2300720908320866
UKJ2,2.316653641943748
UKJ3,2.182982004605807
UKJ4,1.7252299659527266
NO09,0.2360235248119212
NO0A,0.19109430013654324
NO0B,0.0
HR05,3.654211989389016
HR06,3.4878459750459743
NO02,0.055302389055633776
NO06,0.008033776225952001
NO07,0.026129363642002527
NO08,0.15427727137620634
