nuts,Summer Days With High Fire Danger (days) ensemble median - RCP4.5 - (2011 - 2040)
DEB3,3.7568666957318784
DEC0,2.4809908295671144
DED2,2.5292142533386746
DED4,1.4859518905480702
DED5,4.039092891414961
DEE0,3.677953280477474
DEF0,1.8741597766677538
DEG0,2.2830298929164807
DK01,2.516194384296735
DK02,1.8026002575953801
DK03,1.5688022557646035
DK04,1.3526708990335465
ES41,33.230530420939125
ES42,62.36487045288086
HU23,4.235596921729544
HU31,5.656363217532634
HU32,6.770527089635531
HU33,6.479421934237083
IE04,0.1690445676445961
EE00,1.334108585321034
EL30,76.37597414652507
EL41,70.48333333333333
EL43,76.68579686482748
EL51,25.800191338857015
EL52,21.861694812774658
FI20,0.9666666666666667
FR10,4.773669839029511
FRB0,5.57293401286006
FRC1,3.409033292159438
FRC2,2.7483109864095847
FRD1,1.8886939277251562
FRD2,1.9519087204088768
FRE1,1.3999196282277504
FRE2,2.425890252056221
FRF1,2.7519814055413008
NL13,1.6278849462668101
NL21,2.3771564329663915
NL22,2.422684024212261
NL23,2.020336325963338
NL31,2.072089579701424
NL32,1.4064004381497701
ITG2,51.793532307942705
ITH1,0.0057977344840765
ITH2,0.024299087189137935
FRI3,5.300615652278066
FRJ1,21.023574765523275
FRJ2,4.133111392706633
FRK1,3.1476799588650466
FRK2,4.3053031625847025
FRL0,22.063604084650674
FRM0,13.739754931132
FRY1,0.0
FRY2,0.0
FRY3,0.0
FRY4,0.0
FRY5,0.0
TR31,76.07957560221354
TR32,77.36522471110025
TR33,65.43696276346843
HR03,7.639511215686798
HR02,2.9089908029263216
HU11,7.5219130396842955
HU12,7.283934675653776
HU21,5.89167147949338
HU22,4.700521996989846
PT16,44.82625535329183
PT17,52.742693010965986
FRF2,3.1331396754831076
FRF3,2.5879818834364414
FRG0,4.584441519652803
FRH0,1.7167919524634878
FRI1,4.142271272776028
FRI2,2.6026682475581766
ITC4,2.1973138532290855
ITF1,12.236458414793015
ITF2,25.23296531041463
ITF3,29.132195901870727
ITF4,54.31407114664714
ITF5,45.396632226308185
ITF6,20.81125431060791
ITG1,63.519409052530925
LT01,1.6674432462081312
LT02,1.6166273547336458
LU00,1.6111036164065202
PL22,1.7295623847283423
PL41,3.8712773755192758
PL42,3.125842823771139
PT18,67.35765139261882
PT20,0.0
PT30,0.0
RO11,1.0513751520464818
RO12,0.24436887141006688
RO21,2.783371209477385
RO22,14.12638405263424
RO31,8.148741132517655
RO32,6.049696768820286
ITH3,1.432569842847685
ITH4,0.18491237784425418
ITH5,9.451525998115539
ITI1,15.283027414480845
ITI2,25.907468525568643
ITI3,15.82232547601064
ITI4,22.614082755645118
LI00,0.0
FI1D,0.1968170952362319
TR82,21.751155535380047
TR83,26.20966142018636
TR90,3.5618036538362503
TRA1,20.292480532328288
TRA2,0.686395796140035
PL43,5.792711604386568
PL51,2.5133340012903016
PL52,2.4750216749807197
PL61,2.470492069423199
PL62,1.6829671196639537
PL63,1.9291747433443864
PL71,3.4188179378708203
PL72,2.232930900653203
PL81,1.7430403717017422
PL82,0.7669601668914159
PL84,1.9701370528588693
PL91,2.47027963300546
PL92,2.3559603708175323
PT11,23.903048594792683
PT15,69.84682261149088
TRB1,70.15616671244304
TRB2,54.314754231770834
TRC1,85.0224843343099
RS12,7.1712644765774405
RS21,4.337769644769529
RS22,8.579862821102143
SE11,1.752217494448026
SE12,1.7389822992496193
NL33,1.4264635394016902
NL34,1.8885677436987558
NL41,2.5551204794396956
NL42,2.625876969099045
PL21,0.6257159321568906
UKM6,0.054591061050693196
TR22,59.65845260620117
TRC2,88.37301788330078
TRC3,89.82928924560547
UKC1,0.5962350952128569
UKC2,0.4434431929141283
UKD1,0.2510609181597829
UKD3,0.5335270702838898
UKD4,0.2772877670824528
UKD6,0.7518057998269796
UKD7,0.36695579091707864
UKE1,1.7937302052974702
UKE2,0.868427111953497
UKE3,2.0378939218819143
RO41,8.451283995310465
RO42,2.170024345566829
RS11,7.544952781995137
TR41,48.31529089609782
TR42,10.855123202006022
TR51,62.82790540059408
TR52,73.43381614685059
TR61,62.01618944803874
TR62,47.13058579762777
TR63,71.69247945149739
TR71,72.64895744323731
TR72,55.605841700236006
TR81,6.438547134399414
UKK1,2.3025515551368394
UKK2,1.5195853102952241
UKK3,0.6034443991879622
UKK4,0.6997942472497622
UKL1,0.46826606541872023
UKL2,0.7050397727638483
UKM5,0.12017639577388764
UKM7,0.15300197064255674
UKM8,0.09321027869979541
UKM9,0.23929522990559537
UKN0,0.19174678853402535
SE21,1.8182258154576023
SE22,1.5742555288597941
SE23,1.4228748375705134
SE31,0.7660702704840029
SE32,0.32325214353234816
SE33,0.3359793497695743
SI03,0.600579691460977
SI04,0.3290796887129545
SK01,6.157190986846884
SK02,4.322436172359933
SK03,0.699570187057058
SK04,0.7156507121088604
TR10,29.113245296478272
TR21,42.09802875518799
UKE4,0.904826941837867
UKF1,2.2693541500717402
UKF2,3.274725888483226
UKF3,2.5924446071187655
UKG1,2.2408135938147704
UKG2,1.6025557155410448
UKG3,2.589165535072486
UKH1,2.89646396972239
UKH2,3.5822127093871434
UKH3,2.978045662244161
UKI3,2.833198388417562
UKI4,2.8576116184393565
UKI5,2.8559149702390036
UKI6,2.372155057390531
UKI7,3.061844782034556
UKJ1,3.0616312539825836
UKJ2,2.4880083108941715
UKJ3,2.599260598917802
UKJ4,1.9420982072750728
NO09,0.9384750187086562
NO0A,0.23443407798185945
NO0B,0.0
HR05,2.804457403967778
HR06,2.298048344254494
NO02,0.3915655220470702
NO06,0.12356541513775786
NO07,0.06782344059708217
NO08,0.8136107782988499
