nuts,Summer Days With High Fire Danger (days) ensemble median - RCP4.5 - (2071 - 2100)
RO32,7.566382481501653
ITH3,1.5798325779346318
ITH4,0.26341945219498414
ITH5,9.465415340203505
ITI1,17.54015012887808
ITI2,27.499139602367695
ITI3,15.638586525733654
ITI4,26.207224112290604
LI00,0.0
FI1D,0.07397764327917965
TR82,28.7233709188608
TR83,34.12712874779334
TR90,6.7071688908797045
TRA1,31.227971443763145
TRA2,2.70499240893584
PL43,5.6454094510812025
PL51,3.0331128580638995
PL52,3.154402162020023
PL61,2.7841072152726927
PL62,1.9993016918261464
PL63,1.160799202724145
PL71,4.396414305441654
PL72,2.1034595507841845
PL81,2.4486151283177047
PL82,1.0439804975803082
PL84,3.1873343529609532
PL91,2.9143205113135853
PL92,2.6126482103091595
PT11,34.57318951533391
PT15,74.19971407376804
TRB1,78.16080416165866
TRB2,67.92413740891676
TRC1,87.65223459097055
RS12,12.517534223886637
RS21,7.444955135767277
RS22,13.951842794051537
SE11,1.5094769264643009
SE12,1.418490157677577
NL33,1.020928803544778
NL34,1.4860844554809423
NL41,2.1555732434185653
NL42,2.055434002039524
PL21,0.554629592368236
UKM6,0.0955018295834844
TR22,66.252198439378
TRC2,89.6419918353741
TRC3,90.33794872577374
UKC1,0.3618472848947232
UKC2,0.20017822602620491
UKD1,0.0828293404326989
UKD3,0.8078935238031241
UKD4,0.18296341254160955
UKD6,0.946405408760676
UKD7,0.4468209376701942
UKE1,1.320748167542311
UKE2,0.5769550399138377
UKE3,2.07232180925516
RO41,11.491182070512037
RO42,3.4315151205429664
RS11,12.375976910957924
TR41,57.30447681133564
TR42,15.966398642613338
TR51,69.59966160700871
TR52,78.8988547691932
TR61,64.39141610952524
TR62,53.25741811899039
TR63,78.15787447415866
TR71,79.10092163085938
TR72,66.85590069110577
TR81,9.144770732292763
UKK1,3.2080928201858816
UKK2,2.216628365791761
UKK3,1.483201655630882
UKK4,1.4454032904826677
UKL1,0.8125955439530886
UKL2,1.190190304357272
UKM5,0.1868724009165397
UKM7,0.1370102372020483
UKM8,0.0688826648088602
UKM9,0.19397318857507065
UKN0,0.21811850741505623
SE21,1.523031354523622
SE22,0.8368226811289787
SE23,0.6736809353415782
SE31,0.6262110821329631
SE32,0.2452257023945164
SE33,0.18570797539387757
SI03,0.6977952896402433
SI04,0.26771248719440055
SK01,9.883998510642694
SK02,7.095762378894365
SK03,0.9531450913502619
SK04,1.0134688233240292
TR10,35.60701920435979
TR21,49.37608131995568
UKE4,1.0422712289370024
UKF1,2.6994416369841647
UKF2,3.290274312862983
UKF3,2.623395488812373
UKG1,3.3109436000768957
UKG2,1.9767175677877207
UKG3,3.0092118554390392
UKH1,2.5258540900853963
UKH2,3.279290841749081
UKH3,2.6754602675254526
UKI3,2.903768301010132
UKI4,2.788044837804941
UKI5,2.9999702847920933
UKI6,2.5510237216949463
UKI7,2.8752179455298643
UKJ1,3.239680021428145
UKJ2,2.568420297251298
UKJ3,2.5953954618710737
UKJ4,1.8073900278944235
NO09,0.552045488013671
NO0A,0.31067997836866057
NO0B,0.0
HR05,3.1087639457904377
HR06,2.9431768618524075
NO02,0.3461329572511694
NO06,0.19000586928226626
NO07,0.24403088427900982
NO08,0.4175183516568862
